test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-8 ,nbody_2.c 50000000,1.00,0.44,0.63,0.11,0.04,0.21,6.55,2.26,0.00,0.00,2.16,75375346108 ns,307281786329,4.077 GHz,694916488973,2.26,75369.46 msec,1.000,307281107537,4.077 GHz,6,142436459898,1803060466,75369.56 msec,1.000,3 C,90061245286,252036000,0.28%,0,169197283941,136,136,0,3862432,280423,7.260,258279589700,3030505,0.00%,225133,10204,4.53%,7931114,258184622847,118320,0.00%,9327402,87683,0.94%,0,0
2,g++-8 ,nbody_2.c 50000000,0.99,0.44,0.64,0.11,0.04,0.21,6.59,2.28,0.00,0.00,2.15,75425526267 ns,305397410718,4.049 GHz,695581660028,2.28,75419.95 msec,1.000,305422155438,4.050 GHz,9,142112039854,1799261774,75420.01 msec,1.000,8 C,90127655939,252149402,0.28%,0,169280086945,139,139,0,5069545,346888,6.843,258275444766,3658104,0.00%,406281,31021,7.64%,9636769,257980889988,117690,0.00%,9518407,103828,1.09%,0,0
3,g++-8 ,nbody_2.c 50000000,1.00,0.45,0.63,0.12,0.04,0.21,6.51,2.24,0.00,0.00,1.94,84689716261 ns,310087127617,3.662 GHz,695099367101,2.24,84679.38 msec,1.000,310117049247,3.662 GHz,32,160007234616,2025353857,84679.50 msec,1.000,15 C,90081911913,252521968,0.28%,0,169211015155,136,136,0,8248483,548503,6.650,258227596179,4582688,0.00%,510873,25031,4.90%,10873049,258213670549,90362,0.00%,9301418,145819,1.57%,0,0
4,g++-8 ,nbody_2.c 50000000,1.00,0.44,0.64,0.11,0.04,0.21,6.58,2.28,0.00,0.00,1.85,86834905052 ns,304785146695,3.510 GHz,694918410297,2.28,86828.45 msec,1.000,304776669223,3.510 GHz,7,164433679069,2081561868,86828.53 msec,1.000,19 C,90061625763,251783946,0.28%,0,169202150870,137,137,0,5465279,280320,5.129,258262662982,3814543,0.00%,375210,8838,2.36%,9179836,258272900100,102984,0.00%,9074196,98417,1.08%,0,0
5,g++-8 ,nbody_2.c 50000000,1.00,0.44,0.64,0.12,0.04,0.21,6.59,2.27,0.01,0.00,1.86,86801672503 ns,306410662452,3.530 GHz,695307402286,2.27,86795.86 msec,1.000,306414598886,3.530 GHz,3,164374400522,2080799528,86795.93 msec,1.000,19 C,90045339679,251899652,0.28%,0,169219518340,140,140,0,6566576,327985,4.995,258285925642,4103813,0.00%,440328,13485,3.06%,9519255,258081103603,104706,0.00%,9044987,100791,1.11%,0,0
6,g++-8 ,nbody_2.c 50000000,1.00,0.44,0.64,0.11,0.04,0.21,6.60,2.27,0.01,0.00,1.96,82546476614 ns,305806846914,3.705 GHz,695048352270,2.27,82540.45 msec,1.000,305821226951,3.705 GHz,1,156262097933,1978074400,82540.52 msec,1.000,17 C,90045610930,251880132,0.28%,0,169126856311,140,140,0,4377117,513065,11.722,258148481219,3562889,0.00%,284044,19487,6.86%,8185034,258183191687,95154,0.00%,9054723,102595,1.13%,0,0
7,g++-8 ,nbody_2.c 50000000,1.00,0.44,0.64,0.11,0.04,0.21,6.60,2.28,0.00,0.00,1.86,86365392357 ns,304332534416,3.524 GHz,695082079387,2.28,86359.13 msec,1.000,304322969426,3.524 GHz,7,163531640256,2070128417,86359.20 msec,1.000,20 C,90056910458,251903394,0.28%,0,169177371377,137,137,0,3204378,358250,11.180,258198930764,3361819,0.00%,186666,16177,8.67%,8290327,258199538653,97153,0.00%,9049768,92980,1.03%,0,0
8,g++-8 ,nbody_2.c 50000000,1.00,0.44,0.64,0.11,0.04,0.21,6.60,2.28,0.00,0.00,1.91,84177221876 ns,304447153021,3.617 GHz,695002292955,2.28,84171.03 msec,1.000,304421889511,3.617 GHz,7,159370623469,2017492394,84171.10 msec,1.000,17 C,90053371996,251905774,0.28%,0,169177615382,137,137,0,4129741,262207,6.349,258222074541,3247454,0.00%,289760,11885,4.10%,8421093,258261111705,98409,0.00%,9075372,84067,0.93%,0,0
9,g++-8 ,nbody_2.c 50000000,1.00,0.44,0.64,0.11,0.04,0.21,6.59,2.27,0.01,0.00,1.90,84968900211 ns,306107207320,3.603 GHz,695318497662,2.27,84962.80 msec,1.000,306100603088,3.603 GHz,1,160880777018,2036580255,84962.87 msec,1.000,17 C,90108794217,252138949,0.28%,0,169144328377,137,137,0,6528672,363044,5.561,258313272218,3793985,0.00%,494633,12395,2.51%,9505060,258040959375,100261,0.00%,8939894,116678,1.31%,0,0
10,g++-8 ,nbody_2.c 50000000,1.00,0.44,0.64,0.12,0.04,0.21,6.56,2.26,0.00,0.00,1.88,86093168360 ns,306686732766,3.563 GHz,695347313199,2.27,86087.12 msec,1.000,306696908084,3.563 GHz,3,163028481799,2063782028,86087.18 msec,1.000,17 C,90060544595,251715514,0.28%,0,169220131864,139,139,0,4737804,345883,7.300,258417523978,3643833,0.00%,349254,13932,3.99%,8652646,258136217280,130410,0.00%,9038261,97690,1.08%,0,0
