test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-7 7.5.0,nbody_2.c 50000000,7.831658,1125,1690886041.643764,-,-,519,12.66,4097,1896,3.29,4487,0,0,74,63,47,135,0,839,8,1745,0.00,0.09,0.05,0.02,0.15,0.00,3.85,0.05,83.07,13.23,0.03,0.24,73.83,86,86,98.98,300,300,101.46,99.60,0.86,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.58,129.12,0.05,4.70,0.00,0.00
2,g++-7 7.5.0,nbody_2.c 50000000,7.861192,1098,1690886049.597876,-,-,518,12.73,4067,1896,3.29,6205,0,14,214,194,83,258,0,1042,173,2739,0.00,0.15,0.06,0.02,0.23,0.00,4.32,1.50,80.92,13.41,0.02,0.25,73.59,95,95,98.80,300,300,101.71,99.46,0.78,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,154.03,134.30,0.04,4.72,0.00,0.00
3,g++-7 7.5.0,nbody_2.c 50000000,7.950917,1152,1690886057.641080,-,-,515,12.60,4087,1896,3.27,9884,0,45,65,66,53,245,2,1405,462,5045,0.00,0.03,0.02,0.02,0.26,0.01,5.38,3.60,77.99,13.27,0.02,0.40,73.70,96,96,98.79,300,300,100.94,99.30,0.81,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,154.95,134.78,0.05,4.78,0.00,0.00
4,g++-7 7.5.0,nbody_2.c 50000000,8.035978,1107,1690886065.787202,-,-,507,12.62,4015,1896,3.28,10024,0,46,113,79,48,303,10,1599,432,5381,0.00,0.06,0.05,0.02,0.36,0.00,5.76,4.58,76.44,13.47,0.02,0.55,73.33,96,96,98.66,300,300,101.14,99.19,0.85,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151.89,131.42,0.05,4.82,0.00,0.00
5,g++-7 7.5.0,nbody_2.c 50000000,8.339995,1123,1690886074.225865,-,-,489,12.58,3891,1896,3.28,17071,0,0,87,110,153,577,0,2327,1494,9263,0.00,0.03,0.03,0.03,0.61,0.00,7.05,10.76,68.77,13.86,0.03,0.96,72.56,93,97,99.06,300,300,100.92,98.76,0.83,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,145.49,124.38,0.05,5.00,0.00,0.00
6,g++-7 7.5.0,nbody_2.c 50000000,8.089820,1136,1690886082.417994,-,-,502,12.59,3988,1896,3.29,9998,0,45,169,117,51,236,0,1097,442,5606,0.00,0.14,0.05,0.02,0.31,0.00,4.14,5.21,77.43,13.58,0.02,0.45,73.35,98,98,98.69,300,300,100.93,99.19,0.81,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.58,129.86,0.05,4.85,0.00,0.00
7,g++-7 7.5.0,nbody_2.c 50000000,8.357476,1051,1690886090.885387,-,-,489,12.59,3881,1896,3.28,19538,0,2,143,151,61,567,0,2419,1782,10952,0.00,0.12,0.06,0.02,0.59,0.00,7.37,10.82,68.31,14.21,0.02,0.91,72.27,96,96,99.67,300,300,101.01,98.76,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146.23,125.08,0.02,5.00,0.00,0.00
8,g++-7 7.5.0,nbody_2.c 50000000,8.350488,1056,1690886099.338399,-,-,495,12.71,3890,1896,3.24,9145,0,52,271,156,73,286,0,1296,313,4712,0.00,0.20,0.10,0.03,0.24,0.00,4.77,3.46,78.40,13.52,0.01,0.30,73.45,96,96,98.86,300,300,101.10,99.31,0.85,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,149.49,128.23,0.05,5.02,0.00,0.00
9,g++-7 7.5.0,nbody_2.c 50000000,8.273118,1114,1690886107.701021,-,-,498,12.95,3844,1896,3.25,14382,0,9,286,256,185,565,0,2225,1176,7479,0.00,0.08,0.07,0.06,0.45,0.00,7.62,11.57,67.04,13.75,0.05,0.64,72.61,97,97,98.58,300,300,102.39,98.82,0.92,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151.51,130.35,0.06,5.00,0.00,0.00
10,g++-7 7.5.0,nbody_2.c 50000000,8.238096,1173,1690886116.038197,-,-,495,12.60,3930,1896,3.28,13776,0,82,144,111,72,353,1,1980,920,7370,0.00,0.11,0.04,0.02,0.33,0.00,6.66,9.59,70.52,13.76,0.03,0.52,73.09,98,98,98.75,300,300,100.93,98.92,0.75,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,149.35,128.45,0.05,4.94,0.00,0.00
