version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
g++-5 5.5.0,nbody_2.c 50000000,0,1690885448,273457,nbody_2_g++-5,0:00.18,6488,1892,1720,100.0,0.0,281,2,279,0,0,14.5,1.5,0.0,84.0,0.0,0.0,0.0,0.0,15795.0 MiB,6427.2 MiB,1535.5 MiB,7832.3 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13582.7 MiB
g++-5 5.5.0,nbody_2.c 50000000,1,1690885449,273457,nbody_2_g++-5,0:01.36,6488,1892,1720,93.8,0.0,281,2,279,0,0,13.5,2.3,0.0,84.2,0.0,0.0,0.0,0.0,15795.0 MiB,6426.7 MiB,1535.7 MiB,7832.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13582.2 MiB
g++-5 5.5.0,nbody_2.c 50000000,2,1690885450,273457,nbody_2_g++-5,0:02.54,6488,1892,1720,100.0,0.0,281,2,279,0,0,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,6434.3 MiB,1535.9 MiB,7824.7 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13589.9 MiB
g++-5 5.5.0,nbody_2.c 50000000,3,1690885451,273457,nbody_2_g++-5,0:03.71,6488,1892,1720,100.0,0.0,281,2,279,0,0,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,6433.6 MiB,1536.8 MiB,7824.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13589.2 MiB
g++-5 5.5.0,nbody_2.c 50000000,4,1690885453,273457,nbody_2_g++-5,0:04.88,6488,1892,1720,93.8,0.0,281,2,279,0,0,13.4,0.8,0.0,85.8,0.0,0.0,0.0,0.0,15795.0 MiB,6433.6 MiB,1536.8 MiB,7824.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13589.2 MiB
g++-5 5.5.0,nbody_2.c 50000000,5,1690885454,273457,nbody_2_g++-5,0:06.06,6488,1892,1720,100.0,0.0,281,2,279,0,0,13.4,0.8,0.0,85.8,0.0,0.0,0.0,0.0,15795.0 MiB,6433.1 MiB,1537.2 MiB,7824.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13588.7 MiB
g++-5 5.5.0,nbody_2.c 50000000,6,1690885455,273457,nbody_2_g++-5,0:07.23,6488,1892,1720,100.0,0.0,281,2,279,0,0,12.8,0.0,0.0,87.2,0.0,0.0,0.0,0.0,15795.0 MiB,6433.1 MiB,1537.2 MiB,7824.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13588.7 MiB
