test,release_date,path,version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,Unnamed: 44
1,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,8,1695383586,3051421,nbody_2_origina,0:09.54,6684672,1986560,1806336,93.8,0.0,1.0,6.0,0:09,0,8192,606208,0,207872,0.0,1986560,333,2,281,50,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,3571.0 MiB,2182.2 MiB,10041.6 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12926.7 MiB,
1,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,9,1695383587,3051421,nbody_2_origina,0:10.71,6684672,1986560,1806336,93.8,0.0,1.0,6.0,0:10,0,8192,606208,0,207872,0.0,1986560,333,2,281,50,0,13.6,0.0,0.0,86.4,0.0,0.0,0.0,0.0,15794.9 MiB,3570.8 MiB,2182.5 MiB,10041.6 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12926.5 MiB,
1,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,10,1695383589,3051421,nbody_2_origina,0:11.89,6684672,1986560,1806336,100.0,0.0,1.0,2.0,0:11,0,8192,606208,0,207872,0.0,1986560,333,2,281,50,0,12.8,2.3,0.0,85.0,0.0,0.0,0.0,0.0,15794.9 MiB,3570.3 MiB,2183.0 MiB,10041.6 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12926.0 MiB,
1,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,11,1695383590,3051421,nbody_2_origina,0:13.07,6684672,1986560,1806336,100.0,0.0,1.0,2.0,0:13,0,8192,606208,0,207872,0.0,1986560,333,2,281,50,0,12.4,1.5,0.0,86.1,0.0,0.0,0.0,0.0,15794.9 MiB,3570.5 MiB,2182.7 MiB,10041.6 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12926.3 MiB,
1,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,12,1695383591,3051421,nbody_2_origina,0:14.24,6684672,1986560,1806336,100.0,0.0,1.0,2.0,0:14,0,8192,606208,0,207872,0.0,1986560,333,2,281,50,0,13.6,0.8,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,3570.8 MiB,2182.5 MiB,10041.6 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12926.5 MiB,
1,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,13,1695383592,3051421,nbody_2_origina,0:15.41,6684672,1986560,1806336,93.8,0.0,1.0,2.0,0:15,0,8192,606208,0,207872,0.0,1986560,333,2,281,50,0,12.9,0.8,0.0,86.4,0.0,0.0,0.0,0.0,15794.9 MiB,3571.1 MiB,2182.2 MiB,10041.6 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12926.8 MiB,
1,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,14,1695383593,3051421,nbody_2_origina,0:16.59,6684672,1986560,1806336,100.0,0.0,1.0,2.0,0:16,0,8192,606208,0,207872,0.0,1986560,333,2,281,50,0,13.6,0.8,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,3570.6 MiB,2182.6 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12926.3 MiB,
1,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,15,1695383594,3051421,nbody_2_origina,0:17.76,6684672,1986560,1806336,100.0,0.0,1.0,2.0,0:17,0,8192,606208,0,207872,0.0,1986560,333,2,281,50,0,12.9,1.5,0.0,84.8,0.8,0.0,0.0,0.0,15794.9 MiB,3570.8 MiB,2182.4 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12926.6 MiB,
1,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,16,1695383596,3051421,nbody_2_origina,0:18.93,6684672,1986560,1806336,100.0,0.0,1.0,2.0,0:18,0,8192,606208,0,207872,0.0,1986560,334,2,282,50,0,12.9,1.5,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,3570.1 MiB,2183.1 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12925.8 MiB,
1,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,17,1695383597,3051421,nbody_2_origina,0:20.10,6684672,1986560,1806336,100.0,0.0,1.0,2.0,0:20,0,8192,606208,0,207872,0.0,1986560,334,2,282,50,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,3570.6 MiB,2182.6 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12926.3 MiB,
1,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,18,1695383598,3051421,nbody_2_origina,0:21.28,6684672,1986560,1806336,100.0,0.0,1.0,2.0,0:21,0,8192,606208,0,207872,0.0,1986560,334,2,282,50,0,13.6,0.8,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,3571.1 MiB,2182.1 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12926.8 MiB,
1,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,19,1695383599,3051421,nbody_2_origina,0:22.45,6684672,1986560,1806336,100.0,0.0,1.0,2.0,0:22,0,8192,606208,0,207872,0.0,1986560,333,2,281,50,0,12.9,0.8,0.0,86.4,0.0,0.0,0.0,0.0,15794.9 MiB,3571.1 MiB,2182.1 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12926.8 MiB,
1,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,20,1695383600,3051421,nbody_2_origina,0:23.62,6684672,1986560,1806336,100.0,0.0,1.0,2.0,0:23,0,8192,606208,0,207872,0.0,1986560,333,2,281,50,0,12.2,1.5,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,3571.6 MiB,2181.6 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12927.3 MiB,
1,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,21,1695383601,3051421,nbody_2_origina,0:24.79,6684672,1986560,1806336,93.8,0.0,1.0,2.0,0:24,0,8192,606208,0,207872,0.0,1986560,333,2,281,50,0,12.9,1.5,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,3571.6 MiB,2181.6 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12927.3 MiB,
1,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,22,1695383603,3051421,nbody_2_origina,0:25.96,6684672,1986560,1806336,93.8,0.0,1.0,2.0,0:25,0,8192,606208,0,207872,0.0,1986560,333,2,281,50,0,12.9,1.5,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,3570.8 MiB,2182.3 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12926.6 MiB,
1,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,23,1695383604,3051421,nbody_2_origina,0:27.14,6684672,1986560,1806336,100.0,0.0,1.0,2.0,0:27,0,8192,606208,0,207872,0.0,1986560,333,2,281,50,0,12.9,0.8,0.0,86.4,0.0,0.0,0.0,0.0,15794.9 MiB,3571.1 MiB,2182.0 MiB,10041.8 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12926.8 MiB,
1,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,24,1695383605,3051421,nbody_2_origina,0:28.31,6684672,1986560,1806336,100.0,0.0,1.0,6.0,0:28,0,8192,606208,0,207872,0.0,1986560,333,2,281,50,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,3571.1 MiB,2182.0 MiB,10041.8 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12926.8 MiB,
1,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,25,1695383606,3051421,nbody_2_origina,0:29.48,6684672,1986560,1806336,100.0,0.0,1.0,6.0,0:29,0,8192,606208,0,207872,0.0,1986560,333,2,281,50,0,13.4,1.5,0.0,85.1,0.0,0.0,0.0,0.0,15794.9 MiB,3571.1 MiB,2182.1 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12926.8 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,0,1695383607,3051584,nbody_2_origina,0:00.16,6684672,1998848,1822720,93.8,0.0,1.0,6.0,0:00,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,13.0,1.5,0.0,85.5,0.0,0.0,0.0,0.0,15794.9 MiB,3563.4 MiB,2181.7 MiB,10049.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12919.2 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,1,1695383609,3051584,nbody_2_origina,0:01.33,6684672,1998848,1822720,100.0,0.0,1.0,2.0,0:01,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,12.9,1.5,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,3563.2 MiB,2182.0 MiB,10049.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12918.9 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,2,1695383610,3051584,nbody_2_origina,0:02.51,6684672,1998848,1822720,100.0,0.0,1.0,2.0,0:02,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,13.6,0.8,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,3570.3 MiB,2182.7 MiB,10041.8 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12926.1 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,3,1695383611,3051584,nbody_2_origina,0:03.68,6684672,1998848,1822720,100.0,0.0,1.0,2.0,0:03,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,13.7,0.0,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,3569.8 MiB,2183.3 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12925.6 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,4,1695383612,3051584,nbody_2_origina,0:04.85,6684672,1998848,1822720,100.0,0.0,1.0,2.0,0:04,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,13.6,0.8,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,3569.1 MiB,2184.1 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12924.9 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,5,1695383613,3051584,nbody_2_origina,0:06.02,6684672,1998848,1822720,100.0,0.0,1.0,2.0,0:06,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,13.6,0.8,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,3569.3 MiB,2183.8 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12925.1 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,6,1695383614,3051584,nbody_2_origina,0:07.20,6684672,1998848,1822720,100.0,0.0,1.0,2.0,0:07,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,13.6,0.0,0.0,86.4,0.0,0.0,0.0,0.0,15794.9 MiB,3568.9 MiB,2184.3 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12924.6 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,7,1695383616,3051584,nbody_2_origina,0:08.37,6684672,1998848,1822720,100.0,0.0,1.0,2.0,0:08,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,3568.9 MiB,2184.3 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12924.6 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,8,1695383617,3051584,nbody_2_origina,0:09.54,6684672,1998848,1822720,100.0,0.0,1.0,2.0,0:09,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,12.9,1.5,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,3568.4 MiB,2184.8 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12924.1 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,9,1695383618,3051584,nbody_2_origina,0:10.71,6684672,1998848,1822720,100.0,0.0,1.0,2.0,0:10,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,3568.4 MiB,2184.8 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12924.1 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,10,1695383619,3051584,nbody_2_origina,0:11.88,6684672,1998848,1822720,93.8,0.0,1.0,6.0,0:11,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,3568.6 MiB,2184.5 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12924.4 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,11,1695383620,3051584,nbody_2_origina,0:13.06,6684672,1998848,1822720,100.0,0.0,1.0,2.0,0:13,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,13.7,0.0,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,3569.1 MiB,2184.0 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12924.9 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,12,1695383621,3051584,nbody_2_origina,0:14.23,6684672,1998848,1822720,100.0,0.0,1.0,2.0,0:14,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,3569.1 MiB,2184.0 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12924.9 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,13,1695383623,3051584,nbody_2_origina,0:15.40,6684672,1998848,1822720,100.0,0.0,1.0,6.0,0:15,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,3569.9 MiB,2183.3 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12925.7 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,14,1695383624,3051584,nbody_2_origina,0:16.58,6684672,1998848,1822720,100.0,0.0,1.0,6.0,0:16,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,12.3,1.5,0.0,86.2,0.0,0.0,0.0,0.0,15794.9 MiB,3569.4 MiB,2183.7 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12925.2 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,15,1695383625,3051584,nbody_2_origina,0:17.75,6684672,1998848,1822720,100.0,0.0,1.0,6.0,0:17,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,13.6,0.8,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,3569.1 MiB,2184.0 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12924.9 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,16,1695383626,3051584,nbody_2_origina,0:18.92,6684672,1998848,1822720,100.0,0.0,1.0,6.0,0:18,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,3568.7 MiB,2184.5 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12924.4 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,17,1695383627,3051584,nbody_2_origina,0:20.09,6684672,1998848,1822720,100.0,0.0,1.0,2.0,0:20,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,12.9,0.8,0.0,86.4,0.0,0.0,0.0,0.0,15794.9 MiB,3568.2 MiB,2185.0 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12923.9 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,18,1695383628,3051584,nbody_2_origina,0:21.26,6684672,1998848,1822720,93.8,0.0,1.0,2.0,0:21,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,3568.7 MiB,2184.5 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12924.4 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,19,1695383630,3051584,nbody_2_origina,0:22.44,6684672,1998848,1822720,100.0,0.0,1.0,2.0,0:22,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,13.7,0.0,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,3568.9 MiB,2184.2 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12924.7 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,20,1695383631,3051584,nbody_2_origina,0:23.61,6684672,1998848,1822720,100.0,0.0,1.0,2.0,0:23,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,13.6,0.8,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,3568.7 MiB,2184.5 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12924.4 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,21,1695383632,3051584,nbody_2_origina,0:24.78,6684672,1998848,1822720,100.0,0.0,1.0,2.0,0:24,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,12.2,0.8,0.0,87.0,0.0,0.0,0.0,0.0,15794.9 MiB,3569.4 MiB,2183.7 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12925.2 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,22,1695383633,3051584,nbody_2_origina,0:25.96,6684672,1998848,1822720,100.0,0.0,1.0,6.0,0:25,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,12.9,0.8,0.0,86.4,0.0,0.0,0.0,0.0,15794.9 MiB,3569.6 MiB,2183.5 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12925.4 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,23,1695383634,3051584,nbody_2_origina,0:27.13,6684672,1998848,1822720,100.0,0.0,1.0,6.0,0:27,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,3570.1 MiB,2183.0 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12925.9 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,24,1695383635,3051584,nbody_2_origina,0:28.30,6684672,1998848,1822720,100.0,0.0,1.0,6.0,0:28,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,3570.1 MiB,2183.0 MiB,10041.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12925.9 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,25,1695383637,3051584,nbody_2_origina,0:29.47,6684672,1998848,1822720,100.0,0.0,1.0,6.0,0:29,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,3570.6 MiB,2182.5 MiB,10041.8 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12926.4 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,26,1695383638,3051584,nbody_2_origina,0:30.64,6684672,1998848,1822720,93.8,0.0,1.0,6.0,0:30,0,8192,606208,0,212992,0.0,1998848,333,2,281,50,0,12.9,0.8,0.0,86.4,0.0,0.0,0.0,0.0,15794.9 MiB,3570.9 MiB,2182.2 MiB,10041.8 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12926.7 MiB,
2,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,27,1695383639,3051584,nbody_2_origina,0:31.82,6684672,1998848,1822720,100.0,0.0,1.0,6.0,0:31,0,8192,606208,0,212992,0.0,1998848,334,2,282,50,0,13.5,1.5,0.0,85.0,0.0,0.0,0.0,0.0,15794.9 MiB,3571.1 MiB,2182.0 MiB,10041.8 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12926.9 MiB,
3,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,0,1695383640,3051759,nbody_2_origina,0:00.16,6684672,1978368,1802240,100.0,0.0,1.0,6.0,0:00,0,8192,606208,0,211968,0.0,1978368,334,2,282,50,0,13.5,1.5,0.0,85.0,0.0,0.0,0.0,0.0,15794.9 MiB,3570.1 MiB,2175.2 MiB,10049.5 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12925.9 MiB,
3,2018-10-26,nbody_50000000_original,g++-6,nbody_2_original.c 50000000,1,1695383641,3051759,nbody_2_origina,0:01.33,6684672,1978368,1802240,93.8,0.0,1.0,2.0,0:01,0,8192,606208,0,211968,0.0,1978368,334,2,282,50,0,12.3,0.8,0.0,86.9,0.0,0.0,0.0,0.0,15794.9 MiB,3569.7 MiB,2175.5 MiB,10049.7 MiB,4096.0 MiB,3448.0 MiB,648.0 MiB,12925.5 MiB,
