test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,Python 3.9.16,binarytrees.py 21,1.00,0.72,0.35,0.16,0.02,0.47,3.18,1.39,0.01,4.93,1.36,91229540054 ns,1358002024240,2.567 GHz,1882487065745,1.39,528942.20 msec,5.798,1358156749483,2.568 GHz,63,997564666766,12629501265,528944.19 msec,5.798,2274 C,370822406799,1918052310,0.52%,0,294645472666,2839385,2839385,0,5479720522,2078704573,37.934,605088875935,7022240833,1.16%,317561053,116147407,36.57%,376218981,604283510083,13405605,0.00%,27583760,62218553,225.56%,0,181
2,Python 3.9.16,binarytrees.py 21,1.00,0.72,0.35,0.16,0.02,0.47,3.17,1.38,0.01,3.90,1.03,113434294595 ns,1360541719841,1.942 GHz,1884131600886,1.38,700665.29 msec,6.177,1360463138232,1.942 GHz,43,1322654269087,16745432912,700669.15 msec,6.177,1733 C,370888388288,1895395407,0.51%,0,294090031393,2839396,2839396,0,5828890073,2089602029,35.849,605095831354,6909054740,1.14%,347204265,126972691,36.57%,399005623,604302235970,13861287,0.00%,11468561,59719359,520.72%,0,206
3,Python 3.9.16,binarytrees.py 21,1.00,0.72,0.35,0.16,0.02,0.47,3.17,1.39,0.01,3.96,1.03,113069582379 ns,1357938178407,1.945 GHz,1882937015536,1.39,698027.00 msec,6.173,1357996919321,1.945 GHz,56,1318368703661,16691198938,698030.88 msec,6.173,1805 C,371003581218,1839154214,0.50%,0,294614487562,2839361,2839361,0,5346087011,2101515810,39.309,605386825926,6987105926,1.15%,318568365,126047367,39.57%,358895282,604410925224,13244502,0.00%,3984439,58600910,1470.74%,0,393
4,Python 3.9.16,binarytrees.py 21,1.00,0.72,0.35,0.16,0.02,0.47,3.18,1.39,0.01,3.62,1.03,112959851525 ns,1354400084580,1.945 GHz,1884565486877,1.39,696208.15 msec,6.163,1354388069164,1.945 GHz,75,1314568177576,16643045993,696212.32 msec,6.163,1723 C,371221497654,1907969544,0.51%,0,294116268931,2839441,2839441,0,5641381758,2139803696,37.930,604567911634,6403469876,1.06%,343437183,129204931,37.62%,364000744,604697989110,13052292,0.00%,2595362,58417945,2250.86%,0,337
5,Python 3.9.16,binarytrees.py 21,1.00,0.72,0.35,0.16,0.02,0.47,3.18,1.38,0.01,3.89,1.02,113963111262 ns,1359797905981,1.930 GHz,1883250997647,1.38,704578.50 msec,6.183,1359212282835,1.929 GHz,62,1329986248978,16838385163,704582.48 msec,6.183,1740 C,370802974984,1851955751,0.50%,0,294157693529,2839301,2839301,0,5544612989,2072307499,37.375,605249982080,6920543026,1.14%,325614732,121137929,37.20%,407679703,605287590872,13071840,0.00%,5888925,62159247,1055.53%,0,193
6,Python 3.9.16,binarytrees.py 21,1.00,0.72,0.35,0.16,0.02,0.47,3.17,1.39,0.01,3.86,1.03,112537700976 ns,1355819996143,1.944 GHz,1883254002804,1.39,697414.28 msec,6.197,1355832420942,1.944 GHz,53,1316490532264,16667544919,697418.52 msec,6.197,1731 C,370934155138,1844664136,0.50%,0,294431784639,2839310,2839310,0,5510915547,2127869402,38.612,604853810014,6802923194,1.12%,334512124,131286185,39.25%,369717515,604885527624,12751600,0.00%,2815072,58292915,2070.74%,0,212
7,Python 3.9.16,binarytrees.py 21,1.00,0.72,0.35,0.16,0.02,0.47,3.18,1.39,0.01,3.80,1.03,113168782399 ns,1351173617222,1.941 GHz,1882427155496,1.39,696006.15 msec,6.150,1351142197075,1.941 GHz,66,1313830205007,16633995483,696010.21 msec,6.150,1727 C,370893415327,1831232613,0.49%,0,294171704741,2839298,2839298,0,5829674943,2083239960,35.735,605415391185,6726569490,1.11%,358459255,125808445,35.10%,394761931,605258824849,13463295,0.00%,3820432,58737804,1537.46%,0,219
8,Python 3.9.16,binarytrees.py 21,1.00,0.72,0.35,0.16,0.02,0.47,3.17,1.38,0.01,3.79,1.03,113292110172 ns,1359705988593,1.941 GHz,1883070456529,1.38,700342.99 msec,6.182,1359537981863,1.941 GHz,59,1322318707563,16734198226,700347.06 msec,6.182,1737 C,370847787224,1912211891,0.52%,0,294237690110,2839320,2839320,0,5607692969,2133696275,38.049,605094210009,6708646874,1.11%,347772931,129200425,37.15%,375033655,604383051864,13682100,0.00%,14698524,62869089,427.72%,0,217
9,Python 3.9.16,binarytrees.py 21,1.00,0.72,0.35,0.16,0.02,0.47,3.17,1.39,0.01,4.00,1.03,113287388379 ns,1358041280948,1.944 GHz,1885024555772,1.39,698460.25 msec,6.165,1358141937860,1.944 GHz,70,1318796302804,16696753040,698464.46 msec,6.165,1708 C,371234116069,1855053169,0.50%,0,294296278985,2839295,2839295,0,5718116601,2092173419,36.589,604680824205,7091618796,1.17%,347408883,126732686,36.48%,398878292,604477105889,14950835,0.00%,5471064,58957693,1077.63%,0,215
10,Python 3.9.16,binarytrees.py 21,1.00,0.72,0.35,0.16,0.02,0.47,3.17,1.38,0.01,4.04,1.02,114105945830 ns,1364976623822,1.936 GHz,1882914391912,1.38,705230.05 msec,6.180,1364801041854,1.935 GHz,68,1331756285069,16858249459,705233.75 msec,6.181,1703 C,370806916120,2007821353,0.54%,0,294158095677,2839395,2839395,0,5390561639,2075952766,38.511,604933527068,7194662532,1.19%,322072068,122526946,38.04%,361966289,604931972739,15327352,0.00%,10036444,70776289,705.19%,0,214
