test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,v16.20.2,binaryTrees_1_original.js 21,7.466049,1789,1692877588.446775,-,-,2572,68.85,3735,1896,1.43,213058,0,3217,49171,3492,829,1777,0,3994,89,4355,0.05,5.24,0.60,0.22,0.80,0.00,6.61,0.52,16.92,22.78,0.09,0.48,7.81,82,84,99.30,300,300,347.06,99.53,0.86,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,309.46,284.20,0.05,18.69,0.00,0.00
2,v16.20.2,binaryTrees_1_original.js 21,7.715761,1219,1692877596.208449,-,-,2454,71.14,3450,1896,1.46,219241,0,3010,43285,3971,1065,2344,7,5368,355,5257,0.06,4.12,0.64,0.26,1.26,0.01,7.12,1.05,14.01,22.05,0.15,0.69,5.97,84,85,99.06,300,300,356.16,99.36,0.87,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,278.61,252.35,0.05,19.03,0.00,0.00
3,v16.20.2,binaryTrees_1_original.js 21,9.254819,5579,1692877605.505836,-,-,1952,71.27,2739,1896,1.48,226798,0,2052,39261,3002,928,2305,0,5109,105,4875,0.03,3.23,0.52,0.18,0.87,0.00,7.17,0.21,16.36,22.37,0.10,0.47,5.79,75,76,99.27,300,300,360.41,99.63,0.79,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,208.18,178.27,0.05,19.96,0.00,0.00
4,v16.20.2,binaryTrees_1_original.js 21,12.875145,1861,1692877618.430760,-,-,1397,72.64,1923,1896,1.54,199294,0,1530,41345,7238,1110,2680,0,5739,38,5927,0.02,3.30,0.86,0.16,0.71,0.00,6.03,0.07,16.15,20.61,0.10,0.42,6.22,71,71,99.53,300,300,359.16,99.78,0.76,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151.40,112.02,0.06,23.38,0.00,0.00
5,v16.20.2,binaryTrees_1_original.js 21,12.709353,1708,1692877631.187642,-,-,1415,72.94,1940,1896,1.53,203484,0,1523,43709,5742,928,2485,0,5563,17,5479,0.02,3.42,0.72,0.18,0.76,0.00,6.01,0.06,15.83,20.37,0.10,0.43,6.16,68,68,99.44,300,300,359.49,99.80,0.85,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151.44,112.59,0.07,23.26,0.00,0.00
6,v16.20.2,binaryTrees_1_original.js 21,12.704194,1823,1692877643.940510,-,-,1419,72.93,1945,1896,1.53,202923,0,1650,40143,4695,775,2366,3,5475,31,5738,0.02,3.05,0.68,0.13,0.59,0.00,6.27,0.03,16.23,20.49,0.07,0.33,6.18,67,67,100.19,300,300,360.67,99.80,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,152.07,113.46,0.02,23.03,0.00,0.00
7,v16.20.2,binaryTrees_1_original.js 21,12.686727,1592,1692877656.672549,-,-,1404,72.09,1947,1896,1.54,208459,0,1566,42518,3789,872,2499,2,5410,37,5952,0.02,3.07,0.57,0.17,0.72,0.00,6.26,0.06,16.97,20.40,0.09,0.41,7.02,72,72,99.50,300,300,356.69,99.79,0.77,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151.28,112.39,0.06,23.20,0.00,0.00
8,v16.20.2,binaryTrees_1_original.js 21,12.926637,1561,1692877669.642734,-,-,1386,70.70,1961,1896,1.54,212415,0,1544,39147,7015,830,2134,0,5553,30,6235,0.02,3.22,0.72,0.12,0.57,0.00,5.95,0.04,18.60,21.04,0.09,0.40,7.78,68,68,99.47,300,300,351.70,99.78,0.75,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,154.40,114.94,0.06,23.33,0.00,0.00
9,v16.20.2,binaryTrees_1_original.js 21,14.346707,6140,1692877684.036978,-,-,1513,78.93,1917,1896,1.39,198700,0,1269,47614,4353,1131,3150,3,6030,27,5344,0.01,3.67,0.67,0.20,0.90,0.00,5.89,0.02,9.61,15.99,0.06,0.36,4.66,68,68,99.49,300,300,370.49,99.78,0.78,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,171.54,127.08,0.07,26.98,0.00,0.00
10,v16.20.2,binaryTrees_1_original.js 21,14.843667,15635,1692877698.935809,-,-,1547,81.62,1897,1895,1.42,201828,0,1054,45130,3187,1374,3426,4,5857,36,4699,0.01,2.80,0.43,0.22,0.90,0.00,6.15,0.06,7.69,14.99,0.11,0.39,2.89,68,69,99.67,300,300,377.82,99.75,0.55,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,177.46,132.33,0.05,26.79,0.00,0.00
