version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
g++-4.4 4.4.7,binaryTrees_2.c 21,19.3121,1608.4,1692781683.523303,0.00,0.00,464.80,12.72,3655.40,1896.00,2.45,22597.50,0.00,125.70,277.00,218.90,189.20,689.00,3.20,3520.70,1149.00,11504.60,0.00,0.06,0.03,0.02,0.31,0.00,5.31,3.25,78.19,13.47,0.02,0.49,73.30,65.50,65.70,98.36,300.00,300.00,101.72,99.22,1.45,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,289.31,239.26,0.27,14.15,0.00,0.00
g++-4.6 4.6.4,binaryTrees_2.c 21,18.5966,1613.4,1692781990.118270,0.00,0.00,462.40,12.74,3631.20,1896.00,2.54,19467.00,0.00,29.80,200.90,236.50,179.30,675.50,0.80,3493.70,779.50,9581.60,0.00,0.07,0.04,0.02,0.31,0.00,5.68,2.30,78.75,13.47,0.03,0.45,73.31,67.00,67.20,98.31,300.00,300.00,101.85,99.26,1.49,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,275.88,227.65,0.27,13.75,0.00,0.00
g++-4.7 4.7.4,binaryTrees_2.c 21,18.828,1618.5,1692782299.088737,0.00,0.00,461.20,12.74,3621.00,1896.00,2.52,20870.80,0.00,26.70,262.90,240.40,196.40,690.60,3.40,3517.10,979.00,10295.70,0.00,0.06,0.04,0.02,0.32,0.00,5.58,2.89,78.24,13.46,0.02,0.45,73.33,66.90,67.10,98.38,300.00,300.00,101.71,99.22,1.45,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,278.89,230.02,0.27,13.87,0.00,0.00
g++-4.8 4.8.5,binaryTrees_2.c 21,18.7656,1630.6,1692782607.438300,0.00,0.00,460.40,12.73,3616.00,1896.00,2.53,22049.60,0.00,42.50,200.70,226.00,206.00,755.20,2.70,3679.10,1084.20,11243.60,0.00,0.07,0.04,0.03,0.34,0.00,5.71,3.51,77.47,13.54,0.04,0.48,73.21,66.60,66.70,98.36,300.00,300.00,101.89,99.21,1.44,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,278.35,229.61,0.27,13.85,0.00,0.00
g++-4.9 4.9.3,binaryTrees_2.c 21,18.5663,1635.4,1692782913.787254,0.00,0.00,459.90,12.72,3614.10,1896.00,2.56,18578.70,0.00,18.50,183.10,214.50,155.70,587.00,1.00,3247.30,804.80,8952.60,0.00,0.08,0.03,0.02,0.29,0.00,5.22,2.88,78.67,13.43,0.02,0.40,73.43,66.90,67.00,98.35,300.00,300.00,101.69,99.28,1.47,1.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,274.12,225.93,0.27,13.75,0.00,0.00
g++-5 5.5.0,binaryTrees_2.c 21,18.5098,1637.2,1692783219.552011,0.00,0.00,456.50,12.72,3588.60,1896.00,2.61,22258.10,0.00,22.30,147.90,216.70,233.20,706.80,0.60,3675.30,1107.60,11447.00,0.00,0.05,0.04,0.03,0.34,0.00,5.79,3.35,77.58,13.56,0.03,0.51,73.18,66.80,66.90,98.36,300.00,300.00,101.86,99.16,1.48,1.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,271.43,223.37,0.27,13.71,0.00,0.00
g++-6 6.5.0,binaryTrees_2.c 21,18.8699,1676.5,1692783529.037544,0.00,0.00,458.80,12.71,3611.80,1896.00,2.59,21757.80,0.00,24.30,205.00,267.40,200.20,693.80,1.50,3582.90,1128.30,10801.00,0.00,0.04,0.04,0.02,0.32,0.00,5.56,3.45,77.73,13.52,0.02,0.46,73.29,67.70,67.90,98.37,300.00,300.00,101.73,99.17,1.45,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,276.21,227.26,0.27,13.86,0.00,0.00
g++-7 7.5.0,binaryTrees_2.c 21,19.2885,1618.1,1692783842.730246,0.00,0.00,460.40,12.72,3620.80,1896.00,2.53,25783.50,0.00,26.60,242.60,310.50,264.70,837.60,0.40,4054.50,1440.70,13359.20,0.00,0.07,0.05,0.03,0.39,0.00,5.96,3.65,77.02,13.69,0.03,0.57,73.00,67.20,67.40,98.38,300.00,300.00,101.79,99.07,1.44,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,283.89,233.83,0.27,14.13,0.00,0.00
g++-8 ,binaryTrees_2.c 21,19.3549,1651.7,1692784157.108533,0.00,0.00,488.70,13.73,3569.30,1896.10,2.49,26263.20,0.00,190.70,2591.00,1297.00,653.20,1537.10,8.30,4429.70,1360.80,12332.30,0.00,0.21,0.12,0.08,0.51,0.00,6.44,4.02,74.79,14.54,0.06,0.58,71.10,67.60,68.00,98.39,300.00,300.00,108.81,99.17,1.44,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,290.52,240.00,0.27,14.55,0.00,0.00
g++-9 9.5.0,binaryTrees_2.c 21,19.7242,1609.5,1692784475.124126,0.00,0.00,460.50,12.76,3609.10,1896.00,2.52,25503.70,0.00,132.90,388.10,324.20,269.80,798.60,1.10,3993.20,1393.40,13227.70,0.00,0.12,0.05,0.03,0.34,0.00,5.82,3.95,76.82,13.72,0.03,0.49,73.01,68.00,68.20,98.41,300.00,300.00,101.97,99.12,1.39,1.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,289.16,238.02,0.27,14.38,0.00,0.00
g++-10 10.5.0,binaryTrees_2.c 21,19.5932,1599.8,1692784791.815282,0.00,0.00,461.20,12.73,3621.30,1896.00,2.51,25437.60,0.00,46.50,283.40,373.80,309.20,830.40,0.90,4109.10,1397.10,13082.60,0.00,0.07,0.05,0.03,0.36,0.00,6.00,3.89,76.75,13.64,0.03,0.51,73.09,67.30,67.60,98.38,300.00,300.00,101.82,99.12,1.44,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,288.18,237.37,0.28,14.29,0.00,0.00
g++-11 11.4.0,binaryTrees_2.c 21,19.8162,1603.6,1692785110.801110,0.00,0.00,458.00,12.71,3603.00,1896.00,2.50,22891.80,0.00,92.90,273.30,271.90,180.80,724.80,2.40,3689.70,1046.70,11584.40,0.00,0.05,0.04,0.02,0.32,0.00,5.44,3.32,77.99,13.51,0.02,0.48,73.28,68.60,69.00,98.39,320.00,300.00,101.67,99.18,1.40,1.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,292.14,240.65,0.28,14.42,0.00,0.00
g++-12 12.3.0,binaryTrees_2.c 21,19.897,1643,1692785430.721277,0.00,0.00,461.50,12.70,3635.20,1896.00,2.48,21509.20,0.00,32.80,119.60,180.10,199.60,659.50,2.10,3514.30,1111.00,10709.60,0.00,0.05,0.03,0.02,0.29,0.00,5.30,3.20,78.32,13.44,0.02,0.44,73.41,68.50,68.80,98.39,305.00,300.00,101.49,99.20,1.42,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,291.42,239.84,0.28,14.59,0.00,0.00
g++-13 13.1.0,binaryTrees_2.c 21,19.8668,1641.9,1692785750.233295,0.00,0.00,459.20,12.71,3613.90,1896.00,2.50,23495.00,0.00,33.30,241.90,253.00,210.90,755.20,2.00,3805.70,1271.70,11856.60,0.00,0.06,0.04,0.02,0.33,0.00,5.54,3.56,77.62,13.54,0.03,0.48,73.24,68.10,68.20,98.37,300.00,300.00,101.72,99.16,1.42,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,291.96,240.43,0.28,14.57,0.00,0.00
