test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-12 12.3.0,nbody_2_original.c 50000000,30.138431,1144,1692867842.989669,-,-,518,12.64,4098,1896,2.08,15193,0,31,207,189,98,329,5,2526,45,5800,0.00,0.05,0.03,0.01,0.08,0.00,2.87,0.07,84.19,13.01,0.04,0.09,74.22,91,91,99.16,300,300,100.88,99.66,0.70,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,495.75,421.17,0.14,16.08,0.00,0.00
2,g++-12 12.3.0,nbody_2_original.c 50000000,30.240688,1104,1692867873.267843,-,-,515,12.58,4096,1896,2.08,37616,0,50,170,252,185,694,5,4401,2161,20919,0.00,0.04,0.02,0.01,0.21,0.00,4.15,3.31,79.60,13.37,0.01,0.37,73.67,93,97,99.08,300,300,100.84,99.30,0.49,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,519.78,443.88,0.10,15.89,0.00,0.00
3,g++-12 12.3.0,nbody_2_original.c 50000000,30.241310,1035,1692867903.546396,-,-,518,12.64,4096,1896,2.07,30434,0,246,765,521,327,974,5,4907,1490,15114,0.00,0.05,0.06,0.03,0.26,0.00,4.97,2.97,78.93,13.38,0.03,0.40,73.54,95,95,98.77,300,300,101.21,99.41,0.74,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,526.68,450.41,0.16,16.17,0.00,0.00
4,g++-12 12.3.0,nbody_2_original.c 50000000,30.844266,1221,1692867934.425636,-,-,507,12.54,4045,1896,2.07,65284,0,26,98,197,175,1669,2,7715,7308,35552,0.00,0.03,0.01,0.01,0.47,0.00,6.57,14.05,66.15,13.87,0.01,0.76,72.82,96,96,99.23,300,300,100.62,98.67,0.48,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,520.68,443.08,0.10,16.20,0.00,0.00
5,g++-12 12.3.0,nbody_2_original.c 50000000,32.749389,1202,1692867967.216327,-,-,482,12.61,3824,1896,2.05,56609,0,40,134,214,187,2027,5,7268,3253,32659,0.00,0.03,0.02,0.01,0.52,0.00,5.65,4.04,77.02,13.68,0.01,0.81,72.89,83,83,98.84,300,300,101.18,99.19,0.73,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,488.78,406.34,0.16,17.48,0.00,0.00
6,g++-12 12.3.0,nbody_2_original.c 50000000,34.913492,1150,1692868002.171262,-,-,445,12.61,3529,1896,2.09,16054,0,26,108,174,153,366,0,2353,57,5976,0.00,0.04,0.04,0.01,0.08,0.00,2.35,0.14,84.70,12.97,0.01,0.12,74.28,84,84,99.14,300,300,101.02,99.79,0.38,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,416.44,329.16,0.09,18.21,0.00,0.00
7,g++-12 12.3.0,nbody_2_original.c 50000000,34.906420,1195,1692868037.114647,-,-,446,12.63,3530,1896,2.08,17403,0,48,141,203,118,426,0,2991,49,6442,0.00,0.04,0.03,0.01,0.09,0.00,3.10,0.11,83.96,12.97,0.01,0.16,74.24,81,83,98.73,300,300,101.14,99.79,0.70,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,416.53,328.85,0.16,18.63,0.00,0.00
8,g++-12 12.3.0,nbody_2_original.c 50000000,34.886948,1206,1692868072.038776,-,-,446,12.63,3536,1896,2.08,16075,0,22,99,174,117,397,2,2436,81,6169,0.00,0.04,0.02,0.01,0.10,0.00,2.36,0.10,84.73,12.89,0.01,0.11,74.36,80,80,99.21,300,300,100.75,99.79,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,416.21,328.99,0.08,18.12,0.00,0.00
9,g++-12 12.3.0,nbody_2_original.c 50000000,34.882889,1200,1692868106.961987,-,-,446,12.63,3531,1896,2.08,17147,0,31,106,156,88,500,2,2984,80,6854,0.00,0.03,0.03,0.01,0.11,0.00,3.04,0.12,84.00,13.01,0.01,0.16,74.19,79,79,98.80,300,300,101.17,99.79,0.72,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,416.28,328.64,0.16,18.62,0.00,0.00
10,g++-12 12.3.0,nbody_2_original.c 50000000,34.850960,1200,1692868141.849205,-,-,446,12.61,3535,1896,2.09,15986,0,28,152,189,118,405,0,2453,44,5779,0.00,0.03,0.03,0.01,0.09,0.00,2.38,0.06,84.75,12.94,0.01,0.11,74.33,79,82,99.11,300,300,100.95,99.79,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,415.77,328.99,0.08,18.13,0.00,0.00
