version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
v5.12.0,binaryTrees_7_original.js 21,0,1692191212,120070,,,,,,,,,,,,,,,,,,276,1,275,0,0,3.8,0.8,0.0,95.4,0.0,0.0,0.0,0.0,15795.0 MiB,8568.9 MiB,1450.4 MiB,5775.6 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13610.5 MiB
