test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.12.0b1,nbody.py 5000000,25.277846,1047,1689781942.998881,-,-,526,12.85,4092,1896,2.67,16547,0,217,4689,1467,297,995,7,4266,45,5716,0.00,0.22,0.12,0.03,0.30,0.01,5.64,0.09,80.67,13.52,0.04,0.45,73.15,92,92,98.60,450,300,102.43,99.50,1.17,1.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,468.02,404.24,0.31,15.60,0.00,0.00
2,Python 3.12.0b1,nbody.py 5000000,25.287711,1106,1689781968.332721,-,-,522,12.93,4038,1896,2.70,36354,0,68,3791,1625,643,1707,11,5811,1186,16156,0.00,0.12,0.09,0.06,0.50,0.00,6.55,3.59,76.05,13.65,0.06,0.70,72.65,95,95,98.59,450,300,102.40,99.20,1.05,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,470.92,405.50,0.27,15.63,0.00,0.00
3,Python 3.12.0b1,nbody.py 5000000,25.748188,1088,1689781994.129242,-,-,505,12.69,3982,1896,2.72,28403,0,251,3656,1369,348,908,5,4828,816,14274,0.00,0.10,0.04,0.03,0.30,0.00,5.71,2.75,78.27,13.39,0.02,0.47,73.42,96,96,98.96,450,300,101.19,99.25,0.75,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,459.57,393.48,0.16,15.71,0.00,0.00
4,Python 3.12.0b1,nbody.py 5000000,26.990398,1134,1689782021.162551,-,-,497,12.93,3842,1896,2.66,84588,0,1485,4446,1746,570,4578,4,16348,6089,42856,0.00,0.18,0.12,0.04,1.56,0.00,13.50,8.74,62.76,15.01,0.03,2.21,69.82,92,95,99.21,450,300,103.29,98.55,0.70,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,454.56,385.40,0.16,16.57,0.00,0.00
5,Python 3.12.0b1,nbody.py 5000000,28.823990,1281,1689782050.034659,-,-,459,12.87,3562,1896,2.70,23691,0,198,4604,1543,356,949,2,4705,380,9776,0.00,0.20,0.06,0.03,0.24,0.00,5.41,1.29,79.84,13.60,0.04,0.35,73.14,79,79,98.82,450,300,102.80,99.57,0.73,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,404.47,330.69,0.16,17.61,0.00,0.00
6,Python 3.12.0b1,nbody.py 5000000,30.856112,1157,1689782080.943319,-,-,430,12.76,3369,1896,2.67,18492,0,2133,5785,1542,228,521,10,3699,68,6463,0.00,0.11,0.05,0.01,0.13,0.00,4.31,0.19,82.40,13.13,0.02,0.23,73.87,82,82,99.05,450,300,101.79,99.79,0.51,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,368.10,289.47,0.12,18.74,0.00,0.00
7,Python 3.12.0b1,nbody.py 5000000,30.514772,1198,1689782111.505538,-,-,431,12.80,3366,1896,2.69,18633,0,121,4220,1882,413,779,4,4331,83,6707,0.00,0.12,0.08,0.03,0.21,0.00,4.89,0.19,81.67,13.28,0.02,0.35,73.56,77,80,98.73,450,300,102.16,99.79,0.73,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,364.19,286.26,0.17,18.62,0.00,0.00
8,Python 3.12.0b1,nbody.py 5000000,29.942726,1246,1689782141.496642,-,-,430,12.76,3372,1896,2.75,16864,0,72,3658,1628,298,637,6,3603,69,6225,0.00,0.13,0.06,0.02,0.15,0.00,4.23,0.19,82.44,13.21,0.02,0.24,73.78,81,81,99.02,450,300,101.90,99.79,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,357.38,281.49,0.12,18.17,0.00,0.00
9,Python 3.12.0b1,nbody.py 5000000,29.925309,1222,1689782171.465572,-,-,432,12.83,3363,1896,2.75,18207,0,141,3236,1897,408,793,10,4363,67,6648,0.00,0.12,0.08,0.02,0.20,0.00,5.04,0.23,81.45,13.24,0.02,0.24,73.66,79,79,98.85,450,300,102.37,99.79,0.72,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,357.16,280.82,0.16,18.27,0.00,0.00
10,Python 3.12.0b1,nbody.py 5000000,31.265108,1221,1689782202.781112,-,-,430,12.74,3380,1896,2.63,17697,0,135,3753,1669,306,620,13,3512,31,6723,0.00,0.11,0.06,0.02,0.16,0.01,4.13,0.11,82.66,13.02,0.01,0.21,74.02,79,79,99.01,450,300,101.24,99.79,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,373.16,293.89,0.12,18.97,0.00,0.00
