test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-6 6.5.0,nbody_2.c 50000000,7.824562,1066,1695033185.820364,-,-,517,12.61,4097,1896,3.22,4354,0,3,118,178,156,180,0,785,18,1813,0.00,0.05,0.07,0.04,0.18,0.00,3.32,0.14,83.54,13.03,0.04,0.20,74.12,90,90,99.02,300,300,100.80,99.65,0.80,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,149.70,130.20,0.04,4.68,0.00,0.00
2,g++-6 6.5.0,nbody_2.c 50000000,7.777099,1091,1695033193.640773,-,-,520,12.69,4098,1896,3.21,4923,0,30,210,117,75,120,1,774,34,2036,0.00,0.14,0.03,0.02,0.11,0.00,3.54,0.32,83.09,13.28,0.02,0.13,73.88,97,97,98.94,300,300,101.54,99.61,0.74,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153.21,133.85,0.04,4.65,0.00,0.00
3,g++-6 6.5.0,nbody_2.c 50000000,8.468856,1124,1695033202.145412,-,-,481,12.68,3793,1896,3.19,19172,0,13,269,122,108,398,0,2650,1572,10585,0.00,0.10,0.01,0.03,0.51,0.00,7.94,9.35,69.27,14.08,0.03,0.73,72.48,93,97,99.18,300,300,101.76,99.00,0.77,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.32,117.94,0.05,5.06,0.00,0.00
4,g++-6 6.5.0,nbody_2.c 50000000,7.942186,1270,1695033210.123300,-,-,511,12.63,4046,1896,3.20,9851,0,60,239,93,55,216,2,1473,355,5311,0.00,0.15,0.08,0.02,0.26,0.00,5.74,4.86,76.16,13.32,0.02,0.30,73.73,96,96,98.89,300,300,100.36,99.25,0.78,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153.27,132.98,0.05,4.75,0.00,0.00
5,g++-6 6.5.0,nbody_2.c 50000000,8.067004,1204,1695033218.225129,-,-,503,12.61,3986,1896,3.21,9023,0,0,131,68,65,221,0,1323,373,4895,0.00,0.09,0.04,0.01,0.23,0.00,5.18,4.43,77.31,13.19,0.02,0.29,73.89,95,98,98.87,300,300,100.41,99.27,0.83,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.04,129.39,0.05,4.83,0.00,0.00
6,g++-6 6.5.0,nbody_2.c 50000000,8.162675,1142,1695033226.423358,-,-,496,12.58,3944,1896,3.21,14902,0,24,287,144,105,507,3,2317,1355,7977,0.00,0.14,0.04,0.04,0.55,0.01,7.62,12.93,65.92,13.90,0.05,0.77,72.70,96,96,98.73,300,300,100.87,98.71,0.81,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.75,127.92,0.05,4.88,0.00,0.00
7,g++-6 6.5.0,nbody_2.c 50000000,8.176605,1140,1695033234.635459,-,-,496,12.61,3933,1896,3.21,13570,0,1,77,55,63,445,0,1946,1104,7614,0.00,0.05,0.03,0.02,0.45,0.00,6.46,10.94,69.29,13.73,0.02,0.68,72.97,96,96,99.27,300,300,101.08,98.84,0.29,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.41,127.59,0.02,4.89,0.00,0.00
8,g++-6 6.5.0,nbody_2.c 50000000,8.181419,1163,1695033242.851857,-,-,494,12.60,3924,1896,3.21,12250,0,59,144,85,73,436,1,2004,668,6449,0.00,0.06,0.02,0.03,0.41,0.00,6.64,7.89,72.21,13.63,0.03,0.67,73.08,98,98,98.66,300,300,101.07,98.99,0.84,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,147.27,126.43,0.05,4.90,0.00,0.00
9,g++-6 6.5.0,nbody_2.c 50000000,8.815967,1144,1695033251.700547,-,-,467,12.84,3640,1896,3.16,26141,0,30,412,393,371,1327,0,3699,1942,14724,0.00,0.06,0.12,0.11,1.07,0.00,9.61,8.55,67.56,14.46,0.11,1.38,71.21,96,96,99.08,300,300,102.59,99.19,0.77,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.10,112.71,0.05,5.29,0.00,0.00
10,g++-6 6.5.0,nbody_2.c 50000000,8.177682,1236,1695033259.915374,-,-,495,12.59,3932,1896,3.21,13501,0,34,114,73,104,526,2,2238,1040,7188,0.00,0.08,0.04,0.03,0.46,0.00,7.24,10.16,69.26,13.77,0.04,0.73,72.88,98,98,98.72,300,300,100.98,98.81,0.81,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.35,127.60,0.05,4.89,0.00,0.00
