test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,v19.9.0,nbody_6.js 50000000,1.00,0.39,0.58,0.05,0.00,0.36,5.57,2.57,0.00,0.01,2.16,5108256670 ns,20823369378,4.072 GHz,53626863192,2.58,5113.34 msec,1.001,20824643290,4.073 GHz,3,9652620967,122189694,5113.36 msec,1.001,264 C,4978385329,27708,0.00%,0,4830056441,3788,3788,0,184719,29748,16.104,20733712058,195276,0.00%,9885,957,9.68%,432924,20736235583,31,0.00%,4179,5230,125.15%,0,0
2,v19.9.0,nbody_6.js 50000000,1.00,0.40,0.56,0.05,0.00,0.38,5.39,2.49,0.00,0.01,2.16,5272408780 ns,21454857697,4.065 GHz,53599191719,2.50,5277.49 msec,1.001,21462045241,4.067 GHz,6,9952699330,125992144,5277.52 msec,1.001,239 C,4978263141,292115,0.01%,44,4826641090,3787,3787,0,334336,55169,16.501,20727197527,208236,0.00%,15185,1929,12.70%,517986,20734120179,211,0.00%,4918,7012,142.58%,0,0
3,v19.9.0,nbody_6.js 50000000,1.00,0.40,0.58,0.06,0.00,0.36,5.58,2.57,0.01,0.01,2.16,5143632600 ns,20978923580,4.075 GHz,53717178209,2.56,5148.74 msec,1.001,20982079938,4.075 GHz,4,9721941492,123054745,5148.76 msec,1.001,243 C,4979257224,288287,0.01%,44,4835129404,3791,3791,0,319296,32892,10.301,20764316330,232706,0.00%,26097,1583,6.07%,574583,20703974142,658,0.00%,3832,5618,146.61%,0,0
4,v19.9.0,nbody_6.js 50000000,1.00,0.39,0.58,0.05,0.00,0.37,5.57,2.55,0.00,0.03,2.16,5113581506 ns,20832952734,4.070 GHz,53631403628,2.57,5118.17 msec,1.001,20823686962,4.069 GHz,7,9658950420,122245494,5118.18 msec,1.001,201 C,4983078519,53692,0.00%,0,4833863320,3787,3787,0,763540,64018,8.384,20727558810,286222,0.00%,37047,2299,6.21%,763685,20723749626,46,0.00%,6499,9601,147.73%,0,0
5,v19.9.0,nbody_6.js 50000000,1.00,0.40,0.58,0.06,0.00,0.36,5.55,2.56,0.01,0.01,2.16,5150082190 ns,21013069953,4.076 GHz,53603376536,2.55,5155.26 msec,1.001,21012347299,4.076 GHz,5,9741395477,123299554,5155.29 msec,1.001,195 C,4980869895,286006,0.01%,44,4851531162,3783,3783,0,464846,26995,5.807,20708587563,222169,0.00%,33059,1757,5.31%,564638,20728245641,0,0.00%,5909,6028,102.01%,0,0
6,v19.9.0,nbody_6.js 50000000,1.00,0.39,0.58,0.06,0.00,0.37,5.55,2.55,0.00,0.01,2.16,5129517775 ns,20918900197,4.074 GHz,53706254073,2.57,5134.61 msec,1.001,20918708721,4.074 GHz,5,9695301216,122736730,5134.64 msec,1.001,186 C,4987010771,32260,0.00%,0,4843316154,3790,3790,0,494909,37496,7.576,20712737347,220806,0.00%,27493,1633,5.94%,613057,20703180305,171,0.00%,4634,6799,146.72%,0,0
7,v19.9.0,nbody_6.js 50000000,1.00,0.40,0.57,0.05,0.00,0.38,5.45,2.52,0.00,0.02,2.16,5194489344 ns,21185226887,4.074 GHz,53660282465,2.53,5199.64 msec,1.001,21184625463,4.074 GHz,4,9823625439,124355773,5199.68 msec,1.001,180 C,4988208642,30543,0.00%,0,4825400523,3785,3785,0,389288,49470,12.708,20715916934,229346,0.00%,31331,1668,5.32%,1398192,20646049175,32630,0.00%,74806,40149,53.67%,0,0
8,v19.9.0,nbody_6.js 50000000,1.00,0.39,0.58,0.05,0.00,0.36,5.55,2.55,0.00,0.01,2.16,5109034993 ns,20822767495,4.070 GHz,53655967105,2.58,5115.67 msec,1.001,20816936174,4.069 GHz,3,9653534529,122169235,5115.69 msec,1.001,167 C,4979880377,28723,0.00%,0,4832960990,3784,3784,0,287676,23152,8.048,20749029533,198134,0.00%,23377,1969,8.42%,525396,20722563351,23,0.00%,6998,4764,68.08%,0,0
9,v19.9.0,nbody_6.js 50000000,1.00,0.39,0.58,0.05,0.00,0.37,5.58,2.56,0.00,0.01,2.15,5129802885 ns,20874737646,4.065 GHz,53583527107,2.56,5134.85 msec,1.001,20870833561,4.065 GHz,7,9694004021,122682687,5134.88 msec,1.001,168 C,4959696426,95436,0.00%,0,4839016546,3780,3780,0,488408,44825,9.178,20699651220,227377,0.00%,28900,617,2.13%,583979,20764532885,367,0.00%,5221,4212,80.67%,0,0
10,v19.9.0,nbody_6.js 50000000,1.00,0.39,0.58,0.05,0.00,0.36,5.58,2.56,0.00,0.01,2.16,5111196648 ns,20838929767,4.073 GHz,53623508612,2.57,5116.69 msec,1.001,20831109107,4.071 GHz,3,9656934116,122239671,5116.71 msec,1.001,165 C,4977276914,26920,0.00%,0,4829104402,3785,3785,0,197270,19540,9.905,20734999039,183644,0.00%,9618,1121,11.66%,474069,20744104994,210,0.00%,3637,4524,124.39%,0,0
