test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-13 13.1.0,nbody_2_original.c 50000000,2.857776,1137,1692870780.264941,-,-,517,12.68,4079,1896,3.01,1611,0,0,101,86,32,55,0,431,3,578,0.00,0.21,0.25,0.05,0.15,0.00,5.35,0.03,81.22,13.78,0.07,0.14,73.33,77,77,99.76,300,300,101.53,99.59,0.32,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.16,41.18,0.01,1.49,0.00,0.00
2,g++-13 13.1.0,nbody_2_original.c 50000000,2.850336,1104,1692870783.155446,-,-,518,12.65,4094,1896,3.01,1527,0,1,53,72,34,58,1,386,4,576,0.00,0.10,0.10,0.07,0.24,0.01,4.49,0.05,82.24,13.13,0.11,0.33,73.76,82,85,99.78,300,300,101.20,99.63,0.15,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.96,41.87,0.00,1.47,0.00,0.00
3,g++-13 13.1.0,nbody_2_original.c 50000000,2.896735,1179,1692870786.080932,-,-,527,12.90,4088,1896,2.93,1816,0,20,284,345,213,223,0,440,4,612,0.00,0.22,0.31,0.18,0.53,0.00,5.06,0.04,80.66,13.70,0.19,0.40,72.81,86,86,99.39,300,300,102.53,99.45,0.50,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.33,43.23,0.01,1.52,0.00,0.00
4,g++-13 13.1.0,nbody_2_original.c 50000000,2.849028,1139,1692870788.964715,-,-,518,12.65,4094,1896,3.02,1456,0,2,136,33,32,64,0,275,2,456,0.00,0.31,0.04,0.02,0.11,0.00,3.69,0.03,83.09,13.39,0.03,0.13,73.80,87,90,99.54,300,300,101.24,99.63,0.31,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.56,42.57,0.01,1.47,0.00,0.00
5,g++-13 13.1.0,nbody_2_original.c 50000000,2.870509,1043,1692870791.870563,-,-,515,12.57,4095,1896,3.01,1472,0,1,72,36,18,54,0,272,1,475,0.00,0.06,0.05,0.02,0.21,0.00,3.57,0.01,83.46,12.89,0.01,0.20,74.33,86,89,99.49,300,300,100.33,99.68,0.35,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.66,42.63,0.01,1.48,0.00,0.00
6,g++-13 13.1.0,nbody_2_original.c 50000000,2.852808,1154,1692870794.763302,-,-,520,12.70,4091,1896,3.00,1849,0,21,158,102,21,54,0,469,6,581,0.00,0.77,0.25,0.03,0.17,0.00,6.06,0.09,79.85,14.52,0.03,0.22,72.53,89,92,99.45,300,300,101.38,99.57,0.22,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.84,43.78,0.01,1.48,0.00,0.00
7,g++-13 13.1.0,nbody_2_original.c 50000000,2.850228,1109,1692870797.645606,-,-,521,12.71,4096,1896,3.00,1495,0,0,51,30,21,90,0,298,1,603,0.00,0.20,0.05,0.04,0.20,0.00,3.94,0.00,82.82,13.17,0.05,0.16,73.92,92,95,99.22,300,300,101.29,99.63,0.46,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.83,43.75,0.01,1.49,0.00,0.00
8,g++-13 13.1.0,nbody_2_original.c 50000000,2.871779,1154,1692870800.551311,-,-,524,12.82,4089,1896,2.97,1745,0,35,609,289,214,237,0,301,1,544,0.00,0.12,0.30,0.21,0.48,0.00,3.65,0.07,82.29,13.30,0.25,0.26,73.37,92,92,99.45,300,300,101.42,99.62,0.29,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.19,44.04,0.01,1.49,0.00,0.00
9,g++-13 13.1.0,nbody_2_original.c 50000000,2.847335,1108,1692870803.435762,-,-,518,12.66,4096,1896,3.01,1494,0,0,117,52,29,57,0,281,2,553,0.00,0.17,0.05,0.03,0.23,0.00,3.86,0.03,82.92,13.24,0.04,0.23,73.84,93,90,99.64,300,300,101.11,99.63,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.73,43.65,0.00,1.46,0.00,0.00
10,g++-13 13.1.0,nbody_2_original.c 50000000,2.876265,1158,1692870806.343875,-,-,523,12.81,4085,1896,2.97,5525,0,21,228,246,219,254,0,784,381,3057,0.00,0.11,0.27,0.20,0.61,0.00,7.85,6.58,71.45,14.18,0.19,0.63,72.19,95,95,99.33,300,300,102.03,99.00,0.28,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.16,44.86,0.01,1.49,0.00,0.00
