test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,v5.12.0,binaryTrees_7.js 21,1.00,0.48,0.53,0.18,0.03,0.26,6.44,2.05,0.26,4.87,2.16,18719144353 ns,78197544917,4.056 GHz,160155955792,2.05,19281.49 msec,1.030,78224443047,4.057 GHz,34,36086016310,456969558,19281.64 msec,1.030,146 C,27207413469,46390264,0.17%,39,27547937257,5962846,5962846,0,2430293155,1472581858,60.593,35496522176,1411721843,3.98%,151511505,48481223,32.00%,114411697,35660288110,12883418,0.04%,453167,10550769,2328.23%,0,0
2,v5.12.0,binaryTrees_7.js 21,1.00,0.48,0.54,0.18,0.03,0.25,6.51,2.11,0.26,4.21,1.91,20821249106 ns,76765071233,3.581 GHz,160719499650,2.09,21437.29 msec,1.030,76859792158,3.585 GHz,6,40198070673,509140363,21437.49 msec,1.030,161 C,27515090571,47363794,0.17%,26,27396164361,5962443,5962443,0,2393586090,1455712780,60.817,35905633684,1367342945,3.81%,148778222,44226161,29.73%,115960237,36188450958,12923443,0.04%,133976,10903996,8138.77%,0,0
3,v5.12.0,binaryTrees_7.js 21,1.00,0.47,0.54,0.19,0.03,0.25,6.37,2.11,0.26,4.01,1.78,22246056253 ns,76690779232,3.343 GHz,162108201850,2.12,22939.54 msec,1.031,76718161907,3.344 GHz,10,43134874952,543987684,22939.72 msec,1.031,160 C,27450118818,46138466,0.17%,0,27799597173,5962564,5962564,0,2419172902,1492222617,61.683,35782833149,1376769772,3.85%,153182233,46324158,30.24%,113171291,36006083643,12926187,0.04%,71835,10592387,14745.44%,0,0
4,v5.12.0,binaryTrees_7.js 21,1.00,0.47,0.54,0.19,0.03,0.24,6.53,2.12,0.25,3.94,1.78,22260304607 ns,76295852788,3.337 GHz,162014722734,2.13,22864.02 msec,1.027,76398462527,3.341 GHz,7,43024597419,545038094,22864.19 msec,1.027,162 C,27533005159,47161189,0.17%,4,27597297283,5961727,5961727,0,2455421141,1528401612,62.246,35726337780,1389565824,3.89%,154657137,47789402,30.90%,112296673,36343482345,12596876,0.03%,124190,10926333,8798.08%,0,0
5,v5.12.0,binaryTrees_7.js 21,1.00,0.48,0.54,0.19,0.03,0.25,6.29,2.07,0.25,4.03,1.78,22411770288 ns,77514251192,3.338 GHz,160566711556,2.07,23221.81 msec,1.036,77472523607,3.336 GHz,3,43420524687,549961995,23222.03 msec,1.036,141 C,27226972975,47155803,0.17%,4,27482852047,5961856,5961856,0,2412203854,1477358760,61.245,35826124280,1405365717,3.92%,155662413,54006442,34.69%,106752981,36005786401,13009879,0.04%,84374,11271860,13359.40%,0,0
6,v5.12.0,binaryTrees_7.js 21,1.00,0.47,0.54,0.19,0.03,0.25,6.52,2.10,0.25,4.17,1.77,22297754144 ns,76053355562,3.319 GHz,160640741629,2.12,22916.00 msec,1.028,76168376276,3.324 GHz,20,43033820845,545068589,22916.18 msec,1.028,157 C,27319953671,46230454,0.17%,13,27741567034,5952603,5952603,0,2411444511,1466341654,60.808,36105054315,1417403069,3.93%,154277829,51553420,33.42%,109571693,35728624128,13200077,0.04%,163876,10737885,6552.45%,0,0
7,v5.12.0,binaryTrees_7.js 21,1.00,0.47,0.54,0.19,0.03,0.26,6.51,2.10,0.24,4.04,1.77,22325266493 ns,76400922885,3.332 GHz,162159485930,2.12,22926.91 msec,1.027,76447096751,3.334 GHz,6,42982739196,544409064,22927.07 msec,1.027,145 C,27389877932,47490350,0.17%,0,27953213196,5961436,5961436,0,2374057861,1457116586,61.377,35928329604,1379274933,3.84%,157253181,51332369,32.64%,108323695,35963444950,13305416,0.04%,126616,10762291,8499.95%,0,0
8,v5.12.0,binaryTrees_7.js 21,1.00,0.47,0.54,0.19,0.03,0.24,6.46,2.13,0.27,3.94,1.77,22335521204 ns,76279431422,3.323 GHz,160733932967,2.10,22956.20 msec,1.028,76340557913,3.325 GHz,17,43046763848,545218718,22956.37 msec,1.028,150 C,27414747302,46151761,0.17%,4,27775271307,5963052,5963052,0,2394104823,1475008629,61.610,35813172921,1384956671,3.87%,158093618,51115259,32.33%,106245636,35821542622,13045518,0.04%,177978,10521297,5911.57%,0,0
9,v5.12.0,binaryTrees_7.js 21,1.00,0.48,0.54,0.19,0.03,0.25,6.52,2.12,0.25,4.02,1.77,22299772862 ns,76240239124,3.331 GHz,161114833720,2.12,22889.74 msec,1.026,76284601027,3.333 GHz,12,43210862392,544682503,22889.93 msec,1.026,149 C,27298350863,47435481,0.17%,17,27545046234,5952543,5952543,0,2381563840,1475844721,61.970,35551302117,1393149714,3.92%,148328847,47223335,31.84%,107484040,35738023109,12916745,0.04%,113867,10443147,9171.36%,0,0
10,v5.12.0,binaryTrees_7.js 21,1.00,0.47,0.54,0.19,0.03,0.26,6.51,2.11,0.25,3.98,1.77,22321981111 ns,76204401782,3.325 GHz,162044847503,2.12,22921.85 msec,1.027,76189681031,3.324 GHz,9,43012028115,544795913,22922.02 msec,1.027,154 C,27438825350,48137105,0.18%,8,27576989176,5952984,5952984,0,2408139880,1482971344,61.582,35771327631,1388728169,3.88%,157756777,53273912,33.77%,106994459,35945707957,13144487,0.04%,73043,11158663,15276.84%,0,0
