version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
v8.17.0,binaryTrees_7.js 21,0.99,0.51,0.53,0.21,0.03,0.23,6.21,1.96,0.26,3.12,1.84,21899693475.00,81519412269.60,3.45,159325706576.80,1.96,23702.32,1.08,81570171882.80,3.45,36.00,44472228857.50,562098913.80,23708.40,1.08,179.20,30157422683.40,48476962.60,0.16,6.70,25897953490.00,6074500.00,6074500.00,0.00,1566062814.70,856350717.50,54.69,42744868173.90,1066085145.30,2.50,126685416.40,41560622.90,32.78,160249484.40,42656541250.30,8040070.30,0.02,136603.00,8973445.80,9287.62,0.00,0.00
v9.11.2,binaryTrees_7.js 21,0.99,0.51,0.52,0.22,0.03,0.23,6.13,1.95,0.26,3.12,1.84,21912801185.70,81300639723.60,3.44,158987781184.10,1.95,23704.90,1.08,81438828876.80,3.44,27.60,44413672610.50,561960315.50,23711.04,1.08,176.20,30219890480.60,50067417.00,0.17,15.40,25909298844.40,6077440.80,6077440.60,0.20,1542746008.10,850513236.70,55.13,42676021883.00,1073363913.70,2.52,127056950.20,41019507.30,32.29,167978457.00,42505016587.70,7809289.00,0.02,142235.40,8772908.30,7182.05,0.00,0.00
v10.24.1,binaryTrees_7.js 21,0.99,0.58,0.46,0.13,0.02,0.38,5.02,1.73,0.11,5.54,1.41,26767310683.70,198570918965.70,2.66,342105351354.30,1.72,75149.73,2.81,198500468379.40,2.66,56.70,141525483284.10,1790237110.30,75160.39,2.81,227.30,60283287811.60,119730336.10,0.20,25.30,43730935831.20,5944648.60,5944648.60,0.00,4944428917.60,1891226061.80,38.25,82231604671.40,2322315592.90,2.83,389712240.30,108862977.60,27.93,214037419.90,82394629726.60,30003859.80,0.04,474502.70,8230275.70,1755.69,0.00,1.20
v11.15.0,binaryTrees_7.js 21,0.99,0.55,0.48,0.12,0.02,0.37,5.25,1.80,0.12,5.33,1.43,27595585652.90,198473188017.20,2.69,357713648217.00,1.80,74128.33,2.69,198458736293.70,2.69,76.50,139586148256.10,1767210917.10,74138.75,2.69,228.00,60578931152.00,115313066.90,0.19,14.30,47628960724.20,5967198.00,5967198.00,0.00,4800745835.70,1823245182.50,37.97,87831807789.80,2271205305.30,2.59,371699534.10,103000509.20,27.70,209670034.30,87632906641.70,29141426.80,0.03,560698.70,8309787.30,1548.09,0.00,2.50
v12.22.12,binaryTrees_7.js 21,0.99,0.54,0.50,0.16,0.03,0.31,6.06,1.85,0.24,4.12,1.62,20989756892.90,98593114745.00,3.03,183052610381.20,1.85,32649.73,1.56,98549778575.50,3.03,57.20,61078030780.90,773003844.60,32666.03,1.56,218.30,33282624371.80,60356263.10,0.18,63.10,29916518995.40,5992776.20,5992776.10,0.10,2392491559.90,1096304141.70,45.83,48766264252.20,1344724145.60,2.76,199187085.00,57771560.70,28.99,298931213.10,48812876952.10,14528553.90,0.03,354740.70,8816114.70,2588.80,0.00,0.00
v13.14.0,binaryTrees_7.js 21,0.99,0.57,0.48,0.15,0.03,0.35,5.66,1.75,0.22,4.44,1.61,20755130179.90,108609752205.80,3.02,190157148367.90,1.75,36183.69,1.74,108709699257.00,3.02,39.80,67842663614.60,858197025.00,36199.61,1.75,212.10,34733993885.50,63892383.70,0.18,64.30,30836695498.70,5991778.90,5991778.60,0.30,2599669463.60,1112436092.80,42.79,50986234346.60,1415287681.70,2.78,223708950.80,64205555.50,28.68,309777803.40,50834325628.50,15945840.10,0.03,490175.70,8817470.80,1851.42,0.00,1.80
v14.21.3,binaryTrees_7.js 21,0.99,0.50,0.53,0.13,0.03,0.30,6.39,2.00,0.22,3.05,1.77,27523578094.10,104753371132.80,3.32,210037718216.20,2.00,31644.36,1.15,104760343786.60,3.32,46.70,59321015121.20,751388410.90,31658.24,1.15,203.70,38285489184.30,73033821.30,0.19,58.70,34306269241.20,5980665.20,5980665.10,0.10,2067550584.50,1173217976.00,56.74,55950656878.60,1322370749.60,2.36,167685945.10,60825200.10,36.25,293289745.20,56066875703.50,13174931.60,0.02,463698.70,9606308.40,2112.21,0.00,0.30
v15.14.0,binaryTrees_7.js 21,0.99,0.54,0.50,0.16,0.03,0.31,6.09,1.85,0.22,3.05,1.88,27709648635.60,109964122218.90,3.51,204790938863.10,1.86,31480.67,1.14,110115460967.40,3.52,47.20,58944676590.30,746529098.70,31494.34,1.14,195.00,38679197333.30,64722465.80,0.17,21.10,34157734331.00,6080964.60,6080964.30,0.30,2094656698.70,1160887158.60,55.42,53740254864.30,1310326515.60,2.44,170627784.20,60110021.90,35.23,313156166.30,53662584310.20,13120959.50,0.02,362137.60,9218962.50,2726.83,0.00,0.00
v16.20.2,binaryTrees_7.js 21,0.99,0.53,0.50,0.15,0.02,0.32,6.20,1.90,0.21,3.04,1.88,27751990246.60,111461367281.80,3.53,211791105645.40,1.90,31771.64,1.14,111549091763.40,3.53,40.80,59495548843.20,752322178.90,31784.26,1.15,191.80,40951260505.20,64842827.00,0.16,20.80,35259304923.10,6070938.30,6070938.20,0.10,2112069082.00,1147782382.00,54.38,56963524874.90,1311838160.30,2.30,176706339.90,63748330.00,36.05,284785317.50,57021894293.60,12677248.10,0.02,430454.00,8653111.10,2382.16,0.00,0.00
v17.9.1,binaryTrees_7.js 21,0.99,0.54,0.50,0.19,0.02,0.29,5.99,1.85,0.21,2.91,1.88,28905513934.40,114318475886.30,3.51,212385229610.50,1.86,32769.15,1.13,114423526996.10,3.51,43.30,61384067243.50,777443067.80,32781.81,1.13,203.80,42255632315.10,65906806.10,0.16,46.70,35755069030.90,6074496.20,6074495.90,0.30,2109267921.30,1147354235.50,54.41,57916640699.70,1309744449.00,2.26,177095986.50,63924222.80,36.10,282022337.20,57763105985.50,12792599.40,0.02,356798.80,10697546.60,3173.77,0.00,0.20
v18.17.1,binaryTrees_7.js 21,0.99,0.54,0.49,0.17,0.02,0.31,6.24,1.84,0.21,4.27,1.80,25444252396.80,111772745861.30,3.36,205160469807.30,1.83,33588.00,1.32,111822401531.20,3.36,46.60,62825144345.10,795857714.50,33601.73,1.32,198.50,39908549363.90,68156814.10,0.17,20.70,36215675840.30,6068042.90,6068042.40,0.50,3136997977.60,1602629825.30,51.09,56636441175.70,1690465741.80,2.98,224055672.20,74069264.30,33.06,298186618.10,56290467223.10,16156287.10,0.03,443206.80,9930598.70,2379.26,0.00,0.80
v19.9.0,binaryTrees_7.js 21,0.99,0.54,0.49,0.16,0.02,0.32,6.19,1.84,0.22,3.22,1.92,26695754951.20,107569737034.60,3.58,198215930078.30,1.84,30194.17,1.13,107637525191.20,3.58,43.60,56484790497.70,714697266.50,30205.65,1.13,191.30,39546215185.10,65881319.70,0.17,97.90,34424336628.30,6069990.30,6069990.20,0.10,2132865126.20,1163553952.20,54.56,54952162451.10,1336475614.20,2.43,180356377.30,64604088.70,35.82,302034897.30,54836277034.30,13698079.20,0.03,529629.10,9558867.10,1914.02,0.00,0.00
v20.5.1,binaryTrees_7.js 21,0.99,0.55,0.48,0.16,0.03,0.33,6.06,1.79,0.21,3.82,1.83,24107817365.00,110008110273.50,3.42,198003271260.80,1.80,32399.81,1.34,109928629675.30,3.42,48.80,60520987776.40,766172452.90,32412.06,1.34,284.10,38685949028.80,67999156.20,0.18,92.80,33154767893.20,6073744.70,6073744.10,0.60,2535090746.10,1191760488.10,47.02,55801462575.40,1429332887.60,2.56,213944890.10,67007874.20,31.30,302133376.00,55582315227.80,15354526.20,0.03,355198.30,9795607.10,3153.51,0.00,0.90
