test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,v11.15.0,binaryTrees_7.js 21,0.99,0.56,0.47,0.12,0.02,0.38,5.28,1.79,0.12,6.48,1.76,22676708672 ns,203523655255,3.302 GHz,363497197327,1.78,61628.54 msec,2.718,203591548625,3.303 GHz,81,115860836864,1466840288,61637.00 msec,2.718,248 C,61429831416,114876764,0.19%,4,48101913959,6013948,6013948,0,4860181645,1812516236,37.293,89608652715,2275570096,2.54%,367693870,99210300,26.98%,210508110,88594240527,28779167,0.03%,702314,8001722,1139.34%,0,0
2,v11.15.0,binaryTrees_7.js 21,0.99,0.55,0.48,0.12,0.02,0.37,5.24,1.80,0.11,5.18,1.39,28416701893 ns,197949722361,2.614 GHz,356061199612,1.80,75734.53 msec,2.665,197816839208,2.612 GHz,91,142442749436,1804700264,75745.38 msec,2.666,230 C,60752651558,119557916,0.20%,13,48174360519,5955907,5955907,0,4738046444,1742535856,36.778,87818976251,2272465744,2.59%,380071765,107926952,28.40%,217011874,87379565945,30080997,0.03%,591136,8448453,1429.19%,0,0
3,v11.15.0,binaryTrees_7.js 21,0.99,0.56,0.48,0.12,0.02,0.37,5.23,1.81,0.12,5.19,1.39,28449955788 ns,200883131259,2.626 GHz,363418300084,1.81,76497.84 msec,2.689,200890127224,2.626 GHz,70,144110135717,1825033616,76508.52 msec,2.689,234 C,61858766192,119506286,0.19%,4,47141697047,5935690,5935690,0,5006875094,1961268130,39.172,88860579890,2313857910,2.60%,386515722,108247786,28.01%,206660994,89935697510,28872901,0.03%,574730,8620006,1499.84%,0,0
4,v11.15.0,binaryTrees_7.js 21,0.99,0.55,0.48,0.12,0.02,0.37,5.33,1.81,0.12,5.13,1.39,27869333297 ns,196275418016,2.615 GHz,357193201870,1.82,75038.90 msec,2.693,196284015979,2.616 GHz,64,141501861014,1789640030,75049.97 msec,2.693,224 C,60693071748,117753955,0.19%,35,47206055035,5943382,5943382,0,4728005336,1815047074,38.389,87466891106,2255553772,2.58%,380877009,106301452,27.91%,208483133,86766155208,29685586,0.03%,467238,8111553,1736.06%,0,4
5,v11.15.0,binaryTrees_7.js 21,0.99,0.56,0.48,0.12,0.02,0.38,5.21,1.80,0.11,5.30,1.40,28449027145 ns,200379347101,2.633 GHz,361403608703,1.80,76099.90 msec,2.675,200322676573,2.632 GHz,93,143010273149,1810918078,76110.51 msec,2.675,232 C,60998459056,112917142,0.19%,22,48172972809,5942454,5942454,0,4792919544,1849559211,38.589,88588381775,2326629237,2.63%,377109933,109637656,29.07%,207517275,88415217076,29839529,0.03%,472735,8699339,1840.21%,0,4
6,v11.15.0,binaryTrees_7.js 21,0.99,0.56,0.48,0.12,0.02,0.37,5.22,1.80,0.12,5.21,1.38,28036632253 ns,196759736128,2.598 GHz,353789885035,1.80,75725.82 msec,2.701,196579846081,2.596 GHz,77,142439360726,1803990050,75735.90 msec,2.701,224 C,60191393329,117562999,0.20%,0,46922038762,5943669,5943669,0,4751318163,1823552459,38.380,86668080467,2253518655,2.60%,365259330,101826137,27.88%,206839241,87382601149,28387874,0.03%,752224,7949602,1056.81%,0,0
7,v11.15.0,binaryTrees_7.js 21,0.99,0.55,0.48,0.12,0.03,0.37,5.27,1.80,0.11,5.23,1.40,27792150019 ns,194929484230,2.630 GHz,352759658808,1.81,74121.35 msec,2.667,195000639140,2.631 GHz,69,139746065629,1769827234,74131.37 msec,2.667,219 C,59705110784,113368573,0.19%,13,47293085238,5957638,5957638,0,4759547748,1798731938,37.792,86584792279,2249993669,2.60%,363991881,99900686,27.45%,196786713,86583018705,28541223,0.03%,388548,8520342,2192.87%,0,0
8,v11.15.0,binaryTrees_7.js 21,0.99,0.55,0.48,0.12,0.02,0.38,5.21,1.78,0.12,5.25,1.39,28028225809 ns,199396640129,2.624 GHz,356240562998,1.79,75976.30 msec,2.711,199553123242,2.626 GHz,65,143330523425,1812083025,75986.95 msec,2.711,230 C,59572027669,108776609,0.18%,13,48061800614,6018844,6018844,0,4794492613,1797989806,37.501,87516655279,2278971147,2.60%,361278031,96923170,26.83%,219775724,86899987657,29209734,0.03%,657806,7981802,1213.40%,0,7
9,v11.15.0,binaryTrees_7.js 21,0.99,0.55,0.48,0.12,0.02,0.37,5.28,1.82,0.11,5.25,1.39,28384188110 ns,200607081870,2.624 GHz,363273627391,1.81,76436.43 msec,2.693,200450680279,2.622 GHz,70,144016024292,1823190024,76447.92 msec,2.693,218 C,61334178552,117605004,0.19%,17,48123893090,5939943,5939943,0,4858642071,1842823998,37.929,89025777917,2276834573,2.56%,381636997,106077150,27.80%,203021545,88799316604,29538157,0.03%,532727,8124756,1525.13%,0,1
10,v11.15.0,binaryTrees_7.js 21,0.99,0.55,0.48,0.13,0.02,0.37,5.27,1.80,0.12,5.06,1.39,27852933543 ns,194027663823,2.621 GHz,349499240342,1.81,74023.64 msec,2.658,194097866586,2.622 GHz,85,139403652309,1765886562,74034.02 msec,2.658,221 C,59253821216,111205421,0.19%,22,47091790169,6020505,6020505,0,4717429699,1788427117,37.911,86179290219,2208658250,2.56%,352560803,93953803,26.65%,220095734,85573266036,28479100,0.03%,467529,8640298,1848.08%,0,9
