version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
g++-6 6.5.0,binaryTrees_2.c 21,0,1690819599,204563,binaryTrees_2_g,0:00.16,229152,225940,3044,100.0,1.4,353,2,279,71,1,9.9,5.3,0.0,84.7,0.0,0.0,0.0,0.0,15795.0 MiB,5170.0 MiB,3669.2 MiB,6955.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11443.7 MiB
g++-6 6.5.0,binaryTrees_2.c 21,1,1690819600,204563,binaryTrees_2_g,0:01.33,268488,265276,3044,100.0,1.6,353,2,279,71,1,13.4,0.0,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5126.4 MiB,3712.4 MiB,6956.2 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11400.2 MiB
g++-6 6.5.0,binaryTrees_2.c 21,2,1690819601,204563,binaryTrees_2_g,0:02.49,268488,265276,3044,93.8,1.6,353,2,279,71,1,13.2,0.8,0.0,85.3,0.8,0.0,0.0,0.0,15795.0 MiB,5124.9 MiB,3713.9 MiB,6956.2 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11398.7 MiB
g++-6 6.5.0,binaryTrees_2.c 21,3,1690819602,204563,binaryTrees_2_g,0:03.66,268488,265276,3044,100.0,1.6,353,2,279,71,1,13.2,0.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,5124.9 MiB,3713.9 MiB,6956.2 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11398.7 MiB
g++-6 6.5.0,binaryTrees_2.c 21,4,1690819603,204563,binaryTrees_2_g,0:04.82,268488,265276,3044,100.0,1.6,353,2,279,71,1,13.4,0.0,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5124.2 MiB,3714.6 MiB,6956.2 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11398.0 MiB
g++-6 6.5.0,binaryTrees_2.c 21,5,1690819604,204563,binaryTrees_2_g,0:05.99,268488,265276,3044,100.0,1.6,353,2,279,71,1,13.4,0.0,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5123.2 MiB,3715.6 MiB,6956.2 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11397.0 MiB
g++-6 6.5.0,binaryTrees_2.c 21,6,1690819606,204563,binaryTrees_2_g,0:07.16,268488,265276,3044,100.0,1.6,353,2,279,71,1,13.3,0.8,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,5123.2 MiB,3715.6 MiB,6956.2 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11397.0 MiB
g++-6 6.5.0,binaryTrees_2.c 21,7,1690819607,204563,binaryTrees_2_g,0:08.32,268488,265276,3044,100.0,1.6,353,2,279,71,1,13.4,0.0,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5123.2 MiB,3715.6 MiB,6956.2 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11397.0 MiB
g++-6 6.5.0,binaryTrees_2.c 21,8,1690819608,204563,binaryTrees_2_g,0:09.49,268488,265276,3044,100.0,1.6,353,2,279,71,1,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5115.4 MiB,3723.4 MiB,6956.2 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11389.1 MiB
g++-6 6.5.0,binaryTrees_2.c 21,9,1690819609,204563,binaryTrees_2_g,0:10.66,268488,265276,3044,100.0,1.6,353,2,279,71,1,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5116.3 MiB,3722.5 MiB,6956.2 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11390.1 MiB
g++-6 6.5.0,binaryTrees_2.c 21,10,1690819610,204563,binaryTrees_2_g,0:11.82,268488,265276,3044,100.0,1.6,353,2,279,71,1,14.0,0.8,0.0,85.3,0.0,0.0,0.0,0.0,15795.0 MiB,5116.6 MiB,3722.2 MiB,6956.2 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11390.4 MiB
g++-6 6.5.0,binaryTrees_2.c 21,11,1690819611,204563,binaryTrees_2_g,0:12.99,268488,265276,3044,93.8,1.6,353,2,279,71,1,13.7,0.8,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,5115.6 MiB,3723.2 MiB,6956.2 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11389.4 MiB
