version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
11.0.19,binarytrees.java 21,0,1690807368,165022,java,0:00.68,7273160,287184,26560,425.0,1.8,352,1,279,71,1,48.5,9.8,0.0,41.7,0.0,0.0,0.0,0.0,15795.0 MiB,6315.6 MiB,3734.1 MiB,5745.3 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11381.4 MiB
11.0.19,binarytrees.java 21,1,1690807369,165022,java,0:02.27,7273160,1.6g,27288,106.7,10.2,352,1,279,71,1,14.1,0.8,0.0,85.2,0.0,0.0,0.0,0.0,15795.0 MiB,4988.6 MiB,5060.7 MiB,5745.7 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,10054.6 MiB
11.0.19,binarytrees.java 21,2,1690807370,165022,java,0:03.45,7273160,1.6g,27288,93.8,10.2,352,1,279,71,1,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,4995.0 MiB,5062.2 MiB,5737.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,10061.0 MiB
