test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-4.6 4.6.4,nbody_2.c 50000000,8.953237,1032,1690883259.121973,-,-,519,12.67,4098,1896,3.40,4816,0,1,228,97,43,106,0,751,12,1592,0.00,0.11,0.03,0.02,0.11,0.00,3.13,0.07,83.81,13.21,0.02,0.19,73.91,85,85,99.08,300,300,101.44,99.64,0.84,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156.59,134.38,0.05,5.38,0.00,0.00
2,g++-4.6 4.6.4,nbody_2.c 50000000,9.867199,1030,1690883269.044353,-,-,519,12.84,4043,1896,3.09,5906,0,40,220,329,236,486,1,1111,13,2026,0.00,0.11,0.06,0.06,0.29,0.00,4.01,0.11,82.46,13.08,0.06,0.28,73.73,89,93,98.89,300,300,101.67,99.62,0.84,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175.70,151.16,0.06,5.94,0.00,0.00
3,g++-4.6 4.6.4,nbody_2.c 50000000,8.972604,1083,1690883278.123329,-,-,517,12.63,4095,1896,3.40,8837,0,1,139,151,63,230,0,1090,370,4439,0.00,0.08,0.04,0.03,0.24,0.00,3.70,1.82,81.39,13.35,0.03,0.31,73.68,93,97,98.81,300,300,101.18,99.42,0.78,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164.90,142.34,0.05,5.37,0.00,0.00
4,g++-4.6 4.6.4,nbody_2.c 50000000,9.009595,1050,1690883287.231106,-,-,517,12.64,4094,1896,3.39,18471,0,44,154,347,114,367,0,2252,1037,10751,0.00,0.08,0.08,0.02,0.39,0.00,6.12,4.24,76.31,13.93,0.03,0.66,72.75,97,97,98.76,300,300,101.37,99.04,0.84,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,167.30,144.33,0.06,5.40,0.00,0.00
5,g++-4.6 4.6.4,nbody_2.c 50000000,9.135627,1131,1690883296.457760,-,-,509,12.58,4050,1896,3.40,12637,0,6,137,151,46,342,0,1911,545,6895,0.00,0.07,0.11,0.02,0.32,0.00,5.84,5.49,75.45,13.64,0.02,0.50,73.26,96,96,98.79,300,300,100.70,99.10,0.84,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165.10,141.82,0.06,5.48,0.00,0.00
6,g++-4.6 4.6.4,nbody_2.c 50000000,8.998136,1062,1690883305.561928,-,-,516,12.63,4088,1896,3.40,10012,0,58,255,182,57,254,1,1277,290,5207,0.00,0.21,0.06,0.02,0.32,0.00,4.32,2.39,79.95,13.62,0.03,0.44,73.28,97,97,99.25,300,300,101.12,99.35,0.35,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,167.34,144.44,0.03,5.39,0.00,0.00
7,g++-4.6 4.6.4,nbody_2.c 50000000,9.171747,1149,1690883314.841733,-,-,509,12.63,4029,1896,3.38,12671,0,2,247,78,47,303,0,1681,635,7015,0.00,0.17,0.05,0.02,0.26,0.00,5.50,6.79,74.48,13.28,0.02,0.34,73.73,95,98,98.85,300,300,100.29,99.17,0.76,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164.24,140.87,0.05,5.50,0.00,0.00
8,g++-4.6 4.6.4,nbody_2.c 50000000,9.025786,1047,1690883323.954113,-,-,516,12.72,4058,1896,3.39,10836,0,27,224,244,101,426,0,1599,358,5698,0.00,0.09,0.08,0.02,0.42,0.00,5.15,3.35,78.06,13.63,0.02,0.60,73.04,96,96,98.73,300,300,101.56,99.25,0.84,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,167.29,144.40,0.06,5.43,0.00,0.00
9,g++-4.6 4.6.4,nbody_2.c 50000000,9.215562,1100,1690883333.256198,-,-,504,12.55,4016,1896,3.40,9289,0,8,60,82,65,268,1,1424,227,4739,0.00,0.06,0.04,0.02,0.25,0.00,4.71,2.20,80.07,13.28,0.03,0.42,73.71,97,97,98.80,300,300,100.59,99.35,0.83,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,162.86,139.45,0.06,5.52,0.00,0.00
10,g++-4.6 4.6.4,nbody_2.c 50000000,9.226503,1131,1690883342.548923,-,-,506,12.81,3950,1896,3.39,7541,0,47,280,312,198,421,0,1180,98,3357,0.00,0.10,0.05,0.05,0.35,0.00,3.97,0.84,81.76,13.17,0.05,0.45,73.53,96,96,98.76,300,300,101.51,99.48,0.87,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,162.14,138.54,0.06,5.55,0.00,0.00
