test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-11 11.4.0,nbody_2_original.c 50000000,1.00,0.48,0.58,0.01,0.02,0.39,5.83,2.10,0.00,0.00,2.16,30141389411 ns,122864483937,4.077 GHz,258364430061,2.10,30138.75 msec,1.000,122876476272,4.077 GHz,2,56966495085,721098705,30138.77 msec,1.000,9 C,20058902091,50248961,0.25%,0,62233200079,143,143,0,1123163,154703,13.774,104638677473,1094895,0.00%,71763,8403,11.71%,2628261,104633647995,217,0.00%,29513,37397,126.71%,0,0
2,g++-11 11.4.0,nbody_2_original.c 50000000,1.00,0.48,0.58,0.02,0.02,0.39,5.83,2.10,0.00,0.00,2.16,30187288205 ns,123152585075,4.080 GHz,258566388487,2.10,30185.05 msec,1.000,123140142262,4.080 GHz,2,57084831042,722600168,30185.10 msec,1.000,5 C,20065580727,50243765,0.25%,0,62196904992,146,146,0,2027155,152743,7.535,104628966574,1452025,0.00%,136652,7150,5.23%,3424079,104556861668,170,0.00%,23921,44932,187.83%,0,0
3,g++-11 11.4.0,nbody_2_original.c 50000000,1.00,0.48,0.58,0.02,0.02,0.39,5.82,2.10,0.00,0.00,2.16,30227734051 ns,123307905165,4.080 GHz,258405410066,2.10,30225.34 msec,1.000,123302459966,4.079 GHz,3,57157126997,723504167,30225.36 msec,1.000,4 C,20044411690,50211551,0.25%,0,62339233466,141,141,0,2001945,190690,9.525,104650018147,1401678,0.00%,146313,21575,14.75%,3346030,104671945760,1080,0.00%,27349,42611,155.80%,0,0
4,g++-11 11.4.0,nbody_2_original.c 50000000,0.98,0.48,0.58,0.01,0.02,0.39,5.82,2.10,0.00,0.00,2.08,31759261554 ns,123082659832,3.876 GHz,258342766243,2.10,31754.96 msec,1.000,123092584209,3.876 GHz,10,59209934030,749322728,31755.06 msec,1.000,2 C,20068035924,50476180,0.25%,0,62233889754,144,144,0,3795280,249260,6.568,104658691240,1864536,0.00%,219510,16019,7.30%,4654294,104653120699,1527,0.00%,214059,64705,30.23%,0,0
5,g++-11 11.4.0,nbody_2_original.c 50000000,1.00,0.48,0.58,0.02,0.02,0.39,5.82,2.10,0.00,0.00,2.11,30934353946 ns,123092740433,3.979 GHz,258571646754,2.10,30931.88 msec,1.000,123083064851,3.979 GHz,2,58461597624,740028725,30931.91 msec,1.000,15 C,20068894316,50214217,0.25%,0,62244978892,146,146,0,2276577,189005,8.302,104709796354,1490718,0.00%,166339,8758,5.27%,3794143,104524635678,458,0.00%,32028,49988,156.08%,0,0
6,g++-11 11.4.0,nbody_2_original.c 50000000,1.00,0.48,0.58,0.02,0.02,0.38,5.83,2.10,0.00,0.00,1.89,34481661676 ns,123363311079,3.578 GHz,258384379087,2.09,34478.99 msec,1.000,123362988297,3.578 GHz,6,65286903856,826468629,34479.03 msec,1.000,17 C,20050130680,50193696,0.25%,0,62253000895,143,143,0,2339381,157580,6.736,104671294779,1586477,0.00%,170378,6550,3.84%,3477785,104657496141,387,0.00%,17426,46752,268.29%,0,0
7,g++-11 11.4.0,nbody_2_original.c 50000000,1.00,0.48,0.58,0.01,0.02,0.39,5.83,2.10,0.00,0.00,1.86,34960240743 ns,122853295262,3.514 GHz,258342068823,2.10,34957.61 msec,1.000,122857992979,3.514 GHz,6,66198041097,838006026,34957.64 msec,1.000,19 C,20056496062,50176144,0.25%,0,62214330548,142,142,0,1460359,158768,10.872,104637857098,1502362,0.00%,98456,7794,7.92%,3088145,104657469001,325,0.00%,7908,39787,503.12%,0,0
8,g++-11 11.4.0,nbody_2_original.c 50000000,1.00,0.48,0.58,0.01,0.02,0.39,5.82,2.10,0.00,0.00,1.86,34959711675 ns,123081692078,3.521 GHz,258255580612,2.10,34957.11 msec,1.000,123080456186,3.521 GHz,3,66201826071,838046499,34957.14 msec,1.000,18 C,20063681493,50219999,0.25%,0,62278614376,146,146,0,2399025,123457,5.146,104729735373,1612083,0.00%,159432,7375,4.63%,4116642,104598019205,441,0.00%,9499,54609,574.89%,0,0
9,g++-11 11.4.0,nbody_2_original.c 50000000,1.00,0.48,0.58,0.01,0.02,0.39,5.81,2.10,0.00,0.00,1.86,34956445700 ns,123163207678,3.524 GHz,258317674984,2.10,34953.13 msec,1.000,123166391134,3.524 GHz,0,66191711523,837921133,34953.18 msec,1.000,20 C,20062840500,50234798,0.25%,0,62216443535,145,145,0,1981361,148090,7.474,104644833103,1526003,0.00%,118054,5833,4.94%,3233445,104605268897,2674,0.00%,9869,39087,396.06%,0,0
10,g++-11 11.4.0,nbody_2_original.c 50000000,1.00,0.48,0.58,0.01,0.02,0.39,5.82,2.10,0.00,0.00,1.86,34909435890 ns,122945855577,3.522 GHz,258346083621,2.10,34906.54 msec,1.000,122965484810,3.523 GHz,3,66107612036,836852515,34906.58 msec,1.000,19 C,20061543362,50159808,0.25%,0,62204373020,140,140,0,1327815,109215,8.225,104580684894,1436971,0.00%,98408,6584,6.69%,3062166,104642927804,512,0.00%,4324,44537,1030.00%,0,0
