version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
g++-4.4 4.4.7,binaryTrees_2.c 21,17.8581,1166.2,1695195913.981271,0.00,0.00,514.90,12.71,4051.00,1896.00,2.39,25900.60,0.00,169.40,282.10,241.60,222.30,860.20,2.10,3917.50,1481.20,13789.70,0.00,0.08,0.05,0.03,0.41,0.00,6.07,4.27,76.28,13.65,0.03,0.60,73.01,86.30,86.70,98.65,450.00,300.00,101.57,99.19,1.02,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,316.99,270.46,0.21,14.08,0.00,0.00
g++-4.6 4.6.4,binaryTrees_2.c 21,17.4613,1128.2,1695196821.627243,0.00,0.00,507.40,12.69,3998.10,1896.00,2.47,25438.90,0.00,27.50,211.90,274.80,248.60,778.10,1.20,3926.90,1414.50,13643.60,0.00,0.07,0.05,0.03,0.39,0.00,6.23,4.79,75.64,13.69,0.03,0.57,73.02,88.70,89.60,98.64,450.00,300.00,101.57,99.18,1.02,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,301.87,256.40,0.21,13.83,0.00,0.00
g++-4.7 4.7.4,binaryTrees_2.c 21,17.742,1184,1695197714.810036,0.00,0.00,504.40,12.69,3974.90,1896.00,2.45,21714.90,0.00,26.80,234.10,256.00,234.80,687.10,1.60,3357.00,1147.60,11392.60,0.00,0.06,0.05,0.03,0.32,0.00,5.50,4.19,77.06,13.49,0.03,0.47,73.33,87.20,87.70,98.66,450.00,300.00,101.35,99.24,1.00,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,301.90,255.69,0.21,14.03,0.00,0.00
g++-4.8 4.8.5,binaryTrees_2.c 21,17.8704,1187.5,1695198617.318743,0.00,0.00,496.10,12.70,3906.20,1896.00,2.48,17462.20,0.00,27.90,232.40,244.10,212.30,581.60,2.40,2750.30,703.90,9058.60,0.00,0.06,0.04,0.02,0.27,0.00,4.57,3.08,79.17,13.43,0.02,0.42,73.43,85.80,86.20,98.58,450.00,300.00,101.61,99.36,1.02,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,291.95,245.41,0.21,14.10,0.00,0.00
g++-4.9 4.9.3,binaryTrees_2.c 21,17.8679,1168.9,1695199524.573859,0.00,0.00,494.00,12.73,3879.80,1896.00,2.49,20613.40,3.20,147.50,270.20,212.90,232.90,638.60,2.20,3477.30,958.00,10679.50,0.00,0.09,0.05,0.02,0.31,0.00,5.78,3.13,77.80,13.51,0.02,0.47,73.27,86.80,87.30,98.67,450.00,300.00,101.70,99.37,1.00,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,287.93,241.40,0.21,14.10,0.00,0.00
g++-5 5.5.0,binaryTrees_2.c 21,17.7103,1141,1695200430.173271,0.00,0.00,491.90,12.71,3869.90,1896.00,2.54,22026.50,0.00,35.90,197.90,260.30,213.70,760.70,1.40,3587.40,1148.00,11767.10,0.00,0.07,0.05,0.02,0.37,0.00,5.79,4.02,76.87,13.56,0.03,0.54,73.17,86.40,86.50,98.63,450.00,300.00,101.62,99.29,1.02,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,284.04,237.92,0.21,13.99,0.00,0.00
g++-6 6.5.0,binaryTrees_2.c 21,18.1038,1165.4,1695201334.560668,0.00,0.00,490.80,12.70,3864.80,1896.00,2.53,19200.30,0.00,26.50,237.10,203.50,165.20,596.00,3.50,3104.70,788.00,9973.00,0.00,0.08,0.04,0.02,0.28,0.00,5.10,2.75,78.94,13.48,0.02,0.43,73.37,86.00,86.50,98.59,450.00,300.00,101.61,99.39,1.01,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,288.17,241.06,0.21,14.24,0.00,0.00
g++-7 7.5.0,binaryTrees_2.c 21,18.6254,1164,1695202252.357762,0.00,0.00,488.50,12.71,3844.00,1896.00,2.47,23683.10,0.00,53.30,280.50,321.60,304.10,692.30,1.70,3732.00,1206.00,12679.30,0.00,0.09,0.05,0.03,0.34,0.00,5.80,3.59,77.29,13.68,0.02,0.52,73.07,85.40,86.10,98.64,450.00,300.00,101.72,99.28,1.00,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,292.36,243.95,0.21,14.57,0.00,0.00
g++-8 ,binaryTrees_2.c 21,18.5522,1141.4,1695203179.685575,0.00,0.00,487.60,12.72,3835.00,1896.00,2.49,22188.30,0.00,35.10,347.50,314.10,209.20,758.60,1.40,3646.60,1071.00,11531.50,0.00,0.10,0.04,0.02,0.36,0.00,5.71,3.36,77.59,13.59,0.03,0.50,73.17,85.90,86.40,98.63,450.00,300.00,101.64,99.32,0.99,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,291.25,243.09,0.21,14.52,0.00,0.00
g++-9 9.5.0,binaryTrees_2.c 21,19.0348,1177.3,1695204113.904545,0.00,0.00,487.50,12.71,3836.80,1896.00,2.47,26385.50,0.00,28.00,176.00,294.30,345.00,890.00,2.10,4377.40,1472.30,14281.30,0.00,0.05,0.05,0.03,0.41,0.00,6.35,3.97,76.34,13.67,0.03,0.60,72.98,86.30,86.90,98.66,450.00,300.00,101.73,99.27,1.00,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,297.26,247.86,0.22,14.81,0.00,0.00
g++-10 10.5.0,binaryTrees_2.c 21,19.1281,1178.2,1695205056.158926,0.00,0.00,484.50,12.71,3812.10,1896.00,2.46,22820.10,0.00,47.10,410.80,363.20,313.50,796.00,2.10,3610.10,1104.50,12044.60,0.00,0.08,0.05,0.03,0.35,0.00,5.52,3.75,77.41,13.56,0.04,0.53,73.16,84.80,85.40,98.60,450.00,300.00,101.63,99.28,0.99,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,297.37,247.70,0.22,14.88,0.00,0.00
g++-11 11.4.0,binaryTrees_2.c 21,19.2111,1184.8,1695205996.678900,0.00,0.00,484.40,12.70,3813.90,1896.00,2.45,22191.30,0.00,31.90,287.60,339.70,337.60,646.60,2.90,3516.20,1143.30,11702.90,0.00,0.07,0.04,0.03,0.29,0.00,5.36,3.70,77.72,13.54,0.03,0.42,73.30,85.20,85.50,98.67,450.00,300.00,101.64,99.30,0.99,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,298.63,248.78,0.21,14.91,0.00,0.00
g++-12 12.3.0,binaryTrees_2.c 21,19.342,1176.4,1695206943.535091,0.00,0.00,486.40,12.70,3829.90,1896.00,2.43,19063.20,0.00,30.60,250.40,318.50,248.60,616.20,0.40,3154.10,770.50,9564.40,0.00,0.08,0.04,0.03,0.26,0.00,4.98,2.67,79.16,13.46,0.03,0.37,73.43,85.20,85.60,98.59,450.00,315.00,101.61,99.40,0.99,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,298.19,248.01,0.22,15.14,0.00,0.00
g++-13 13.1.0,binaryTrees_2.c 21,19.3414,1171.6,1695207896.191171,0.00,0.00,480.60,12.71,3782.70,1896.00,2.47,19973.40,0.00,29.90,206.60,265.40,238.80,673.90,1.50,3292.60,810.90,10145.00,0.00,0.07,0.04,0.02,0.30,0.00,5.07,2.66,79.04,13.45,0.03,0.45,73.37,84.90,85.40,98.63,450.00,300.00,101.58,99.45,0.99,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,294.13,243.93,0.22,15.14,0.00,0.00
