test,release_date,path,version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,Unnamed: 44,minutes,seconds_hundredths
1,2019-04-03,nbody_50000000_original,6.17.1,nbody_6_original.js 50000000,0,1695217910,2828981,node,0.16,749957120,27508736,19734528,93.8,0.2,6.0,7.0,0:00,0,25296896,45113344,0,2589696,0.0,27508736,325,2,279,44,0,13.7,0.8,0.0,85.5,0.0,0.0,0.0,0.0,15794.9 MiB,3695.8 MiB,2203.4 MiB,9895.6 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12887.7 MiB,,0,00.16
1,2019-04-03,nbody_50000000_original,6.17.1,nbody_6_original.js 50000000,1,1695217912,2828981,node,1.33,749957120,27508736,19734528,100.0,0.2,6.0,7.0,0:01,0,25296896,45113344,0,2589696,0.0,27508736,325,2,279,44,0,12.9,1.5,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,3695.5 MiB,2203.5 MiB,9895.9 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12887.5 MiB,,0,01.33
1,2019-04-03,nbody_50000000_original,6.17.1,nbody_6_original.js 50000000,2,1695217913,2828981,node,2.51,749957120,27508736,19734528,100.0,0.2,6.0,3.0,0:02,0,25296896,45113344,0,2589696,0.0,27508736,325,2,279,44,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,3703.5 MiB,2203.5 MiB,9887.9 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12895.4 MiB,,0,02.51
1,2019-04-03,nbody_50000000_original,6.17.1,nbody_6_original.js 50000000,3,1695217914,2828981,node,3.68,749957120,27508736,19734528,100.0,0.2,6.0,3.0,0:03,0,25296896,45113344,0,2589696,0.0,27508736,325,2,279,44,0,13.7,0.0,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,3702.4 MiB,2204.6 MiB,9887.8 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12894.4 MiB,,0,03.68
1,2019-04-03,nbody_50000000_original,6.17.1,nbody_6_original.js 50000000,4,1695217915,2828981,node,4.85,749957120,27508736,19734528,100.0,0.2,6.0,3.0,0:04,0,25296896,45113344,0,2589696,0.0,27508736,325,2,279,44,0,13.6,0.8,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,3703.2 MiB,2203.9 MiB,9887.8 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12895.1 MiB,,0,04.85
1,2019-04-03,nbody_50000000_original,6.17.1,nbody_6_original.js 50000000,5,1695217916,2828981,node,6.03,749957120,27508736,19734528,106.7,0.2,6.0,3.0,0:06,0,25296896,45113344,0,2589696,0.0,27508736,325,2,279,44,0,12.8,1.5,0.0,85.7,0.0,0.0,0.0,0.0,15794.9 MiB,3702.7 MiB,2204.4 MiB,9887.8 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12894.6 MiB,,0,06.03
1,2019-04-03,nbody_50000000_original,6.17.1,nbody_6_original.js 50000000,6,1695217917,2828981,node,7.2,749957120,27508736,19734528,100.0,0.2,6.0,3.0,0:07,0,25296896,45113344,0,2589696,0.0,27508736,325,2,279,44,0,13.0,1.5,0.0,85.5,0.0,0.0,0.0,0.0,15794.9 MiB,3702.4 MiB,2204.6 MiB,9887.8 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12894.4 MiB,,0,07.20
1,2019-04-03,nbody_50000000_original,6.17.1,nbody_6_original.js 50000000,7,1695217919,2828981,node,8.37,749957120,27508736,19734528,100.0,0.2,6.0,3.0,0:08,0,25296896,45113344,0,2589696,0.0,27508736,325,2,279,44,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,3703.2 MiB,2203.9 MiB,9887.8 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12895.1 MiB,,0,08.37
1,2019-04-03,nbody_50000000_original,6.17.1,nbody_6_original.js 50000000,8,1695217920,2828981,node,9.54,749957120,27508736,19734528,100.0,0.2,6.0,3.0,0:09,0,25296896,45113344,0,2589696,0.0,27508736,325,2,279,44,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,3703.4 MiB,2203.6 MiB,9887.8 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12895.4 MiB,,0,09.54
1,2019-04-03,nbody_50000000_original,6.17.1,nbody_6_original.js 50000000,9,1695217921,2828981,node,10.72,749957120,27508736,19734528,100.0,0.2,6.0,3.0,0:10,0,25296896,45113344,0,2589696,0.0,27508736,325,2,279,44,0,13.1,0.0,0.0,86.9,0.0,0.0,0.0,0.0,15794.9 MiB,3702.9 MiB,2204.1 MiB,9887.9 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12894.9 MiB,,0,10.72
