version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
v8.17.0,binaryTrees_7_original.js 21,0,1692193102,123072,node,0:00.23,1108444,277940,22480,143.8,1.7,6,7,0:00,0,28108,291036,0,63k,0,277940,277,2,275,0,0,16.7,5.3,0.0,78.0,0.0,0.0,0.0,0.0,15795.0 MiB,8333.2 MiB,1674.8 MiB,5787.0 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13388.1 MiB
v8.17.0,binaryTrees_7_original.js 21,1,1692193103,123072,node,0:01.49,1434588,604520,22540,100.0,3.7,6,3,0:01,0,28108,617180,0,434k,0,604520,277,2,275,0,0,6.9,6.2,0.0,86.9,0.0,0.0,0.0,0.0,15795.0 MiB,7991.8 MiB,2015.9 MiB,5787.3 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13046.8 MiB
v8.17.0,binaryTrees_7_original.js 21,2,1692193105,123072,node,0:02.77,1770080,940076,22540,106.7,5.8,6,3,0:02,0,28108,952672,0,829k,0,940076,277,2,275,0,0,9.2,5.4,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,7652.5 MiB,2355.2 MiB,5787.3 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12707.5 MiB
v8.17.0,binaryTrees_7_original.js 21,3,1692193106,123072,node,0:04.04,2127456,1.2g,22540,100.0,8.0,6,3,0:04,0,28108,1310048,0,1.2m,0,1.2g,277,2,275,0,0,8.5,6.2,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,7300.2 MiB,2715.4 MiB,5779.4 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12355.3 MiB
v8.17.0,binaryTrees_7_original.js 21,4,1692193107,123072,node,0:05.28,2343520,1.4g,22540,106.7,9.4,6,3,0:05,0,28108,1526112,0,1.6m,0,1.4g,277,2,275,0,0,10.8,3.1,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,7069.2 MiB,2938.4 MiB,5787.3 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12124.3 MiB
v8.17.0,binaryTrees_7_original.js 21,5,1692193108,123072,node,0:06.65,1300576,470856,22540,100.0,2.9,6,4,0:06,0,28108,483168,0,1.9m,0,470856,277,2,275,0,0,9.1,6.1,0.0,84.8,0.0,0.0,0.0,0.0,15795.0 MiB,8104.5 MiB,1903.1 MiB,5787.3 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13159.6 MiB
v8.17.0,binaryTrees_7_original.js 21,6,1692193109,123072,node,0:07.88,1610848,781144,22540,100.0,4.8,6,4,0:07,0,28108,793440,0,2.3m,0,781144,277,2,275,0,0,8.7,4.0,0.0,87.3,0.0,0.0,0.0,0.0,15795.0 MiB,7797.4 MiB,2210.2 MiB,5787.3 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12852.5 MiB
v8.17.0,binaryTrees_7_original.js 21,7,1692193110,123072,node,0:09.16,1911904,1.0g,22540,106.7,6.7,6,3,0:09,0,28108,1094496,0,2.7m,0,1.0g,277,2,275,0,0,11.5,3.1,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,7514.0 MiB,2493.8 MiB,5787.2 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12569.1 MiB
v8.17.0,binaryTrees_7_original.js 21,8,1692193112,123072,node,0:10.44,2207840,1.3g,22540,106.7,8.5,6,7,0:10,0,28108,1390432,0,3.0m,0,1.3g,277,2,275,0,0,10.0,3.8,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,7214.7 MiB,2792.9 MiB,5787.3 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12269.8 MiB
v8.17.0,binaryTrees_7_original.js 21,9,1692193113,123072,node,0:11.74,2070624,1.2g,22540,120.0,7.7,6,7,0:11,0,28108,1252704,0,3.4m,0,1.2g,277,1,276,0,0,12.3,4.6,0.0,83.1,0.0,0.0,0.0,0.0,15795.0 MiB,7231.7 MiB,2775.9 MiB,5787.4 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12286.8 MiB
v8.17.0,binaryTrees_7_original.js 21,10,1692193114,123072,node,0:13.08,1273952,444016,22540,106.2,2.7,6,4,0:13,0,28108,456544,0,3.7m,0,444280,277,2,275,0,0,6.8,7.5,0.0,85.7,0.0,0.0,0.0,0.0,15795.0 MiB,8139.8 MiB,1867.7 MiB,5787.4 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13194.9 MiB
v8.17.0,binaryTrees_7_original.js 21,11,1692193115,123072,node,0:14.31,1475168,645208,22540,100.0,4.0,6,4,0:14,0,28108,657760,0,4.1m,0,645208,277,2,275,0,0,10.6,4.5,0.0,84.8,0.0,0.0,0.0,0.0,15795.0 MiB,7947.0 MiB,2060.6 MiB,5787.4 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13002.1 MiB
v8.17.0,binaryTrees_7_original.js 21,12,1692193116,123072,node,0:15.55,1648736,819080,22540,93.8,5.1,6,4,0:15,0,28108,831328,0,4.4m,0,819080,277,2,275,0,0,9.1,5.3,0.0,85.6,0.0,0.0,0.0,0.0,15795.0 MiB,7775.4 MiB,2240.2 MiB,5779.4 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12830.4 MiB
v8.17.0,binaryTrees_7_original.js 21,13,1692193117,123072,node,0:16.85,1768032,938120,22540,100.0,5.8,6,4,0:16,0,28108,950624,0,4.8m,0,938120,277,2,275,0,0,8.7,3.9,0.0,87.4,0.0,0.0,0.0,0.0,15795.0 MiB,7643.2 MiB,2364.5 MiB,5787.3 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12698.3 MiB
