test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-8 ,binaryTrees_2.c 21,1.00,0.38,0.62,0.25,0.02,0.11,6.63,2.62,0.00,2.68,2.16,14454725298 ns,58853461778,4.072 GHz,154119962297,2.62,14452.50 msec,1.000,58862318937,4.073 GHz,3,27287516161,345416286,14452.50 msec,1.000,12 C,35924662479,36566997,0.10%,0,22662672763,65662,65662,0,799480501,297911852,37.263,42302082191,613750973,1.45%,114341289,47544658,41.58%,3353170,42571685405,3307726,0.01%,312256,402096,128.77%,0,0
2,g++-8 ,binaryTrees_2.c 21,1.00,0.39,0.62,0.27,0.02,0.11,6.63,2.61,0.01,2.66,2.16,14498794629 ns,59091452495,4.076 GHz,154544434411,2.62,14497.25 msec,1.000,59089788062,4.076 GHz,2,27399374296,346900610,14497.26 msec,1.000,13 C,36006760132,32661578,0.09%,0,22730361914,65668,65668,0,827774851,289130098,34.929,42617364394,605783117,1.42%,112849866,44079143,39.06%,3238893,42487907202,3315264,0.01%,140633,615880,437.93%,0,0
3,g++-8 ,binaryTrees_2.c 21,0.99,0.38,0.62,0.26,0.02,0.10,6.60,2.61,0.01,2.57,2.09,15036769787 ns,58835669835,3.914 GHz,152410300309,2.59,15033.39 msec,1.000,58843095485,3.914 GHz,12,28143928336,356259988,15033.41 msec,1.000,7 C,35809535171,36181109,0.10%,0,22718378587,65663,65663,0,790249849,276346749,34.970,42577823702,605328022,1.42%,113323155,44238477,39.04%,3807642,42630495449,3250015,0.01%,1060477,476288,44.91%,0,0
4,g++-8 ,binaryTrees_2.c 21,0.99,0.39,0.62,0.26,0.01,0.11,6.61,2.61,0.00,2.55,2.07,15232506089 ns,59029428972,3.876 GHz,153516793228,2.60,15228.51 msec,1.000,59018210288,3.876 GHz,3,28514284092,360886137,15228.55 msec,1.000,7 C,35873076607,34718056,0.10%,0,22758078428,65661,65661,0,770624682,293867740,38.134,42848396768,602677019,1.41%,103847005,44477854,42.83%,4472948,42228521942,3405547,0.01%,306577,641568,209.27%,0,0
5,g++-8 ,binaryTrees_2.c 21,0.99,0.39,0.62,0.26,0.01,0.10,6.61,2.62,0.00,2.62,2.15,14493160127 ns,58754849416,4.054 GHz,153557693559,2.61,14491.52 msec,1.000,58756596259,4.055 GHz,24,27295991671,345639815,14491.54 msec,1.000,10 C,35865228439,32430037,0.09%,0,22687000701,65665,65665,0,793805484,280999508,35.399,42963059907,605969688,1.41%,109339799,44298971,40.51%,3160890,42462115564,3313258,0.01%,192251,653966,340.16%,0,0
6,g++-8 ,binaryTrees_2.c 21,0.99,0.39,0.62,0.26,0.01,0.10,6.62,2.62,0.00,2.59,2.13,14816722189 ns,59154146284,3.993 GHz,154553193472,2.61,14814.92 msec,1.000,59163542028,3.994 GHz,8,27765412143,351405538,14814.91 msec,1.000,8 C,35841197088,32874316,0.09%,0,22572477062,65668,65668,0,804143815,296964736,36.929,42433077767,611246090,1.44%,112548358,45213751,40.17%,3435072,42672503422,3191995,0.01%,1126857,513779,45.59%,0,0
7,g++-8 ,binaryTrees_2.c 21,0.99,0.39,0.62,0.26,0.01,0.11,6.60,2.59,0.00,2.51,2.03,15457981287 ns,58937708784,3.814 GHz,154263567925,2.62,15454.83 msec,1.000,58951943996,3.814 GHz,20,29008792183,367289320,15454.86 msec,1.000,4 C,35908600836,33437904,0.09%,0,22668867076,65664,65664,0,824222479,291380072,35.352,42602783028,607650289,1.43%,118259413,48567183,41.07%,4272215,42563079892,3233581,0.01%,1097343,1161636,105.86%,0,0
8,g++-8 ,binaryTrees_2.c 21,0.99,0.38,0.63,0.25,0.01,0.10,6.60,2.59,0.00,2.68,2.13,14651086172 ns,58672501273,4.005 GHz,152996566167,2.61,14649.28 msec,1.000,58697554230,4.007 GHz,20,27584236790,349266841,14649.32 msec,1.000,8 C,35966960595,29345522,0.08%,0,22813681886,65663,65663,0,780197409,283564835,36.345,42463286129,609268291,1.43%,109579959,45868536,41.86%,2938832,42553529695,3236586,0.01%,419320,447874,106.81%,0,0
9,g++-8 ,binaryTrees_2.c 21,1.00,0.40,0.61,0.25,0.01,0.12,6.37,2.51,0.01,2.16,1.75,18210787766 ns,60255570155,3.309 GHz,154328947273,2.56,18207.08 msec,1.000,60248084392,3.309 GHz,20,34372871841,435157700,18207.11 msec,1.000,13 C,35897371478,34093083,0.09%,0,22804208585,65662,65662,0,809820801,371372485,45.859,42491242654,619156089,1.46%,116577047,56823850,48.74%,6595677,42674801651,3256078,0.01%,590910,541378,91.62%,0,0
10,g++-8 ,binaryTrees_2.c 21,1.00,0.38,0.63,0.26,0.02,0.09,6.63,2.68,0.00,2.32,1.80,17038900846 ns,58004655381,3.405 GHz,152542606046,2.63,17037.19 msec,1.000,57993918522,3.404 GHz,3,32255515301,408323469,17037.21 msec,1.000,18 C,35793009488,31570139,0.09%,0,22470639135,65665,65665,0,789061847,296241602,37.544,42564891173,594531456,1.40%,100461164,38058071,37.88%,3637376,42502099216,3221093,0.01%,153307,602612,393.08%,0,0
