version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
Python 2.5.6,binarytrees_compatible_all.py 21,184.436,1287.7,1694011838.99637,0,0,447.9,12.77,3510.5,1896,2.71,143909.6,0,500.8,6728.9,3895.7,1769.9,4063.1,21.4,17000.6,6724.5,67567.1,0,0.07,0.04,0.02,0.16,0,2.8,2.18,81.91,13.24,0.02,0.24,73.75,79,79.9,99.45,450,360,101.94,99.57,0.2,0.2,0,0,0,0,0,0,0,0,0,2583.59,2112.24,0.25,133.7,0,0
Python 2.7.18,binarytrees_compatible_all.py 21,186.382,1276.2,1694158834.62428,0,0,429,12.63,3396.8,1896,2.58,82448.8,0,105.3,3314.3,2499.8,1031.9,2199.6,6.8,10079.9,218.6,32202.5,0,0.04,0.02,0.01,0.08,0,1.84,0.1,85.25,12.97,0.01,0.13,74.27,76.1,76.8,99.86,446.6,401.6,101.05,99.76,0.01,0.01,0,0,0,0,0,0,0,0,0,2252.93,1859.92,0.03,77.09,0,0
Python 3.0.1,binarytrees_compatible_all.py 21,219.246,1425.1,1694165057.69705,0,0,437,12.62,3462.7,1896,2.62,116934,0,209.7,3061,2797.6,1534.5,3005.3,8.2,13361.6,3558.6,49789.5,0,0.05,0.02,0.01,0.09,0,1.99,1.26,83.91,13.02,0.02,0.14,74.21,74.9,76.6,99.9,450,405,100.96,99.68,0.01,0.01,0,0,0,0,0,0,0,0,0,2815.77,2356.51,0.02,86.21,0,0
Python 3.4.10,binarytrees_compatible_all.py 21,213.5,1307.3,1694172121.14352,0,0,422.8,12.63,3348.3,1896,2.68,99503.8,0,179.2,3662.2,2434.9,1038.9,2262,7.8,12697.9,677.8,37042.6,0,0.03,0.02,0.01,0.08,0,2.01,0.3,84.89,12.92,0.01,0.12,74.32,76,76.4,99.38,300,300,101.01,99.76,0.17,0.17,0,0,0,0,0,0,0,0,0,2624.99,2086.65,0.21,147.14,0,0
Python 3.5.10,binarytrees_compatible_all.py 21,229.618,1248.7,1694179097.44247,0,0,424.7,12.72,3337.5,1896,2.57,112319.3,0,566,7159.5,3711.5,1729.6,3446.4,16,14379.6,721.1,46430.7,0,0.05,0.03,0.02,0.1,0,2.1,0.26,84.69,13.02,0.01,0.14,74.1,75.2,75.5,99.41,444.9,414.9,101.68,99.77,0.16,0.16,0,0,0,0,0,0,0,0,0,2812.82,2229.71,0.25,161.15,0,0
Python 3.6.15,binarytrees_compatible_all.py 21,219.792,1298.2,1694212511.527474,0.00,0.00,453.80,12.64,3591.40,1896.00,2.48,112724.80,21.60,161.90,4101.30,3071.50,1656.40,3432.70,14.90,14493.00,3164.70,42048.90,0.00,0.05,0.03,0.02,0.11,0.00,2.21,1.24,83.67,12.95,0.02,0.16,74.24,76.80,77.90,99.74,300.00,300.00,100.92,99.65,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3032.80,2568.14,0.25,82.38,0.00,0.00
Python 3.7.16,binarytrees_compatible_all.py 21,224.355,1393.3,1694219745.638969,0.00,0.00,426.50,12.63,3377.50,1896.00,2.56,89303.20,0.00,124.60,3752.60,2857.70,1177.20,2381.40,8.50,12090.80,110.60,28045.90,0.00,0.04,0.02,0.01,0.07,0.00,1.91,0.03,85.25,12.90,0.01,0.12,74.35,75.00,76.30,99.78,300.00,300.00,100.95,99.77,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2698.80,2221.69,0.23,83.81,0.00,0.00
Python 3.8.16,binarytrees_compatible_all.py 21,215.663,1232.3,1694226805.093266,0.00,0.00,427.20,12.62,3384.20,1896.00,2.59,86001.50,0.00,117.90,3704.00,2724.00,1052.10,2385.20,7.80,12113.20,135.10,26398.30,0.00,0.04,0.02,0.01,0.08,0.00,1.94,0.03,85.23,12.90,0.01,0.13,74.34,76.00,76.90,99.79,300.00,300.00,100.98,99.78,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2593.94,2137.88,0.23,76.34,0.00,0.00
Python 3.9.16,binarytrees_compatible_all.py 21,205.503,1284.6,1694233567.966776,0.00,0.00,431.00,12.77,3375.00,1896.00,2.62,85649.70,0.00,519.90,7030.00,4300.30,1621.60,3078.00,18.80,11964.80,125.00,26470.50,0.00,0.05,0.04,0.02,0.09,0.00,2.02,0.04,84.94,13.02,0.02,0.13,74.06,76.30,76.70,99.73,300.00,300.00,101.94,99.79,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2472.46,2038.04,0.22,72.46,0.00,0.00
Python 3.10.11,binarytrees_compatible_all.py 21,225.076,1299.6,1694240324.394224,0.00,0.00,433.60,12.76,3400.70,1896.00,2.49,94010.70,0.00,375.10,8211.60,4630.70,1552.90,2951.10,10.80,12693.60,214.70,29391.50,0.00,0.06,0.03,0.02,0.09,0.00,1.95,0.05,85.03,12.97,0.01,0.12,74.14,75.90,76.60,99.74,300.00,300.00,101.78,99.78,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2734.31,2259.49,0.23,78.39,0.00,0.00
Python 3.11.3,binarytrees_compatible_all.py 21,129.02,1289.6,1694246506.202307,0.00,0.00,435.00,12.86,3387.00,1896.00,2.49,58012.50,0.00,424.40,6406.50,3890.10,1464.80,2570.40,16.00,8426.10,91.30,18812.30,0.00,0.08,0.05,0.02,0.12,0.00,2.25,0.04,84.56,13.08,0.02,0.16,73.88,76.90,77.60,99.54,300.00,300.00,102.40,99.79,0.28,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1558.27,1282.91,0.22,50.22,0.00,0.00
Python 3.12.0b1,binarytrees_compatible_all.py 21,144.575,1253.2,1694250913.006330,0.00,0.00,434.50,12.84,3386.00,1896.00,2.45,63401.40,0.00,440.30,7734.60,4322.60,1461.20,2369.60,14.20,9166.50,88.30,19878.30,0.00,0.07,0.05,0.02,0.10,0.00,2.19,0.04,84.66,13.10,0.02,0.13,73.91,77.30,78.20,99.68,300.00,300.00,102.39,99.78,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.76,1438.09,0.22,54.78,0.00,0.00
Python 3.13.0a0,binarytrees_compatible_all.py 21,143.075,1271.1,1694255616.880600,0.00,0.00,431.20,12.64,3410.70,1896.00,2.49,64252.10,0.00,59.10,3762.40,2404.60,802.60,1685.60,4.70,8747.60,731.10,22035.70,0.00,0.05,0.02,0.01,0.08,0.00,2.14,0.39,84.63,12.93,0.01,0.13,74.28,77.80,78.60,99.67,300.00,300.00,101.04,99.76,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1742.73,1438.80,0.22,53.54,0.00,0.00
