version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
Python 3.9.16,fibonacci_oldVersions.py 600000,0,1691154910,590469,python,0:00.09,229648,222012,5532,56.2,1.4,1,1,0:00,0,4,216956,30,54k,0,222012,298,2,280,16,0,14.4,12.9,0.0,71.2,1.5,0.0,0.0,0.0,15795.0 MiB,14794.9 MiB,676.8 MiB,323.3 MiB,4096.0 MiB,2234.4 MiB,1861.6 MiB,14729.8 MiB
Python 3.9.16,fibonacci_oldVersions.py 600000,1,1691154911,590469,python,0:01.28,3368864,3.2g,5532,100.0,20.8,1,1,0:01,0,4,3356172,30,820k,0,3.2g,298,2,280,16,0,6.1,9.1,0.0,84.1,0.8,0.0,0.0,0.0,15795.0 MiB,11723.6 MiB,3747.2 MiB,324.2 MiB,4096.0 MiB,2234.7 MiB,1861.3 MiB,11659.0 MiB
Python 3.9.16,fibonacci_oldVersions.py 600000,2,1691154912,590469,python,0:02.44,6598628,6.3g,5532,100.0,40.7,1,1,0:02,0,4,6585936,30,1.6m,0,6.3g,298,2,280,16,0,7.6,6.9,0.0,84.7,0.8,0.0,0.0,0.0,15795.0 MiB,8564.7 MiB,6914.0 MiB,316.2 MiB,4096.0 MiB,2234.9 MiB,1861.1 MiB,8500.2 MiB
Python 3.9.16,fibonacci_oldVersions.py 600000,3,1691154913,590469,python,0:03.61,9831744,9.4g,5532,93.8,60.7,1,1,0:03,0,4,9819052,30,2.3m,0,9.4g,298,2,280,16,0,6.9,7.7,0.0,84.6,0.8,0.0,0.0,0.0,15795.0 MiB,5387.9 MiB,10090.9 MiB,316.2 MiB,4096.0 MiB,2235.4 MiB,1860.6 MiB,5323.4 MiB
Python 3.9.16,fibonacci_oldVersions.py 600000,4,1691154914,590469,python,0:04.78,12.5g,12.5g,5532,100.0,80.9,1,1,0:04,0,4,12.5g,30,3.1m,0,12.5g,298,2,280,16,0,8.3,7.6,0.0,84.1,0.0,0.0,0.0,0.0,15795.0 MiB,2208.9 MiB,13269.9 MiB,316.2 MiB,4096.0 MiB,2235.4 MiB,1860.6 MiB,2144.3 MiB
Python 3.9.16,fibonacci_oldVersions.py 600000,5,1691154916,590469,python,0:06.26,14.7g,14.5g,1596,60.0,94.1,1,0,0:06,213216,4,14.7g,30,3.7m,0,14.7g,298,7,275,16,0,4.4,41.9,0.0,39.4,14.4,0.0,0.0,0.0,15795.0 MiB,157.0 MiB,15424.5 MiB,213.5 MiB,4096.0 MiB,2016.2 MiB,2079.8 MiB,48.1 MiB
Python 3.9.16,fibonacci_oldVersions.py 600000,6,1691154917,590469,python,0:07.24,15.6g,14.2g,1224,68.4,92.2,1,6,0:07,1.3g,4,15.5g,37,3.9m,0,15.5g,298,5,277,16,0,8.3,24.8,0.0,54.8,12.1,0.0,0.0,0.0,15795.0 MiB,234.2 MiB,15361.6 MiB,199.2 MiB,4096.0 MiB,838.3 MiB,3257.7 MiB,124.0 MiB
Python 3.9.16,fibonacci_oldVersions.py 600000,7,1691154919,590469,python,0:07.37,15.6g,14.2g,1348,12.5,92.2,1,2,0:07,1.3g,4,15.5g,14k,3.9m,0,15.6g,298,1,281,16,0,0.8,1.5,0.0,85.4,12.3,0.0,0.0,0.0,15795.0 MiB,228.9 MiB,15363.4 MiB,202.7 MiB,4096.0 MiB,832.0 MiB,3264.0 MiB,120.7 MiB
Python 3.9.16,fibonacci_oldVersions.py 600000,8,1691154920,590469,python,0:07.45,15.6g,14.3g,1348,6.2,92.6,1,5,0:07,1.3g,4,15.5g,28k,3.9m,0,15.6g,298,1,281,16,0,0.8,1.5,0.0,86.2,11.5,0.0,0.0,0.0,15795.0 MiB,179.0 MiB,15412.6 MiB,203.4 MiB,4096.0 MiB,890.2 MiB,3205.8 MiB,71.1 MiB
Python 3.9.16,fibonacci_oldVersions.py 600000,9,1691154921,590469,python,0:07.53,15.6g,14.3g,1348,6.2,92.7,1,2,0:07,1.3g,4,15.5g,41k,3.9m,0,15.6g,298,1,281,16,0,0.8,3.0,0.0,84.8,11.4,0.0,0.0,0.0,15795.0 MiB,171.1 MiB,15420.7 MiB,203.2 MiB,4096.0 MiB,898.7 MiB,3197.3 MiB,63.1 MiB
