version,release_date,appplication,no_measurement,timestamp,pid,command,virt,res,shr,percent_cpu,percent_mem,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,Unnamed: 32
3.0.1,2009-02-13,fibonacci_oldVersions.py 600000,3,1690400563,550573,python,7017560,6.7g,4220.0,100.0,43.3,357,2,306,49,0,9.5,4.8,0.0,84.9,0.8,0.0,0.0,0.0,15795.0 MiB,7908.7 MiB,7451.8 MiB,434.5 MiB,4096.0 MiB,202.8 MiB,3893.2 MiB,7949.8 MiB,
3.0.1,2009-02-13,fibonacci_oldVersions.py 600000,4,1690400564,550573,python,9326916,8.9g,4220.0,100.0,57.6,357,2,306,49,0,9.4,4.7,0.0,85.0,0.8,0.0,0.0,0.0,15795.0 MiB,5648.1 MiB,9712.3 MiB,434.5 MiB,4096.0 MiB,203.0 MiB,3893.0 MiB,5689.3 MiB,
3.0.1,2009-02-13,fibonacci_oldVersions.py 600000,5,1690400565,550573,python,11.1g,11.1g,4220.0,100.0,71.9,357,2,306,49,0,8.5,6.9,0.0,83.1,1.5,0.0,0.0,0.0,15795.0 MiB,3380.4 MiB,11980.0 MiB,434.6 MiB,4096.0 MiB,203.5 MiB,3892.5 MiB,3421.7 MiB,
3.0.1,2009-02-13,fibonacci_oldVersions.py 600000,6,1690400567,550573,python,13.3g,13.3g,4220.0,93.8,86.3,357,2,306,49,0,8.6,5.5,0.0,85.2,0.8,0.0,0.0,0.0,15795.0 MiB,1107.0 MiB,14253.4 MiB,434.6 MiB,4096.0 MiB,203.5 MiB,3892.5 MiB,1148.3 MiB,
3.0.1,2009-02-13,fibonacci_oldVersions.py 600000,7,1690400568,550573,python,14.6g,14.4g,2368.0,81.2,93.2,357,3,305,49,0,3.8,43.1,0.0,48.5,4.6,0.0,0.0,0.0,15795.0 MiB,155.0 MiB,15361.6 MiB,278.4 MiB,4096.0 MiB,0.0 MiB,4096.0 MiB,82.0 MiB,
3.4.10,2019-03-18,fibonacci_oldVersions.py 600000,0,1690401020,551710,python,209072,201976,5088.0,64.7,1.2,356,2,305,49,0,15.3,11.7,0.0,70.1,2.9,0.0,0.0,0.0,15795.0 MiB,14379.7 MiB,931.3 MiB,484.0 MiB,4096.0 MiB,294.7 MiB,3801.3 MiB,14457.2 MiB,
3.4.10,2019-03-18,fibonacci_oldVersions.py 600000,1,1690401021,551710,python,3337316,3.2g,5088.0,93.8,20.6,356,2,305,49,0,8.5,7.0,0.0,83.7,0.8,0.0,0.0,0.0,15795.0 MiB,11326.9 MiB,3990.3 MiB,477.9 MiB,4096.0 MiB,295.2 MiB,3800.8 MiB,11405.2 MiB,
3.4.10,2019-03-18,fibonacci_oldVersions.py 600000,2,1690401022,551710,python,6544528,6.2g,5088.0,100.0,40.4,356,2,305,49,0,6.2,9.3,0.0,83.7,0.8,0.0,0.0,0.0,15795.0 MiB,8187.0 MiB,7130.3 MiB,477.7 MiB,4096.0 MiB,295.4 MiB,3800.5 MiB,8265.3 MiB,
3.4.10,2019-03-18,fibonacci_oldVersions.py 600000,3,1690401023,551710,python,9773504,9.3g,5088.0,93.8,60.4,356,2,305,49,0,7.9,6.3,0.0,85.8,0.0,0.0,0.0,0.0,15795.0 MiB,5028.1 MiB,10289.1 MiB,477.7 MiB,4096.0 MiB,295.7 MiB,3800.3 MiB,5106.5 MiB,
3.4.10,2019-03-18,fibonacci_oldVersions.py 600000,4,1690401025,551710,python,12.4g,12.4g,5088.0,100.0,80.4,356,2,305,49,0,7.0,8.5,0.0,82.9,1.6,0.0,0.0,0.0,15795.0 MiB,1856.2 MiB,13461.0 MiB,477.7 MiB,4096.0 MiB,295.9 MiB,3800.0 MiB,1934.6 MiB,
3.4.10,2019-03-18,fibonacci_oldVersions.py 600000,5,1690401026,551710,python,14.3g,14.3g,3956.0,87.5,92.5,356,6,301,49,0,0.0,34.8,0.0,63.8,1.4,0.0,0.0,0.0,15795.0 MiB,149.7 MiB,15321.7 MiB,323.6 MiB,4096.0 MiB,293.6 MiB,3802.4 MiB,95.0 MiB,
3.4.10,2019-03-18,fibonacci_oldVersions.py 600000,6,1690401027,551710,python,0,0,0.0,100.0,0.0,356,2,305,49,0,0.8,18.2,0.0,73.5,7.6,0.0,0.0,0.0,15795.0 MiB,13832.9 MiB,1653.0 MiB,309.1 MiB,4096.0 MiB,283.0 MiB,3813.0 MiB,13773.8 MiB,
3.5.10,2020-09-05,fibonacci_oldVersions.py 600000,0,1690401504,552971,python,197656,190752,5236.0,62.5,1.2,356,3,304,49,0,17.2,9.0,0.0,71.6,2.2,0.0,0.0,0.0,15795.0 MiB,14605.0 MiB,749.7 MiB,440.3 MiB,4096.0 MiB,178.0 MiB,3918.0 MiB,14637.7 MiB,
3.5.10,2020-09-05,fibonacci_oldVersions.py 600000,1,1690401505,552971,python,3360736,3.2g,5236.0,83.3,20.7,356,2,305,49,0,7.5,6.8,0.0,83.6,2.1,0.0,0.0,0.0,15795.0 MiB,11511.9 MiB,3846.8 MiB,436.3 MiB,4096.0 MiB,179.0 MiB,3917.0 MiB,11547.5 MiB,
3.5.10,2020-09-05,fibonacci_oldVersions.py 600000,2,1690401506,552971,python,6557808,6.2g,5236.0,100.0,40.5,356,2,305,49,0,6.9,8.5,0.0,83.8,0.8,0.0,0.0,0.0,15795.0 MiB,8382.3 MiB,6976.2 MiB,436.5 MiB,4096.0 MiB,179.0 MiB,3917.0 MiB,8418.3 MiB,
3.5.10,2020-09-05,fibonacci_oldVersions.py 600000,3,1690401507,552971,python,9782436,9.3g,5236.0,100.0,60.4,356,2,305,49,0,7.1,7.1,0.0,83.5,1.6,0.0,0.8,0.0,15795.0 MiB,5225.9 MiB,10132.6 MiB,436.5 MiB,4096.0 MiB,179.0 MiB,3917.0 MiB,5261.9 MiB,
3.5.10,2020-09-05,fibonacci_oldVersions.py 600000,4,1690401509,552971,python,12.4g,12.4g,5236.0,100.0,80.5,355,2,304,49,0,7.1,7.1,0.0,85.7,0.0,0.0,0.0,0.0,15795.0 MiB,2055.9 MiB,13302.5 MiB,436.5 MiB,4096.0 MiB,180.0 MiB,3916.0 MiB,2092.0 MiB,
3.5.10,2020-09-05,fibonacci_oldVersions.py 600000,5,1690401510,552971,python,14.4g,14.4g,4060.0,88.9,93.6,356,3,304,49,0,1.2,37.2,0.0,59.8,1.8,0.0,0.0,0.0,15795.0 MiB,144.9 MiB,15341.6 MiB,308.5 MiB,4096.0 MiB,168.5 MiB,3927.5 MiB,83.4 MiB,
3.5.10,2020-09-05,fibonacci_oldVersions.py 600000,6,1690401511,552971,python,0,0,0.0,100.0,0.0,356,2,305,49,0,0.8,14.4,0.0,83.3,1.5,0.0,0.0,0.0,15795.0 MiB,9529.7 MiB,5952.3 MiB,312.9 MiB,4096.0 MiB,135.0 MiB,3961.0 MiB,9473.9 MiB,
3.6.15,2021-09-04,fibonacci_oldVersions.py 600000,0,1690401970,554087,python,170352,163648,5264.0,56.2,1.0,359,2,308,49,0,12.8,15.0,0.0,69.2,3.0,0.0,0.0,0.0,15795.0 MiB,14636.0 MiB,716.4 MiB,442.6 MiB,4096.0 MiB,179.9 MiB,3916.1 MiB,14676.6 MiB,
3.6.15,2021-09-04,fibonacci_oldVersions.py 600000,1,1690401971,554087,python,3265124,3.1g,5264.0,93.8,20.1,359,2,308,49,0,7.0,8.5,0.0,84.5,0.0,0.0,0.0,0.0,15795.0 MiB,11610.0 MiB,3741.5 MiB,443.5 MiB,4096.0 MiB,180.4 MiB,3915.6 MiB,11651.7 MiB,
3.6.15,2021-09-04,fibonacci_oldVersions.py 600000,2,1690401972,554087,python,6462472,6.2g,5264.0,100.0,39.9,359,2,308,49,0,6.2,8.6,0.0,84.4,0.8,0.0,0.0,0.0,15795.0 MiB,8478.8 MiB,6879.6 MiB,436.6 MiB,4096.0 MiB,180.4 MiB,3915.6 MiB,8520.5 MiB,
3.6.15,2021-09-04,fibonacci_oldVersions.py 600000,3,1690401974,554087,python,9691336,9.2g,5264.0,100.0,59.9,359,2,308,49,0,8.7,5.5,0.0,85.8,0.0,0.0,0.0,0.0,15795.0 MiB,5324.3 MiB,10033.9 MiB,436.7 MiB,4096.0 MiB,180.7 MiB,3915.3 MiB,5366.3 MiB,
3.6.15,2021-09-04,fibonacci_oldVersions.py 600000,4,1690401975,554087,python,12.3g,12.3g,5264.0,93.8,79.9,359,2,308,49,0,7.8,7.0,0.0,84.5,0.8,0.0,0.0,0.0,15795.0 MiB,2159.1 MiB,13198.1 MiB,437.8 MiB,4096.0 MiB,181.7 MiB,3914.3 MiB,2201.8 MiB,
3.6.15,2021-09-04,fibonacci_oldVersions.py 600000,5,1690401976,554087,python,14.4g,14.4g,4128.0,82.4,93.6,359,4,306,49,0,2.1,31.7,0.0,64.8,1.4,0.0,0.0,0.0,15795.0 MiB,140.9 MiB,15351.3 MiB,302.8 MiB,4096.0 MiB,175.9 MiB,3920.1 MiB,77.6 MiB,
3.7.16,2022-12-06,fibonacci_oldVersions.py 600000,0,1690402441,555957,python,204656,197584,5444.0,58.8,1.2,363,2,312,49,0,13.2,10.1,0.0,75.2,1.6,0.0,0.0,0.0,15795.0 MiB,14448.7 MiB,889.9 MiB,456.4 MiB,4096.0 MiB,260.3 MiB,3835.7 MiB,14483.7 MiB,
3.7.16,2022-12-06,fibonacci_oldVersions.py 600000,1,1690402442,555957,python,3336456,3.2g,5444.0,100.0,20.6,363,2,312,49,0,7.1,7.1,0.0,85.7,0.0,0.0,0.0,0.0,15795.0 MiB,11383.6 MiB,3954.1 MiB,457.3 MiB,4096.0 MiB,260.5 MiB,3835.5 MiB,11420.0 MiB,
3.7.16,2022-12-06,fibonacci_oldVersions.py 600000,2,1690402444,555957,python,6550648,6.2g,5444.0,100.0,40.5,363,2,312,49,0,6.3,7.1,0.0,85.8,0.8,0.0,0.0,0.0,15795.0 MiB,8238.1 MiB,7106.5 MiB,450.4 MiB,4096.0 MiB,260.5 MiB,3835.5 MiB,8274.5 MiB,
3.7.16,2022-12-06,fibonacci_oldVersions.py 600000,3,1690402445,555957,python,9784652,9.3g,5444.0,93.8,60.5,363,2,312,49,0,6.2,8.5,0.0,85.3,0.0,0.0,0.0,0.0,15795.0 MiB,5073.1 MiB,10271.7 MiB,450.3 MiB,4096.0 MiB,260.5 MiB,3835.5 MiB,5109.5 MiB,
3.7.16,2022-12-06,fibonacci_oldVersions.py 600000,4,1690402446,555957,python,12.4g,12.4g,5444.0,100.0,80.5,363,2,312,49,0,9.4,5.5,0.0,85.0,0.0,0.0,0.0,0.0,15795.0 MiB,1900.9 MiB,13443.8 MiB,450.3 MiB,4096.0 MiB,260.5 MiB,3835.5 MiB,1937.3 MiB,
3.7.16,2022-12-06,fibonacci_oldVersions.py 600000,5,1690402447,555957,python,14.4g,14.3g,4208.0,73.7,93.0,363,6,308,49,0,1.9,33.8,0.0,63.1,1.2,0.0,0.0,0.0,15795.0 MiB,153.1 MiB,15356.2 MiB,285.7 MiB,4096.0 MiB,245.8 MiB,3850.2 MiB,79.4 MiB,
3.7.16,2022-12-06,fibonacci_oldVersions.py 600000,6,1690402450,555957,python,0,0,0.0,100.0,0.0,363,2,312,49,0,0.8,19.1,0.0,63.4,16.8,0.0,0.0,0.0,15795.0 MiB,7203.5 MiB,8268.1 MiB,323.4 MiB,4096.0 MiB,211.1 MiB,3884.9 MiB,7148.7 MiB,
3.8.16,2022-12-06,fibonacci_oldVersions.py 600000,0,1690402917,557079,python,242724,235352,5636.0,52.6,1.5,359,2,308,49,0,13.3,14.0,0.0,69.3,3.3,0.0,0.0,0.0,15795.0 MiB,14394.1 MiB,948.1 MiB,452.8 MiB,4096.0 MiB,287.2 MiB,3808.8 MiB,14448.8 MiB,
3.8.16,2022-12-06,fibonacci_oldVersions.py 600000,1,1690402918,557079,python,3372264,3.2g,5636.0,93.8,20.8,359,2,308,49,0,7.0,8.5,0.0,84.5,0.0,0.0,0.0,0.0,15795.0 MiB,11332.7 MiB,4015.4 MiB,446.8 MiB,4096.0 MiB,287.7 MiB,3808.3 MiB,11388.2 MiB,
3.8.16,2022-12-06,fibonacci_oldVersions.py 600000,2,1690402919,557079,python,6580080,6.3g,5636.0,100.0,40.6,359,2,308,49,0,8.6,5.5,0.0,84.4,0.8,0.0,0.8,0.0,15795.0 MiB,8192.3 MiB,7156.0 MiB,446.7 MiB,4096.0 MiB,288.0 MiB,3808.0 MiB,8247.8 MiB,
3.8.16,2022-12-06,fibonacci_oldVersions.py 600000,3,1690402920,557079,python,9789116,9.3g,5636.0,93.8,60.5,359,2,308,49,0,7.1,7.1,0.0,85.0,0.8,0.0,0.0,0.0,15795.0 MiB,5050.7 MiB,10295.6 MiB,448.7 MiB,4096.0 MiB,290.5 MiB,3805.5 MiB,5106.2 MiB,
3.8.16,2022-12-06,fibonacci_oldVersions.py 600000,4,1690402922,557079,python,12.4g,12.4g,5636.0,93.8,80.5,359,2,308,49,0,9.4,5.5,0.0,84.4,0.8,0.0,0.0,0.0,15795.0 MiB,1882.2 MiB,13464.0 MiB,448.7 MiB,4096.0 MiB,290.5 MiB,3805.5 MiB,1937.8 MiB,
3.8.16,2022-12-06,fibonacci_oldVersions.py 600000,5,1690402923,557079,python,14.3g,14.3g,4428.0,76.5,92.5,359,3,307,49,0,1.4,32.2,0.0,65.8,0.7,0.0,0.0,0.0,15795.0 MiB,142.8 MiB,15316.7 MiB,335.4 MiB,4096.0 MiB,282.2 MiB,3813.8 MiB,96.4 MiB,
3.8.16,2022-12-06,fibonacci_oldVersions.py 600000,6,1690402925,557079,python,0,0,0.0,93.8,0.0,359,2,308,49,0,1.5,19.4,0.0,69.4,9.7,0.0,0.0,0.0,15795.0 MiB,6536.7 MiB,8929.9 MiB,328.4 MiB,4096.0 MiB,267.7 MiB,3828.3 MiB,6488.9 MiB,
3.9.16,2022-12-06,fibonacci_oldVersions.py 600000,0,1690403407,558303,python,198980,191636,5784.0,58.8,1.2,358,2,307,49,0,14.5,9.2,0.0,73.3,3.1,0.0,0.0,0.0,15795.0 MiB,14544.1 MiB,755.0 MiB,495.9 MiB,4096.0 MiB,162.4 MiB,3933.6 MiB,14638.3 MiB,
3.9.16,2022-12-06,fibonacci_oldVersions.py 600000,1,1690403408,558303,python,3321088,3.2g,5784.0,100.0,20.5,358,2,307,49,0,9.3,6.2,0.0,83.7,0.8,0.0,0.0,0.0,15795.0 MiB,11493.8 MiB,3804.3 MiB,497.0 MiB,4096.0 MiB,163.1 MiB,3932.9 MiB,11589.9 MiB,
3.9.16,2022-12-06,fibonacci_oldVersions.py 600000,2,1690403409,558303,python,6533260,6.2g,5784.0,100.0,40.3,357,2,306,49,0,6.3,7.9,0.0,84.9,0.8,0.0,0.0,0.0,15795.0 MiB,8352.9 MiB,6952.2 MiB,490.0 MiB,4096.0 MiB,163.6 MiB,3932.4 MiB,8449.0 MiB,
3.9.16,2022-12-06,fibonacci_oldVersions.py 600000,3,1690403410,558303,python,9774212,9.3g,5784.0,93.8,60.4,357,2,306,49,0,10.1,6.2,0.0,82.9,0.8,0.0,0.0,0.0,15795.0 MiB,5181.2 MiB,10123.8 MiB,490.0 MiB,4096.0 MiB,163.9 MiB,3932.1 MiB,5277.4 MiB,
3.9.16,2022-12-06,fibonacci_oldVersions.py 600000,4,1690403411,558303,python,12.4g,12.4g,5784.0,100.0,80.5,357,2,306,49,0,7.0,7.8,0.0,84.4,0.8,0.0,0.0,0.0,15795.0 MiB,1995.5 MiB,13309.5 MiB,490.0 MiB,4096.0 MiB,164.1 MiB,3931.9 MiB,2091.7 MiB,
3.9.16,2022-12-06,fibonacci_oldVersions.py 600000,5,1690403412,558303,python,14.4g,14.4g,4380.0,78.9,93.6,357,4,304,49,0,3.0,34.8,0.0,61.0,1.2,0.0,0.0,0.0,15795.0 MiB,148.8 MiB,15351.3 MiB,294.9 MiB,4096.0 MiB,151.3 MiB,3944.7 MiB,82.4 MiB,
3.9.16,2022-12-06,fibonacci_oldVersions.py 600000,6,1690403415,558303,python,0,0,0.0,100.0,0.0,357,2,306,49,0,3.0,18.7,0.0,70.9,7.5,0.0,0.0,0.0,15795.0 MiB,6907.7 MiB,8570.2 MiB,317.1 MiB,4096.0 MiB,128.7 MiB,3967.3 MiB,6853.3 MiB,
3.10.11,2023-04-05,fibonacci_oldVersions.py 600000,0,1690403875,559496,python,192204,184724,5752.0,52.9,1.1,356,2,305,49,0,11.5,13.1,0.0,73.1,2.3,0.0,0.0,0.0,15795.0 MiB,14304.7 MiB,977.3 MiB,513.0 MiB,4096.0 MiB,391.5 MiB,3704.5 MiB,14410.9 MiB,
3.10.11,2023-04-05,fibonacci_oldVersions.py 600000,1,1690403876,559496,python,3309256,3.1g,5752.0,100.0,20.4,356,2,305,49,0,6.3,7.9,0.0,85.0,0.8,0.0,0.0,0.0,15795.0 MiB,11255.1 MiB,4026.0 MiB,513.9 MiB,4096.0 MiB,391.8 MiB,3704.2 MiB,11362.5 MiB,
3.10.11,2023-04-05,fibonacci_oldVersions.py 600000,2,1690403878,559496,python,6547112,6.2g,5752.0,100.0,40.4,356,2,305,49,0,6.2,7.8,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,8094.0 MiB,7193.9 MiB,507.0 MiB,4096.0 MiB,392.0 MiB,3704.0 MiB,8201.4 MiB,
3.10.11,2023-04-05,fibonacci_oldVersions.py 600000,3,1690403879,559496,python,9777864,9.3g,5752.0,100.0,60.4,356,2,305,49,0,8.6,5.5,0.0,85.2,0.8,0.0,0.0,0.0,15795.0 MiB,4932.5 MiB,10355.6 MiB,506.9 MiB,4096.0 MiB,392.3 MiB,3703.7 MiB,5039.9 MiB,
3.10.11,2023-04-05,fibonacci_oldVersions.py 600000,4,1690403880,559496,python,12.4g,12.4g,5752.0,88.2,80.6,356,2,305,49,0,7.9,7.1,0.0,82.1,2.9,0.0,0.0,0.0,15795.0 MiB,1737.2 MiB,13545.7 MiB,512.1 MiB,4096.0 MiB,394.5 MiB,3701.5 MiB,1847.7 MiB,
3.10.11,2023-04-05,fibonacci_oldVersions.py 600000,5,1690403881,559496,python,14.3g,14.3g,3516.0,73.7,92.7,356,4,303,49,0,1.2,60.0,0.0,32.9,5.9,0.0,0.0,0.0,15795.0 MiB,151.2 MiB,15360.8 MiB,282.9 MiB,4096.0 MiB,277.5 MiB,3818.5 MiB,77.0 MiB,
3.10.11,2023-04-05,fibonacci_oldVersions.py 600000,6,1690403882,559496,python,0,0,0.0,93.8,0.0,356,2,305,49,0,0.8,15.2,0.0,82.6,1.5,0.0,0.0,0.0,15795.0 MiB,14181.0 MiB,1288.3 MiB,325.7 MiB,4096.0 MiB,272.6 MiB,3823.4 MiB,14127.9 MiB,
3.11.3,2023-04-05,fibonacci_oldVersions.py 600000,0,1690404346,560708,python,180084,171944,6516.0,50.0,1.1,358,2,307,49,0,13.7,10.7,0.0,71.8,3.8,0.0,0.0,0.0,15795.0 MiB,14591.4 MiB,745.6 MiB,458.0 MiB,4096.0 MiB,168.6 MiB,3927.4 MiB,14646.5 MiB,
3.11.3,2023-04-05,fibonacci_oldVersions.py 600000,1,1690404347,560708,python,3349220,3.2g,6516.0,100.0,20.7,358,2,307,49,0,5.5,9.4,0.0,83.6,1.6,0.0,0.0,0.0,15795.0 MiB,11489.8 MiB,3845.9 MiB,459.2 MiB,4096.0 MiB,168.8 MiB,3927.2 MiB,11546.8 MiB,
3.11.3,2023-04-05,fibonacci_oldVersions.py 600000,2,1690404348,560708,python,6572288,6.3g,6516.0,100.0,40.6,358,2,307,49,0,9.4,5.5,0.0,85.2,0.0,0.0,0.0,0.0,15795.0 MiB,8336.7 MiB,7006.1 MiB,452.2 MiB,4096.0 MiB,168.8 MiB,3927.2 MiB,8393.7 MiB,
3.11.3,2023-04-05,fibonacci_oldVersions.py 600000,3,1690404349,560708,python,9810124,9.3g,6516.0,100.0,60.6,358,2,307,49,0,7.1,7.9,0.0,84.3,0.8,0.0,0.0,0.0,15795.0 MiB,5169.7 MiB,10173.1 MiB,452.2 MiB,4096.0 MiB,168.8 MiB,3927.2 MiB,5226.7 MiB,
3.11.3,2023-04-05,fibonacci_oldVersions.py 600000,4,1690404350,560708,python,12.5g,12.4g,6516.0,100.0,80.7,358,2,307,49,0,7.1,7.1,0.0,85.7,0.0,0.0,0.0,0.0,15795.0 MiB,1992.4 MiB,13350.4 MiB,452.2 MiB,4096.0 MiB,169.1 MiB,3926.9 MiB,2049.4 MiB,
