version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
v9.11.2,binaryTrees_7.js 21,0,1692129865,48112,node,0:00.23,1093284,262584,22736,137.5,1.6,6,7,0:00,0,28268,275688,0,60k,0,262584,276,2,274,0,0,14.0,5.4,0.0,80.6,0.0,0.0,0.0,0.0,15795.0 MiB,10554.9 MiB,1589.8 MiB,3650.3 MiB,4096.0 MiB,4062.2 MiB,33.8 MiB,13565.1 MiB
v9.11.2,binaryTrees_7.js 21,1,1692129866,48112,node,0:01.51,1400484,570572,22736,146.7,3.5,6,7,0:01,0,28268,582888,0,414k,0,570572,276,2,274,0,0,9.3,10.1,0.0,80.6,0.0,0.0,0.0,0.0,15795.0 MiB,10239.7 MiB,1904.6 MiB,3650.7 MiB,4096.0 MiB,4062.2 MiB,33.8 MiB,13250.0 MiB
v9.11.2,binaryTrees_7.js 21,2,1692129867,48112,node,0:02.79,1714500,883732,22736,100.0,5.5,6,7,0:02,0,28268,895880,0,803k,0,883732,276,2,274,0,0,10.1,3.9,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,9910.0 MiB,2234.3 MiB,3650.7 MiB,4096.0 MiB,4062.2 MiB,33.8 MiB,12920.3 MiB
v9.11.2,binaryTrees_7.js 21,3,1692129868,48112,node,0:04.02,2031428,1.1g,22736,100.0,7.4,6,7,0:04,0,28268,1213832,0,1.2m,0,1.1g,276,2,274,0,0,7.8,4.7,0.0,87.5,0.0,0.0,0.0,0.0,15795.0 MiB,9594.7 MiB,2549.6 MiB,3650.7 MiB,4096.0 MiB,4062.2 MiB,33.8 MiB,12605.0 MiB
v9.11.2,binaryTrees_7.js 21,4,1692129869,48112,node,0:05.28,2342212,1.4g,22736,93.8,9.3,6,7,0:05,0,28268,1524616,0,1.5m,0,1.4g,276,2,274,0,0,9.3,3.9,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,9288.6 MiB,2855.7 MiB,3650.7 MiB,4096.0 MiB,4062.2 MiB,33.8 MiB,12298.8 MiB
v9.11.2,binaryTrees_7.js 21,5,1692129870,48112,node,0:06.63,1139524,309628,22736,173.3,1.9,6,7,0:06,0,28268,321928,0,1.9m,0,309628,276,2,274,0,0,13.3,7.8,0.0,78.1,0.8,0.0,0.0,0.0,15795.0 MiB,10479.7 MiB,1664.6 MiB,3650.7 MiB,4096.0 MiB,4062.2 MiB,33.8 MiB,13490.0 MiB
v9.11.2,binaryTrees_7.js 21,6,1692129872,48112,node,0:07.86,1439044,609076,22736,106.7,3.8,6,7,0:07,0,28268,621448,0,2.2m,0,609076,276,2,274,0,0,8.6,3.9,0.0,87.5,0.0,0.0,0.0,0.0,15795.0 MiB,10190.0 MiB,1954.3 MiB,3650.7 MiB,4096.0 MiB,4062.2 MiB,33.8 MiB,13200.3 MiB
v9.11.2,binaryTrees_7.js 21,7,1692129873,48112,node,0:09.09,1720132,890308,22736,93.8,5.5,6,7,0:09,0,28268,902536,0,2.6m,0,890308,276,2,274,0,0,8.7,3.9,0.0,87.4,0.0,0.0,0.0,0.0,15795.0 MiB,9903.8 MiB,2240.5 MiB,3650.7 MiB,4096.0 MiB,4062.2 MiB,33.8 MiB,12914.1 MiB
v9.11.2,binaryTrees_7.js 21,8,1692129874,48112,node,0:10.33,1975108,1.1g,22736,100.0,7.1,6,7,0:10,0,28268,1157512,0,3.0m,0,1.1g,276,2,274,0,0,10.1,3.1,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,9651.4 MiB,2492.9 MiB,3650.7 MiB,4096.0 MiB,4062.2 MiB,33.8 MiB,12661.7 MiB
v9.11.2,binaryTrees_7.js 21,9,1692129875,48112,node,0:11.55,2232132,1.3g,22736,93.8,8.7,6,7,0:11,0,28268,1414536,0,3.3m,0,1.3g,276,2,274,0,0,9.2,5.3,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,9397.4 MiB,2746.7 MiB,3650.8 MiB,4096.0 MiB,4062.2 MiB,33.8 MiB,12407.7 MiB
v9.11.2,binaryTrees_7.js 21,10,1692129876,48112,node,0:12.79,2343748,1.4g,22736,100.0,9.4,6,7,0:12,0,28268,1526152,0,3.7m,0,1.4g,276,2,274,0,0,11.5,2.3,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,9277.1 MiB,2867.2 MiB,3650.7 MiB,4096.0 MiB,4062.2 MiB,33.8 MiB,12287.4 MiB
v9.11.2,binaryTrees_7.js 21,11,1692129877,48112,node,0:14.11,1162052,331924,22736,160.0,2.1,6,7,0:14,0,28268,344456,0,4.0m,0,331924,276,2,274,0,0,13.0,8.4,0.0,78.6,0.0,0.0,0.0,0.0,15795.0 MiB,10455.2 MiB,1689.0 MiB,3650.7 MiB,4096.0 MiB,4062.2 MiB,33.8 MiB,13465.6 MiB
v9.11.2,binaryTrees_7.js 21,12,1692129879,48112,node,0:15.35,1301828,472220,22736,106.7,2.9,6,0,0:15,0,28268,484232,0,4.3m,0,472220,276,2,274,0,0,7.0,7.0,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,10319.6 MiB,1824.7 MiB,3650.7 MiB,4096.0 MiB,4062.2 MiB,33.8 MiB,13329.9 MiB
v9.11.2,binaryTrees_7.js 21,13,1692129880,48112,node,0:16.58,1379140,549092,22736,100.0,3.4,6,1,0:16,0,28268,561544,0,4.7m,0,549092,276,2,274,0,0,9.3,3.9,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,10246.2 MiB,1898.0 MiB,3650.7 MiB,4096.0 MiB,4062.2 MiB,33.8 MiB,13256.6 MiB
v9.11.2,binaryTrees_7.js 21,14,1692129881,48112,node,0:17.87,1445700,615700,22736,93.8,3.8,6,1,0:17,0,28268,628104,0,5.0m,0,615700,276,2,274,0,0,10.1,3.1,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,10181.8 MiB,1969.3 MiB,3643.9 MiB,4096.0 MiB,4062.2 MiB,33.8 MiB,13192.1 MiB
v9.11.2,binaryTrees_7.js 21,15,1692129882,48112,node,0:19.11,1505604,675388,22736,100.0,4.2,6,1,0:19,0,28268,688008,0,5.3m,0,675652,276,2,274,0,0,10.0,3.8,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,10130.8 MiB,2013.4 MiB,3650.7 MiB,4096.0 MiB,4062.2 MiB,33.8 MiB,13141.2 MiB
v9.11.2,binaryTrees_7.js 21,16,1692129883,48112,node,0:20.38,1569604,739412,22736,100.0,4.6,6,1,0:20,0,28268,752008,0,5.6m,0,739412,276,2,274,0,0,10.7,3.8,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,10063.9 MiB,2080.3 MiB,3650.7 MiB,4096.0 MiB,4062.2 MiB,33.8 MiB,13074.2 MiB
