test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.0.1,fibonacci.py 4300,0.066984,1203,1686762540.870493,-,-,667,22.73,2931,1899,1.03,451,0,9,103,104,76,316,0,133,0,0,0.03,3.18,4.04,4.60,30.23,0.00,35.45,0.00,0.00,30.79,11.19,25.54,9.76,63,64,80.62,300,300,162.06,99.27,18.43,18.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.59,0.01,0.08,0.00,0.00
2,Python 3.0.1,fibonacci.py 4300,0.050976,1144,1686762540.958707,-,-,533,14.04,3794,1898,1.07,291,0,0,17,52,65,177,0,116,0,0,0.00,0.95,2.25,5.03,23.51,0.00,53.97,0.00,0.00,23.39,11.65,27.01,23.90,70,70,76.51,300,300,112.24,96.37,20.90,20.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.66,0.01,0.04,0.00,0.00
3,Python 3.0.1,fibonacci.py 4300,0.055563,1226,1686762541.047477,-,-,615,17.57,3500,1896,1.06,296,0,0,43,55,69,216,0,108,0,0,0.00,4.25,2.55,4.33,23.75,0.00,47.63,0.00,0.00,31.03,10.63,20.08,20.69,67,67,79.19,300,300,134.90,98.50,19.49,19.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.66,0.01,0.06,0.00,0.00
4,Python 3.0.1,fibonacci.py 4300,0.063420,1202,1686762541.148980,-,-,1387,39.94,3471,1897,0.71,606,0,9,2073,1073,258,94,0,23,0,0,0.03,29.59,13.18,4.18,3.80,0.00,9.64,0.00,0.00,51.21,0.81,1.12,6.92,71,72,85.15,300,300,236.56,99.05,12.76,12.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.47,1.23,0.01,0.10,0.00,0.00
5,Python 3.0.1,fibonacci.py 4300,0.061753,1100,1686762541.262971,-,-,885,28.07,3138,1905,0.81,420,0,4,723,410,198,236,0,57,0,0,0.01,13.66,10.13,6.76,18.22,0.00,23.75,0.00,0.00,40.88,10.85,11.52,8.68,70,71,89.06,300,300,179.33,98.93,11.45,11.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.76,0.01,0.07,0.00,0.00
6,Python 3.0.1,fibonacci.py 4300,0.054753,1211,1686762541.356440,-,-,610,17.42,3500,1897,1.02,299,0,12,10,89,94,296,2,125,0,0,0.07,0.91,2.72,6.28,33.84,0.47,38.51,0.00,0.00,27.44,16.03,28.30,10.82,69,69,84.01,300,300,135.57,98.48,13.34,13.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.65,0.01,0.05,0.00,0.00
7,Python 3.0.1,fibonacci.py 4300,0.055257,1198,1686762541.444724,-,-,885,25.28,3500,1896,0.82,470,0,12,1420,588,187,229,0,34,0,0,0.01,25.85,19.32,6.29,15.71,0.00,7.96,0.00,0.00,61.72,3.18,6.96,2.86,69,70,85.06,300,300,169.51,99.57,12.95,12.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.04,0.85,0.01,0.06,0.00,0.00
8,Python 3.0.1,fibonacci.py 4300,0.055620,2673,1686762541.538055,-,-,557,15.77,3500,1912,1.05,307,0,0,14,46,76,206,0,137,0,0,0.00,1.66,1.79,5.47,24.06,0.00,52.04,0.00,0.00,26.08,10.41,31.77,15.97,64,68,86.30,300,300,132.17,104.45,18.99,18.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.66,0.01,0.06,0.00,0.00
9,Python 3.0.1,fibonacci.py 4300,0.054262,1212,1686762541.625461,-,-,596,17.04,3500,1895,0.97,324,0,0,40,46,104,192,0,101,0,0,0.00,1.96,1.89,7.29,22.05,0.00,49.78,0.00,0.00,25.82,19.33,19.35,18.45,67,68,86.62,300,300,130.43,98.45,13.11,13.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.61,0.01,0.04,0.00,0.00
10,Python 3.0.1,fibonacci.py 4300,0.054178,1235,1686762541.711794,-,-,491,14.05,3500,1895,1.09,272,0,0,11,23,73,205,0,120,0,0,0.00,1.92,0.85,5.28,23.95,0.00,54.01,0.00,0.00,24.01,16.67,23.87,21.40,67,69,86.75,300,300,111.88,97.76,13.19,12.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.56,0.01,0.04,0.00,0.00
