test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.6.15,fibonacci_oldVersions.py 507000,29.346013,1389,1686830456.463441,-,-,434,13.42,3233,1896,3.23,31598,0,560,5072,4928,745,2520,98,9034,243,10642,0.00,0.35,0.51,0.07,0.61,0.01,9.03,0.29,75.70,14.69,0.18,0.84,70.87,71,72,98.54,300,300,105.91,99.71,1.02,1.02,0.01,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,348.79,258.57,0.20,42.64,0.00,0.00
2,Python 3.6.15,fibonacci_oldVersions.py 507000,30.144850,1333,1686830486.704370,-,-,452,14.32,3161,1896,3.08,44354,0,3369,10886,10891,1962,5982,428,12130,573,12920,0.02,0.68,0.95,0.17,1.08,0.04,9.99,0.29,72.47,16.25,0.31,1.11,68.01,76,78,98.30,300,300,111.43,99.75,1.24,1.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,359.50,261.64,0.34,43.88,0.00,0.00
3,Python 3.6.15,fibonacci_oldVersions.py 507000,29.538652,1448,1686830516.383388,-,-,441,13.68,3222,1896,3.18,36972,0,1020,4985,6317,2108,4397,164,9856,253,11061,0.01,0.45,0.74,0.19,0.81,0.02,9.28,0.26,74.56,15.48,0.32,0.94,69.58,72,72,98.57,300,300,108.01,99.70,0.95,0.95,0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.34,260.79,0.19,42.93,0.00,0.00
4,Python 3.6.15,fibonacci_oldVersions.py 507000,29.542127,1389,1686830546.045613,-,-,442,13.80,3205,1896,3.17,41299,0,1664,6341,6424,1330,4066,198,11918,289,12343,0.01,0.42,0.68,0.11,0.88,0.03,10.80,0.34,72.93,15.43,0.17,1.24,69.36,75,75,98.56,300,300,109.03,99.73,1.05,1.05,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,351.63,259.19,0.20,43.08,0.00,0.00
5,Python 3.6.15,fibonacci_oldVersions.py 507000,29.422584,1439,1686830575.590116,-,-,434,13.43,3231,1896,3.22,32086,0,985,5497,5327,888,2655,181,9191,258,10619,0.01,0.36,0.60,0.07,0.56,0.04,9.11,0.29,75.52,14.83,0.21,0.73,70.80,73,73,98.49,300,300,106.47,99.73,1.04,1.04,0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,350.79,258.54,0.20,42.73,0.00,0.00
6,Python 3.6.15,fibonacci_oldVersions.py 507000,29.244291,1372,1686830604.943494,-,-,436,13.51,3230,1896,3.23,122166,0,447,3116,5242,1774,3573,96,8550,161,10019,0.00,0.34,0.58,0.15,0.66,0.02,8.39,0.15,76.19,15.07,0.24,0.76,70.42,71,71,98.48,300,300,107.21,99.72,1.02,1.02,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,349.66,258.55,0.20,42.67,0.00,0.00
7,Python 3.6.15,fibonacci_oldVersions.py 507000,77.134379,2626,1686830682.196958,-,-,1564,87.41,1789,1896,1.21,1857927,0,109761,80217,111769,15512,28843,12760,37592,19205,73527,0.52,1.27,1.95,0.36,1.08,0.21,2.65,0.33,4.65,7.57,0.13,0.65,4.25,67,68,97.84,300,300,373.45,99.78,2.32,2.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,921.73,621.75,1.20,116.57,0.00,0.00
8,Python 3.6.15,fibonacci_oldVersions.py 507000,34.900025,1440,1686830717.248017,-,-,590,22.06,2676,1896,2.38,140894,0,16063,38689,37662,8385,22257,1766,33500,1595,22047,0.10,1.28,2.14,0.58,3.27,0.08,16.46,0.42,53.75,20.30,0.75,3.06,53.83,70,70,94.42,300,300,150.89,99.70,5.12,5.12,0.02,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,416.05,283.30,1.07,52.78,0.00,0.00
9,Python 3.6.15,fibonacci_oldVersions.py 507000,30.114844,1583,1686830747.499880,-,-,449,14.23,3156,1896,3.10,260794,0,2336,8853,9523,1695,6056,374,14987,389,13772,0.02,0.56,1.00,0.14,1.28,0.04,12.17,0.30,70.29,16.51,0.33,1.52,67.42,70,70,97.15,300,300,111.85,99.72,2.35,2.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,360.63,259.82,0.48,44.73,0.00,0.00
10,Python 3.6.15,fibonacci_oldVersions.py 507000,30.394463,1441,1686830778.040582,-,-,450,14.36,3130,1896,3.08,40431,0,2293,10040,11843,2337,6745,389,14622,433,15023,0.02,0.64,1.14,0.20,1.30,0.05,11.55,0.41,70.34,16.85,0.38,1.59,66.81,73,73,97.30,300,300,112.64,99.74,2.28,2.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,362.08,259.98,0.46,44.86,0.00,0.00
