test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-10 10.5.0,nbody_2.c 50000000,95.891850,1190,1692808111.080691,-,-,467,12.55,3717,1896,2.24,39074,0,109,120,383,182,672,1,3880,40,13279,0.00,0.01,0.02,0.00,0.05,0.00,1.48,0.03,85.82,12.80,0.00,0.08,74.56,83,83,99.87,300,300,100.43,99.76,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1316.85,1110.17,0.01,26.80,0.00,0.00
2,g++-10 10.5.0,nbody_2.c 50000000,102.001489,1189,1692808213.127914,-,-,441,12.56,3510,1896,2.23,41605,0,25,654,391,169,643,4,4739,23,14095,0.00,0.04,0.01,0.00,0.05,0.00,1.70,0.02,85.60,12.85,0.00,0.08,74.51,82,83,99.75,300,300,100.52,99.79,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1218.16,996.73,0.01,28.51,0.00,0.00
3,g++-10 10.5.0,nbody_2.c 50000000,101.674688,1229,1692808314.838164,-,-,440,12.55,3508,1896,2.24,41606,0,29,145,304,176,735,0,4355,42,13849,0.00,0.02,0.01,0.01,0.06,0.00,1.60,0.03,85.70,12.84,0.01,0.10,74.51,85,85,99.75,300,300,100.51,99.79,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1214.39,993.67,0.01,28.40,0.00,0.00
4,g++-10 10.5.0,nbody_2.c 50000000,101.630447,1248,1692808416.506039,-,-,441,12.58,3506,1896,2.24,42122,0,45,329,336,205,807,5,4760,40,15069,0.00,0.03,0.01,0.01,0.05,0.00,1.63,0.01,85.66,12.81,0.01,0.09,74.51,84,85,99.74,300,300,100.52,99.79,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1213.85,993.21,0.02,28.40,0.00,0.00
5,g++-10 10.5.0,nbody_2.c 50000000,101.327914,1262,1692808517.902763,-,-,441,12.60,3503,1896,2.24,41092,0,61,699,494,163,814,7,5196,70,13673,0.00,0.03,0.02,0.00,0.06,0.00,1.67,0.02,85.57,12.91,0.00,0.11,74.38,84,84,99.79,300,300,100.90,99.79,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1210.24,990.24,0.01,28.32,0.00,0.00
6,g++-10 10.5.0,nbody_2.c 50000000,101.329059,1208,1692808619.263814,-,-,441,12.60,3503,1896,2.24,41332,0,32,352,673,426,1082,8,5082,95,14078,0.00,0.01,0.03,0.01,0.07,0.00,1.72,0.03,85.50,12.91,0.01,0.10,74.38,84,84,99.78,300,300,100.90,99.79,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1210.57,990.50,0.01,28.30,0.00,0.00
7,g++-10 10.5.0,nbody_2.c 50000000,101.345807,1250,1692808720.647309,-,-,441,12.59,3502,1896,2.24,41376,0,18,166,432,207,771,1,5085,102,14682,0.00,0.01,0.02,0.00,0.06,0.00,1.74,0.03,85.52,12.88,0.01,0.10,74.42,83,83,99.78,300,300,100.88,99.79,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1210.47,990.17,0.02,28.31,0.00,0.00
8,g++-10 10.5.0,nbody_2.c 50000000,101.357595,1250,1692808822.069562,-,-,441,12.60,3504,1896,2.24,41490,0,35,149,429,200,737,1,5059,120,14639,0.00,0.01,0.02,0.00,0.05,0.00,1.72,0.03,85.54,12.87,0.00,0.08,74.45,82,82,99.77,300,300,100.80,99.79,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1210.66,990.82,0.01,28.31,0.00,0.00
9,g++-10 10.5.0,nbody_2.c 50000000,102.040523,1204,1692808924.144698,-,-,441,12.60,3505,1896,2.23,41945,0,23,375,696,430,1061,3,5419,67,12694,0.00,0.02,0.02,0.01,0.07,0.00,1.82,0.05,85.39,12.88,0.01,0.12,74.40,84,84,99.73,300,300,100.87,99.79,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1218.86,997.65,0.02,28.52,0.00,0.00
10,g++-10 10.5.0,nbody_2.c 50000000,102.177182,1219,1692809026.358420,-,-,441,12.55,3510,1896,2.23,42419,0,28,120,338,222,999,3,4692,22,14187,0.00,0.01,0.01,0.00,0.08,0.00,1.61,0.02,85.69,12.80,0.01,0.13,74.51,83,83,99.76,300,300,100.49,99.79,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1220.53,998.71,0.01,28.52,0.00,0.00
