test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-6 6.5.0,nbody_2.c 50000000,73.731853,1145,1692804091.512867,-,-,516,12.59,4096,1896,2.31,68272,0,48,515,793,1115,1247,0,8862,2580,37285,0.00,0.04,0.03,0.02,0.14,0.00,3.64,1.63,81.82,13.29,0.02,0.23,73.86,98,98,99.21,300,300,100.93,99.41,0.49,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1310.64,1126.52,0.23,38.71,0.00,0.00
2,g++-6 6.5.0,nbody_2.c 50000000,79.199860,1252,1692804170.750773,-,-,482,12.60,3828,1896,2.30,61212,0,119,401,545,330,1379,7,8971,1238,30031,0.00,0.03,0.02,0.01,0.14,0.00,3.49,1.45,82.19,13.05,0.01,0.21,74.13,82,82,99.13,300,300,100.63,99.53,0.46,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1226.47,1027.13,0.25,41.51,0.00,0.00
3,g++-6 6.5.0,nbody_2.c 50000000,86.846067,1204,1692804257.639033,-,-,437,12.62,3461,1896,2.31,39980,0,20,114,318,268,869,0,6456,163,16045,0.00,0.01,0.02,0.01,0.07,0.00,2.57,0.10,84.56,12.95,0.01,0.13,74.30,79,79,99.12,300,300,101.05,99.79,0.42,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1037.10,820.05,0.23,45.37,0.00,0.00
4,g++-6 6.5.0,nbody_2.c 50000000,86.806555,1208,1692804344.485853,-,-,437,12.62,3463,1896,2.31,39568,0,105,615,435,206,880,0,6221,61,14511,0.00,0.03,0.03,0.01,0.08,0.00,2.48,0.05,84.69,12.95,0.01,0.13,74.29,82,82,99.05,300,300,101.02,99.79,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1036.76,820.59,0.23,45.34,0.00,0.00
5,g++-6 6.5.0,nbody_2.c 50000000,86.788923,1223,1692804431.341430,-,-,437,12.61,3463,1896,2.32,39238,0,32,162,360,253,791,3,5569,134,15008,0.00,0.02,0.02,0.01,0.07,0.00,2.27,0.07,84.91,12.94,0.01,0.12,74.32,79,79,99.14,300,300,101.02,99.79,0.41,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1036.59,820.85,0.23,45.33,0.00,0.00
6,g++-6 6.5.0,nbody_2.c 50000000,87.084972,1169,1692804518.463368,-,-,436,12.58,3468,1896,2.31,40204,0,85,182,368,262,855,5,5891,32,14501,0.00,0.02,0.01,0.01,0.07,0.00,2.52,0.03,84.74,12.88,0.01,0.12,74.42,79,82,99.09,300,300,100.72,99.79,0.41,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1040.15,824.21,0.22,45.46,0.00,0.00
7,g++-6 6.5.0,nbody_2.c 50000000,87.022182,1179,1692804605.523226,-,-,436,12.59,3467,1896,2.31,39586,0,86,521,333,185,726,3,5734,50,14438,0.00,0.01,0.01,0.01,0.07,0.00,2.36,0.04,84.88,12.85,0.01,0.12,74.44,80,80,99.09,300,300,100.72,99.79,0.41,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1039.30,822.91,0.23,45.46,0.00,0.00
8,g++-6 6.5.0,nbody_2.c 50000000,87.428045,1222,1692804692.987979,-,-,442,12.84,3445,1896,2.28,50831,16,946,4984,1161,510,2014,7,9524,148,17283,0.00,0.13,0.03,0.01,0.16,0.00,3.52,0.11,83.18,13.27,0.01,0.20,73.67,80,80,98.26,300,300,102.37,99.79,1.25,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1044.22,826.78,0.93,45.37,0.00,0.00
9,g++-6 6.5.0,nbody_2.c 50000000,86.713712,1222,1692804779.743330,-,-,468,13.60,3440,1896,2.17,73919,0,245177,23290,2098,642,2246,14,9206,213,19833,0.80,0.45,0.04,0.02,0.19,0.00,3.12,0.09,82.45,13.87,0.02,0.26,72.25,81,82,99.11,300,300,104.90,99.79,0.77,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1035.62,844.36,0.72,27.65,0.00,0.00
10,g++-6 6.5.0,nbody_2.c 50000000,85.931397,1232,1692804865.706536,-,-,442,12.59,3509,1896,2.31,36665,0,57,562,643,375,1239,0,4358,41,12797,0.00,0.02,0.02,0.01,0.10,0.00,1.80,0.05,85.39,12.84,0.01,0.16,74.40,81,82,99.90,300,300,100.62,99.79,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1026.39,841.10,0.02,24.05,0.00,0.00
