test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-12 12.3.0,binaryTrees_2.c 21,15.312537,1627,1692795348.439389,-,-,468,12.82,3653,1896,2.63,8699,0,21,334,209,143,304,3,1647,18,3107,0.00,0.10,0.03,0.03,0.15,0.00,3.70,0.10,82.99,13.41,0.05,0.24,73.48,60,60,98.32,300,300,102.67,99.53,1.69,1.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,221.21,182.03,0.25,11.90,0.00,0.00
2,g++-12 12.3.0,binaryTrees_2.c 21,15.415889,1640,1692795363.904021,-,-,464,12.70,3652,1896,2.64,8776,0,42,98,160,116,245,1,1746,41,2997,0.00,0.04,0.02,0.01,0.12,0.00,4.18,0.12,82.74,13.15,0.02,0.16,73.97,67,67,98.17,300,300,101.71,99.55,1.64,1.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225.72,185.79,0.25,11.97,0.00,0.00
3,g++-12 12.3.0,binaryTrees_2.c 21,15.293495,1674,1692795379.238075,-,-,466,12.77,3646,1896,2.65,8408,0,93,177,168,101,276,1,1738,28,3193,0.00,0.12,0.05,0.01,0.14,0.00,3.94,0.05,82.84,13.41,0.02,0.21,73.60,64,64,98.26,300,300,102.27,99.53,1.58,1.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,226.84,186.79,0.24,11.87,0.00,0.00
4,g++-12 12.3.0,binaryTrees_2.c 21,15.450755,1654,1692795394.730397,-,-,463,12.71,3644,1896,2.63,8570,0,17,67,84,61,219,0,1839,7,3092,0.00,0.03,0.01,0.01,0.13,0.00,4.40,0.13,82.51,13.13,0.01,0.17,73.98,67,68,98.11,300,300,101.74,99.54,1.65,1.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,228.48,188.14,0.26,11.99,0.00,0.00
5,g++-12 12.3.0,binaryTrees_2.c 21,15.331191,1627,1692795410.099795,-,-,466,12.78,3646,1896,2.64,8630,0,14,171,239,182,391,0,1842,33,3427,0.00,0.07,0.04,0.03,0.20,0.00,3.82,0.17,82.82,13.27,0.05,0.24,73.66,66,66,98.18,300,300,102.23,99.55,1.62,1.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,228.83,188.61,0.25,11.94,0.00,0.00
6,g++-12 12.3.0,binaryTrees_2.c 21,15.428352,1649,1692795425.572478,-,-,464,12.78,3627,1896,2.64,15695,0,19,226,89,83,493,0,2484,494,8169,0.00,0.09,0.02,0.02,0.26,0.00,4.74,1.62,80.38,13.28,0.02,0.39,73.53,68,69,98.06,300,300,101.65,99.35,1.65,1.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,229.93,189.49,0.25,12.01,0.00,0.00
7,g++-12 12.3.0,binaryTrees_2.c 21,15.452143,1687,1692795441.084857,-,-,463,12.75,3632,1896,2.64,17890,0,23,114,117,108,566,5,2991,714,9266,0.00,0.06,0.04,0.01,0.29,0.00,5.73,3.02,78.00,13.53,0.02,0.45,73.25,69,70,98.14,300,300,101.95,99.28,1.57,1.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230.72,190.24,0.24,12.02,0.00,0.00
8,g++-12 12.3.0,binaryTrees_2.c 21,15.438345,1672,1692795456.562508,-,-,462,12.74,3623,1896,2.65,21081,0,21,152,114,108,710,2,3298,1054,11131,0.00,0.09,0.02,0.01,0.37,0.00,6.04,3.26,77.36,13.67,0.01,0.59,72.98,68,68,98.14,300,300,102.14,99.18,1.60,1.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,231.86,191.36,0.25,12.03,0.00,0.00
9,g++-12 12.3.0,binaryTrees_2.c 21,15.773623,1673,1692795472.377089,-,-,455,12.72,3578,1896,2.63,25938,0,13,237,191,150,815,0,3716,1874,13694,0.00,0.18,0.04,0.02,0.41,0.00,6.41,6.17,73.90,13.97,0.02,0.53,72.76,68,69,98.30,300,300,101.49,98.82,1.54,1.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225.63,184.45,0.25,12.15,0.00,0.00
10,g++-12 12.3.0,binaryTrees_2.c 21,15.585574,1615,1692795488.002701,-,-,462,12.79,3615,1896,2.62,16454,0,53,147,142,214,433,10,3194,595,8436,0.00,0.07,0.02,0.03,0.26,0.01,6.32,3.36,77.04,13.31,0.04,0.40,73.46,70,70,98.07,300,300,101.42,99.27,1.63,1.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,229.02,188.03,0.26,12.13,0.00,0.00
