version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
v0.8.28,binaryTrees_1_original.js 21,0.0266662,1208.6,1692259105.493599,0.00,0.00,664.60,16.58,4012.00,1895.90,1.20,235.10,0.00,0.50,16.30,17.90,20.60,69.10,0.00,51.30,0.00,0.00,0.00,2.67,1.94,3.53,23.78,0.00,50.88,0.00,0.00,25.68,4.62,27.81,25.32,68.00,68.40,67.19,394.90,334.90,129.87,96.57,30.68,29.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.55,0.44,0.01,0.04,0.00,0.00
v0.10.48,binaryTrees_1_original.js 21,0.0272035,1113.3,1692259469.680974,0.00,0.00,676.50,16.84,4015.60,1897.60,1.14,240.30,0.00,0.60,26.00,27.50,29.50,71.90,0.00,49.40,0.00,0.00,0.00,3.60,3.76,4.20,22.87,0.00,48.26,0.00,0.00,27.63,4.79,23.76,26.98,65.80,66.70,76.64,400.00,300.00,125.48,97.21,22.27,21.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.44,0.01,0.03,0.00,0.00
v0.12.18,binaryTrees_1_original.js 21,0.0512113,1091,1692259834.220924,0.00,0.00,616.20,15.29,4025.30,1898.60,1.11,281.80,0.00,0.40,40.40,34.20,16.60,37.20,0.00,107.70,0.00,4.90,0.00,4.22,1.71,1.48,8.32,0.00,65.61,0.00,3.20,22.83,1.34,8.05,52.49,64.70,64.90,82.45,400.00,300.00,116.05,98.43,17.03,16.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.77,0.01,0.05,0.00,0.00
v1.8.4,binaryTrees_1_original.js 21,0.0506236,1055.1,1692260199.201230,0.00,0.00,573.50,14.14,4050.30,1899.50,1.16,283.10,0.00,0.50,29.40,16.50,7.40,28.50,0.00,111.90,0.00,1.60,0.00,2.70,0.99,0.79,7.67,0.00,72.66,0.00,0.92,19.23,1.04,7.95,57.65,65.00,65.10,86.02,400.00,300.00,110.16,98.71,13.09,12.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.73,0.01,0.05,0.00,0.00
v2.5.0,binaryTrees_1_original.js 21,0.0476534,1063.7,1692260564.381145,0.00,0.00,614.10,15.31,4001.60,1899.60,1.12,272.50,0.00,0.60,59.90,33.50,16.80,50.30,0.00,104.60,0.00,3.50,0.01,5.85,2.35,1.48,8.62,0.00,63.32,0.00,2.96,25.06,0.84,6.72,52.07,63.30,63.50,80.01,320.00,300.00,117.84,98.39,18.90,18.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.71,0.01,0.05,0.00,0.00
v3.3.1,binaryTrees_1_original.js 21,0.049042,1092.8,1692260929.498065,0.00,0.00,644.00,16.11,4001.10,1896.70,1.08,299.60,0.00,1.10,78.10,38.60,22.60,46.60,0.00,105.30,0.00,3.30,0.01,6.30,2.09,1.44,8.34,0.00,63.53,0.00,1.94,24.43,1.11,7.03,51.32,63.10,63.60,76.35,300.00,300.00,120.77,98.32,22.65,22.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.75,0.01,0.06,0.00,0.00
v4.9.1,binaryTrees_1_original.js 21,0.0568001,1073.4,1692261294.329896,0.00,0.00,589.10,14.53,4036.80,1906.20,1.15,301.10,0.00,1.40,43.60,25.80,13.50,42.00,0.00,116.30,0.00,4.70,0.01,3.08,0.99,1.38,8.00,0.00,69.98,0.00,2.21,20.42,1.13,7.35,56.57,61.80,62.60,83.01,300.00,300.00,112.54,98.71,17.38,17.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.05,0.84,0.01,0.06,0.00,0.00
v5.12.0,binaryTrees_1_original.js 21,0.0315545,1118.4,1692261659.020852,0.00,0.00,656.90,16.32,4025.70,1896.60,1.00,232.40,0.00,0.10,27.60,20.50,20.60,38.80,0.00,63.40,0.00,0.50,0.00,4.00,1.61,4.04,13.65,0.00,59.71,0.00,0.32,24.50,3.46,12.35,43.38,60.30,61.20,70.57,300.00,300.00,124.98,97.92,28.37,27.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.49,0.01,0.04,0.00,0.00
v6.17.1,binaryTrees_1_original.js 21,0.0390608,1107.6,1692262023.629982,0.00,0.00,631.40,15.70,4024.20,1897.30,1.06,273.10,0.00,2.40,29.30,28.50,16.10,45.60,0.00,83.50,0.00,0.90,0.02,2.60,1.67,2.51,12.31,0.00,64.70,0.00,0.21,21.10,2.51,10.02,50.67,63.00,64.60,79.90,400.00,300.00,119.34,98.04,18.36,17.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.59,0.01,0.04,0.00,0.00
v7.10.1,binaryTrees_1_original.js 21,0.0639425,1103.4,1692262388.663212,0.00,0.00,568.20,14.02,4032.10,1905.90,1.23,301.40,0.00,0.80,45.20,30.60,17.30,33.90,0.00,126.10,0.00,7.90,0.00,3.93,1.70,1.15,5.51,0.00,68.66,0.00,5.24,21.82,1.09,4.73,58.34,62.70,63.00,87.91,400.00,300.00,109.95,98.78,12.03,11.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.16,0.93,0.01,0.06,0.00,0.00
