test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,v4.9.1,binaryTrees_1_original.js 21,0.059002,1112,1692261293.433645,-,-,631,15.59,4045,1896,1.05,303,0,1,63,53,4,25,0,139,0,5,0.01,4.11,2.48,0.53,4.89,0.00,71.83,0.00,0.22,22.44,0.70,1.96,59.31,60,62,77.96,300,300,114.87,98.33,21.42,20.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.88,0.01,0.07,0.00,0.00
2,v4.9.1,binaryTrees_1_original.js 21,0.057189,1042,1692261293.570446,-,-,614,15.30,4012,1897,1.14,301,0,1,64,47,26,62,0,140,0,11,0.01,3.85,2.42,1.12,11.48,0.00,64.92,0.00,0.53,23.86,0.87,9.34,50.64,60,60,85.68,300,300,115.09,97.95,12.98,12.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.03,0.86,0.01,0.05,0.00,0.00
3,v4.9.1,binaryTrees_1_original.js 21,0.055532,1085,1692261293.686747,-,-,556,13.74,4049,1896,1.20,276,0,1,82,40,2,15,0,121,0,6,0.01,5.92,1.14,0.30,4.73,0.00,73.38,0.00,0.52,22.26,0.57,4.65,58.77,60,63,100.84,300,300,106.78,98.50,0.26,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.80,0.00,0.04,0.00,0.00
4,v4.9.1,binaryTrees_1_original.js 21,0.058022,1073,1692261293.798371,-,-,616,15.37,4003,1899,1.10,325,0,1,19,13,16,49,0,118,0,4,0.01,5.28,0.39,1.85,9.63,0.00,64.78,0.00,2.62,24.21,0.54,5.47,54.41,61,64,72.39,300,300,117.33,98.62,26.27,25.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08,0.87,0.01,0.07,0.00,0.00
5,v4.9.1,binaryTrees_1_original.js 21,0.056518,1091,1692261293.885966,-,-,663,16.56,3996,1901,1.12,317,0,4,137,29,29,36,0,97,0,4,0.01,2.72,0.79,2.83,9.66,0.00,64.08,0.00,3.44,18.15,1.30,9.10,54.89,62,62,88.47,300,300,120.45,98.86,12.31,12.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08,0.87,0.01,0.05,0.00,0.00
6,v4.9.1,binaryTrees_1_original.js 21,0.056755,1050,1692261293.977339,-,-,563,13.27,4056,1984,1.15,337,0,1,12,7,6,73,0,118,0,4,0.00,2.53,0.23,0.96,10.74,0.00,75.06,0.00,0.83,19.67,1.48,11.69,53.89,61,61,77.53,300,300,113.67,101.53,28.90,28.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.89,0.02,0.07,0.00,0.00
7,v4.9.1,binaryTrees_1_original.js 21,0.056191,1048,1692261294.065447,-,-,549,13.47,4067,1898,1.19,283,0,1,10,9,9,57,0,99,0,7,0.01,1.54,0.29,1.07,7.52,0.00,65.43,0.00,10.41,17.48,1.51,8.21,59.32,62,62,81.86,300,300,106.12,98.01,18.35,17.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02,0.80,0.01,0.05,0.00,0.00
8,v4.9.1,binaryTrees_1_original.js 21,0.055890,1104,1692261294.152659,-,-,547,13.47,4063,1896,1.20,275,0,3,13,9,17,43,0,113,0,2,0.02,0.80,0.50,3.01,8.30,0.00,72.27,0.00,1.39,16.54,2.13,8.85,59.01,64,64,89.46,300,300,106.14,98.30,11.22,10.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.79,0.01,0.05,0.00,0.00
9,v4.9.1,binaryTrees_1_original.js 21,0.056795,1064,1692261294.238025,-,-,598,14.90,4013,1897,1.13,299,0,0,21,31,6,32,0,103,0,3,0.00,2.27,0.76,0.77,5.96,0.00,73.95,0.00,1.21,20.96,0.42,6.65,57.07,63,63,75.71,300,300,117.61,98.67,23.97,23.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.06,0.84,0.01,0.06,0.00,0.00
10,v4.9.1,binaryTrees_1_original.js 21,0.056107,1065,1692261294.329896,-,-,554,13.62,4064,1898,1.18,295,0,1,15,20,20,28,0,115,0,1,0.00,1.79,0.93,1.33,7.07,0.00,74.15,0.00,0.89,18.64,1.75,7.60,58.39,65,65,80.20,300,300,107.35,98.29,18.13,17.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.80,0.01,0.05,0.00,0.00
