test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,1.8.0_382,nbody.java 50000000,1.00,0.43,0.58,0.03,0.00,0.39,5.26,2.25,0.01,0.22,2.16,3975472427 ns,15904668504,3.989 GHz,36822294931,2.29,3987.35 msec,1.003,15933779723,3.996 GHz,27,7378775970,93538486,3987.46 msec,1.003,808 C,2850123518,317344,0.01%,0,4045155671,3062,3053,8,223457,20929,9.366,9124681087,135573,0.00%,25054,2777,11.08%,450233,9173435359,495,0.00%,5530,3109,56.22%,4,2
2,1.8.0_382,nbody.java 50000000,1.00,0.43,0.58,0.03,0.00,0.38,5.30,2.26,0.01,0.26,2.16,4000182607 ns,16341531460,4.072 GHz,36711827659,2.27,4012.98 msec,1.003,15938113084,3.972 GHz,16,7384882070,93415868,4013.07 msec,1.003,752 C,2831263923,345281,0.01%,0,4007443496,3043,3031,11,303383,56383,18.585,9076953488,153460,0.00%,27163,755,2.78%,385153,9162596179,92,0.00%,2948,4725,160.28%,0,0
3,1.8.0_382,nbody.java 50000000,1.00,0.43,0.59,0.03,0.00,0.37,5.32,2.30,0.01,0.26,2.15,3981614665 ns,15846200874,3.967 GHz,36752005078,2.29,3994.20 msec,1.003,15912627274,3.984 GHz,22,7374972753,93358884,3994.33 msec,1.003,725 C,3043318940,498546,0.02%,0,4043463364,3058,3049,8,228462,56955,24.930,9120882953,126844,0.00%,13818,893,6.46%,395213,9175888247,54,0.00%,2150,4399,204.60%,0,0
4,1.8.0_382,nbody.java 50000000,1.00,0.44,0.58,0.04,0.00,0.39,5.28,2.21,0.02,0.18,2.16,4004868192 ns,16317164116,4.061 GHz,37476505331,2.30,4018.09 msec,1.003,16316910666,4.061 GHz,21,7388638800,93525126,4018.15 msec,1.003,692 C,2834419039,231834,0.01%,0,3994542628,3062,3053,8,247161,30555,12.362,9131463938,140085,0.00%,14957,1388,9.28%,391867,9169827631,146,0.00%,6358,4605,72.43%,0,0
5,1.8.0_382,nbody.java 50000000,1.00,0.43,0.59,0.02,0.00,0.39,5.30,2.27,0.01,0.25,2.15,3972572278 ns,15863053266,3.981 GHz,36654938582,2.29,3984.78 msec,1.003,15919093653,3.995 GHz,23,7370548305,93436647,3984.86 msec,1.003,683 C,2855739674,365864,0.01%,0,4050008925,3035,3026,8,177678,41191,23.183,9126072787,120888,0.00%,11147,2489,22.33%,354459,9157879634,38,0.00%,5044,3291,65.25%,0,0
6,1.8.0_382,nbody.java 50000000,1.00,0.43,0.58,0.02,0.00,0.38,5.28,2.23,0.02,0.18,2.16,4006004718 ns,16340359802,4.067 GHz,37372020524,2.30,4018.10 msec,1.003,16315532122,4.060 GHz,18,7380712488,93544918,4018.14 msec,1.003,544 C,2825724658,226111,0.01%,0,4009320512,3044,3032,11,343591,31599,9.197,9112172187,147657,0.00%,24606,1087,4.42%,450233,9158992449,379,0.00%,4949,4194,84.74%,0,0
7,1.8.0_382,nbody.java 50000000,1.00,0.43,0.58,0.02,0.00,0.39,5.29,2.25,0.01,0.26,2.15,3974594857 ns,15884980352,3.985 GHz,36647631334,2.29,3986.22 msec,1.003,15907335463,3.991 GHz,27,7386799667,93485044,3986.32 msec,1.003,573 C,2854649507,389571,0.01%,0,4029991091,3041,3032,8,299180,31575,10.554,9144675194,130299,0.00%,13256,1965,14.82%,407759,9198809523,108,0.00%,3288,3500,106.45%,0,0
8,1.8.0_382,nbody.java 50000000,1.00,0.43,0.58,0.02,0.00,0.39,5.30,2.25,0.01,0.25,2.15,3973727330 ns,15881486406,3.985 GHz,36758059670,2.29,3985.47 msec,1.003,15875911385,3.983 GHz,27,7369470526,93377163,3985.55 msec,1.003,538 C,2855987981,354093,0.01%,0,4039268012,3060,3051,8,492342,111472,22.641,9112641218,180870,0.00%,31503,8847,28.08%,588825,9166383033,1306,0.00%,6569,6932,105.53%,0,0
9,1.8.0_382,nbody.java 50000000,1.00,0.43,0.58,0.03,0.00,0.39,5.26,2.24,0.01,0.19,2.16,3983593544 ns,15886266775,3.975 GHz,36867984633,2.30,3996.53 msec,1.003,15886013097,3.975 GHz,26,7375871014,93488897,3996.65 msec,1.003,547 C,2837735581,262960,0.01%,0,4037799229,3061,3049,11,192985,41061,21.277,9120602489,124838,0.00%,14432,1419,9.83%,418378,9120099861,15,0.00%,7395,3395,45.91%,0,0
10,1.8.0_382,nbody.java 50000000,1.00,0.43,0.59,0.02,0.00,0.39,5.30,2.25,0.01,0.24,2.15,3962104261 ns,15891590236,3.999 GHz,36817894292,2.31,3973.86 msec,1.003,15908835274,4.003 GHz,22,7378072750,93502105,3973.95 msec,1.003,497 C,2863319182,345483,0.01%,0,4056073161,3062,3053,8,290797,42510,14.618,9151499443,135445,0.00%,14988,1294,8.63%,414269,9201793482,15,0.00%,17677,10088,57.07%,0,0
