test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 2.7.18,binarytrees.py 21,0.052954,1056,1686570854.312739,-,-,1843,48.51,3800,1895,0.66,634,0,61,3926,953,80,42,0,9,0,0,0.17,37.45,11.14,0.82,2.63,0.00,0.21,0.00,0.00,51.32,0.03,0.14,0.00,61,61,92.53,300,300,276.95,99.75,6.56,6.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.67,1.47,0.00,0.10,0.00,0.00
2,Python 2.7.18,binarytrees.py 21,0.052599,1061,1686570854.442143,-,-,1774,46.65,3801,1897,0.67,589,0,10,3162,1081,81,59,0,12,0,0,0.05,33.20,12.49,1.64,5.90,0.00,0.77,0.00,0.00,50.00,0.46,2.58,0.31,62,64,91.26,300,300,272.56,99.39,9.27,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.64,1.44,0.01,0.10,0.00,0.00
3,Python 2.7.18,binarytrees.py 21,0.060861,1066,1686570854.562669,-,-,2300,60.51,3800,1897,0.77,712,0,14,2269,783,147,96,0,0,0,0,0.03,20.03,10.36,4.22,5.27,0.00,0.00,0.00,0.00,35.96,1.51,2.02,0.00,70,70,85.44,300,300,322.95,99.69,13.07,13.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.21,1.99,0.01,0.13,0.00,0.00
4,Python 2.7.18,binarytrees.py 21,0.055098,1094,1686570854.693137,-,-,2212,57.94,3804,1903,0.81,662,0,16,2376,820,104,43,0,5,0,0,0.05,21.87,11.22,2.97,6.12,0.00,0.46,0.00,0.00,36.82,0.29,4.87,0.09,65,67,88.93,300,300,311.45,101.19,11.43,11.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.79,0.01,0.11,0.00,0.00
5,Python 2.7.18,binarytrees.py 21,0.046903,1038,1686570854.769482,-,-,1000,26.19,3811,1900,0.78,279,0,0,351,884,483,257,0,9,0,0,0.00,10.33,28.18,17.35,16.90,0.00,1.17,0.00,0.00,58.04,6.77,8.58,0.43,64,64,83.15,300,300,179.57,97.96,15.66,15.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.10,0.93,0.01,0.06,0.00,0.00
6,Python 2.7.18,binarytrees.py 21,0.050879,5950,1686570854.851294,-,-,987,27.46,3819,1785,0.85,283,0,2,397,919,428,303,0,14,0,0,0.01,9.27,23.79,16.57,16.53,0.00,2.24,0.00,0.00,56.04,7.06,8.64,0.80,59,63,70.76,300,300,179.77,95.08,19.07,18.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.94,0.01,0.06,0.00,0.00
7,Python 2.7.18,binarytrees.py 21,0.047562,1102,1686570854.925983,-,-,1074,28.17,3812,1896,0.79,282,0,3,386,932,451,261,0,6,0,0,0.01,11.39,25.01,18.34,16.42,0.00,0.60,0.00,0.00,56.83,7.81,7.01,0.19,62,63,84.10,300,300,193.16,97.81,14.22,13.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.18,0.99,0.01,0.07,0.00,0.00
8,Python 2.7.18,binarytrees.py 21,0.047799,1163,1686570854.999862,-,-,1044,27.26,3819,1902,0.74,289,0,4,303,889,460,314,0,7,0,0,0.03,8.69,23.33,16.78,23.78,0.00,0.13,0.00,0.00,52.30,9.65,10.79,0.00,62,64,73.22,300,300,184.75,97.34,24.13,23.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.16,0.97,0.01,0.07,0.00,0.00
9,Python 2.7.18,binarytrees.py 21,0.045548,1209,1686570855.074735,-,-,975,25.50,3823,1895,0.80,269,0,3,433,911,438,249,0,10,0,0,0.02,11.65,27.80,15.60,17.91,0.00,1.52,0.00,0.00,58.85,6.47,8.38,0.79,63,65,81.23,300,300,178.74,97.86,17.51,16.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.09,0.91,0.01,0.06,0.00,0.00
10,Python 2.7.18,binarytrees.py 21,0.044009,1148,1686570855.144493,-,-,605,14.97,4040,1896,0.95,142,0,0,6,38,86,174,0,88,0,0,0.00,0.42,1.56,6.68,21.68,0.00,53.60,0.00,0.00,25.61,20.17,23.12,16.13,63,63,68.17,300,300,121.84,93.45,31.53,29.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.67,0.01,0.04,0.00,0.00
