test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.0.1,binarytrees.py 21,0.060163,1122,1686570975.312788,-,-,1836,48.21,3804,1899,0.62,610,0,10,3807,1083,88,52,0,8,0,0,0.02,30.75,12.26,0.81,6.60,0.00,2.09,0.00,0.00,47.04,0.01,4.11,0.63,63,63,78.12,300,300,272.88,99.27,21.84,21.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.81,1.63,0.01,0.12,0.00,0.00
2,Python 3.0.1,binarytrees.py 21,0.056922,1034,1686570975.444837,-,-,1772,46.56,3804,1897,0.68,627,0,36,3842,1062,66,26,0,14,0,0,0.06,33.63,12.58,0.69,3.56,0.00,3.69,0.00,0.00,50.78,0.06,0.58,2.02,62,65,91.35,300,300,266.08,99.59,7.80,7.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.74,1.55,0.00,0.10,0.00,0.00
3,Python 3.0.1,binarytrees.py 21,0.059366,1101,1686570975.563965,-,-,1765,46.36,3807,1896,0.65,565,0,18,2886,1201,120,84,0,11,0,0,0.04,30.85,13.08,1.10,7.27,0.00,1.93,0.00,0.00,47.84,0.04,5.46,0.31,63,66,79.17,300,300,269.18,99.61,21.12,21.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.80,1.59,0.01,0.12,0.00,0.00
4,Python 3.0.1,binarytrees.py 21,0.056371,1098,1686570975.687648,-,-,1697,44.60,3803,1897,0.69,560,0,16,3136,1132,89,76,0,12,0,0,0.05,31.11,14.00,2.12,6.76,0.00,1.96,0.00,0.00,50.81,0.33,3.30,0.95,65,65,81.60,300,300,262.75,99.28,16.87,16.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.69,1.50,0.01,0.10,0.00,0.00
5,Python 3.0.1,binarytrees.py 21,0.049990,1158,1686570975.767361,-,-,947,24.81,3813,1897,0.82,298,0,3,447,826,483,287,0,15,0,0,0.02,11.74,20.18,15.10,23.70,0.00,4.34,0.00,0.00,50.77,8.24,13.86,2.32,62,62,90.02,300,300,172.74,97.42,9.95,9.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.14,0.96,0.01,0.06,0.00,0.00
6,Python 3.0.1,binarytrees.py 21,0.055672,5429,1686570975.852286,-,-,1000,27.53,3819,1803,0.88,326,0,2,373,873,470,332,0,13,0,0,0.01,8.43,20.22,16.04,20.94,0.00,3.21,0.00,0.00,51.74,9.01,10.43,1.30,62,63,73.65,300,300,183.25,95.00,17.90,17.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.23,1.05,0.01,0.07,0.00,0.00
7,Python 3.0.1,binarytrees.py 21,0.049461,1035,1686570975.929657,-,-,955,25.02,3813,1899,0.83,274,0,0,350,984,475,223,0,26,0,0,0.00,10.53,26.32,15.82,14.80,0.00,7.63,0.00,0.00,55.78,5.85,7.85,5.49,61,63,84.92,300,300,173.63,98.38,13.41,12.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.16,0.96,0.01,0.06,0.00,0.00
8,Python 3.0.1,binarytrees.py 21,0.051357,1044,1686570976.011971,-,-,973,24.65,3820,1960,0.80,310,0,1,406,842,486,323,0,27,0,0,0.01,12.76,21.15,14.75,23.93,0.00,5.06,0.00,0.00,51.68,6.20,14.76,2.70,64,65,81.78,300,300,177.73,103.04,26.03,24.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.26,1.05,0.01,0.08,0.00,0.00
9,Python 3.0.1,binarytrees.py 21,0.051607,1095,1686570976.090526,-,-,1018,26.73,3809,1897,0.77,308,0,0,362,930,492,255,0,21,0,0,0.00,9.44,24.10,15.71,18.44,0.00,5.63,0.00,0.00,53.52,6.80,9.25,3.69,63,64,73.63,300,300,183.50,98.53,25.25,24.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.22,1.01,0.01,0.07,0.00,0.00
10,Python 3.0.1,binarytrees.py 21,0.046712,1090,1686570976.166784,-,-,551,13.58,4055,1897,1.05,131,0,0,2,45,79,173,0,107,0,0,0.00,0.24,1.82,5.70,24.73,0.00,53.40,0.00,0.00,23.46,17.38,26.98,18.60,64,64,83.49,300,300,109.61,94.36,14.69,13.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.67,0.01,0.03,0.00,0.00
