test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,Python 3.9.16,nbody.py 50000000,1.00,0.38,0.67,0.22,0.08,0.03,6.48,2.64,0.00,0.07,1.97,501745094686 ns,1871449189349,3.730 GHz,4948223795695,2.64,501709.48 msec,1.000,1871370645838,3.730 GHz,140,948669150530,12009146171,501710.03 msec,1.000,1978 C,983513806307,7427666831,0.76%,0,788568554760,8637,8637,0,70965901,1399997,1.973,1688257405186,522310802,0.03%,5033464,74446,1.48%,337124675,1687888368795,772524,0.00%,28466596,97450010,342.33%,0,0
2,Python 3.9.16,nbody.py 50000000,1.00,0.38,0.67,0.22,0.08,0.02,6.46,2.63,0.00,0.02,1.90,523988531347 ns,1883767829254,3.595 GHz,4948608428129,2.63,523950.31 msec,1.000,1883616376268,3.595 GHz,116,990838766139,12543350448,523950.86 msec,1.000,1364 C,983638593003,7796232294,0.79%,0,788520259140,8643,8643,0,93666872,2477690,2.645,1688142374760,163062224,0.01%,6399164,148010,2.31%,328360533,1687556082744,13120,0.00%,6877468,2660737,38.69%,0,0
3,Python 3.9.16,nbody.py 50000000,1.00,0.38,0.67,0.22,0.08,0.03,6.46,2.62,0.00,0.02,1.91,522420836343 ns,1885546213011,3.609 GHz,4948421129829,2.62,522384.40 msec,1.000,1885582619372,3.610 GHz,68,988800364758,12516978613,522384.82 msec,1.000,1456 C,983592105034,7854055072,0.80%,0,788591439257,8603,8603,0,82682189,1107664,1.340,1688121454365,147505121,0.01%,6599206,132730,2.01%,306844648,1687996281213,5038,0.00%,2424454,19436416,801.68%,0,6
4,Python 3.9.16,nbody.py 50000000,1.00,0.38,0.67,0.22,0.08,0.03,6.45,2.64,0.00,0.03,1.88,526195756724 ns,1875383640924,3.564 GHz,4947720096235,2.64,526157.84 msec,1.000,1875316445908,3.564 GHz,56,995959235345,12607895389,526158.47 msec,1.000,1477 C,983640525351,7306246606,0.74%,0,788637275671,8606,8606,0,93703260,8269106,8.825,1688287321885,236929688,0.01%,7998481,790412,9.88%,394157055,1688150646743,137195,0.00%,2809784,4988511,177.54%,0,0
5,Python 3.9.16,nbody.py 50000000,1.00,0.38,0.67,0.23,0.08,0.02,6.44,2.64,0.00,0.21,1.90,521407665275 ns,1874508212880,3.595 GHz,4947890095872,2.64,521369.72 msec,1.000,1874515119467,3.595 GHz,60,986827741434,12492093658,521370.38 msec,1.000,1166 C,983571255193,7348859846,0.75%,0,788501211826,8618,8618,0,95270636,1404353,1.474,1688119261585,1698875091,0.10%,7210217,69464,0.96%,330193413,1688115712587,15650893,0.00%,46713506,924302620,1978.66%,0,0
6,Python 3.9.16,nbody.py 50000000,1.00,0.38,0.67,0.22,0.08,0.03,6.47,2.63,0.00,0.05,1.90,523859086308 ns,1880850800129,3.591 GHz,4948470282362,2.63,523823.26 msec,1.000,1880762162910,3.590 GHz,85,991659802756,12553317345,523823.81 msec,1.000,1567 C,983388023745,7329981862,0.75%,0,788679890061,8643,8643,0,93525883,1626046,1.739,1687708005119,410231537,0.02%,7036285,99285,1.41%,601372637,1687917115576,31599,0.00%,3685211,1041397,28.26%,0,0
7,Python 3.9.16,nbody.py 50000000,1.00,0.38,0.67,0.22,0.09,0.03,6.47,2.62,0.00,0.04,1.91,522488094803 ns,1886244604092,3.610 GHz,4948138735207,2.62,522453.65 msec,1.000,1886163672637,3.610 GHz,129,989113613211,12521145283,522454.17 msec,1.000,1421 C,983393917889,7722527760,0.79%,0,788442288171,8651,8651,0,81449123,1830937,2.248,1688362816831,333467892,0.02%,5810361,82913,1.43%,371372227,1687564381572,10703,0.00%,2002427,9040689,451.49%,0,0
8,Python 3.9.16,nbody.py 50000000,1.00,0.38,0.67,0.22,0.09,0.03,6.46,2.61,0.00,0.03,1.90,528306677110 ns,1894310143970,3.586 GHz,4949627671730,2.61,528269.31 msec,1.000,1894142637893,3.586 GHz,86,998847969468,12644439850,528269.86 msec,1.000,1232 C,983618115723,8082843141,0.82%,0,788600714741,8593,8593,0,99226396,2291668,2.310,1688055373943,259042907,0.02%,6274522,137327,2.19%,408765548,1687812060975,8998,0.00%,4957150,42989777,867.23%,0,0
9,Python 3.9.16,nbody.py 50000000,1.00,0.38,0.67,0.22,0.08,0.03,6.48,2.64,0.00,0.07,1.90,520828517824 ns,1872548625970,3.596 GHz,4947987054495,2.64,520791.05 msec,1.000,1872434440038,3.595 GHz,60,985745418675,12478477083,520791.57 msec,1.000,1313 C,983386742727,7217285385,0.73%,0,788494269603,8668,8668,0,70867129,1823764,2.573,1688063390653,546569587,0.03%,4973812,97965,1.97%,352005927,1688008462561,8346,0.00%,3042056,422495,13.89%,0,0
10,Python 3.9.16,nbody.py 50000000,1.00,0.38,0.66,0.22,0.08,0.03,6.44,2.61,0.00,0.04,1.91,524935129394 ns,1897817693838,3.616 GHz,4947769104069,2.61,524898.98 msec,1.000,1897747563427,3.615 GHz,69,993702554844,12579036613,524899.59 msec,1.000,1440 C,983411163507,8032520746,0.82%,0,788568863360,8592,8592,0,68481820,1753253,2.560,1687088006927,281152573,0.02%,4373355,81746,1.87%,322770027,1687245244084,3031009,0.00%,2093174,400345598,19126.25%,0,0
