test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete,TotalSlots_Giga,FetchBubbles_Giga,SlotsRetired_Giga,SlotsIssued+RecoveryBubbles_Giga,SlotsBackend_Giga
5,2023-04-05,binaryTrees_21_original,3.10.11,binarytrees.py 21,1.0,0.74,0.34,0.18,0.02,0.47,3.1,1.34,0.01,4.38,1.03,122.531752154,1469942926566,1.951,1970518817895,1.34,753382.67,6.148,1469766401337,1.951,65,1422757421751,18010320134,753386.72,6.149,1713.0,391309180061,2217540425,0.57%,0,321053371154,2027965,2027965,0,5230042976,1898760017,36.305,612050059664,8335074681,1.36%,300848199,110958860,36.88%,266597393,611288818730,12872114,0.00%,18894442,52640911,278.61%,0,214,7.804,1.40472,2.65336,0.15608,3.66788
6,2023-04-05,binaryTrees_21_original,3.10.11,binarytrees.py 21,1.0,0.74,0.34,0.18,0.02,0.47,3.11,1.34,0.01,4.38,1.03,122.522155889,1467387840986,1.943,1972162191941,1.34,755152.55,6.163,1467239118024,1.943,54,1426044194121,18049721558,755157.32,6.163,1806.0,390906672977,2110975081,0.54%,0,319853295001,2018417,2018417,0,5513406646,1908190208,34.61,611536413563,8395102922,1.37%,315166282,103647813,32.89%,255915418,611516514073,13068569,0.00%,14556599,52600513,361.35%,0,231,7.772,1.39896,2.6424800000000004,0.15544,3.65284
7,2023-04-05,binaryTrees_21_original,3.10.11,binarytrees.py 21,1.0,0.74,0.34,0.18,0.02,0.47,3.11,1.35,0.01,4.23,1.03,122.037993535,1461121276509,1.949,1970759179448,1.35,749545.57,6.142,1461075112991,1.949,84,1415222026401,17914958807,749549.99,6.142,1704.0,390342867496,2076391969,0.53%,0,319784206044,2027934,2027934,0,5209318969,1917153067,36.802,611378376340,8055074091,1.32%,299063804,106230439,35.52%,238688744,611523582542,11909677,0.00%,12701945,110153856,867.22%,0,212,7.796,1.40328,2.65064,0.15592,3.66412
8,2023-04-05,binaryTrees_21_original,3.10.11,binarytrees.py 21,1.0,0.74,0.34,0.18,0.02,0.47,3.1,1.34,0.01,4.26,1.03,122.216684689,1466852814718,1.95,1970325833308,1.34,752214.73,6.155,1466821441177,1.95,75,1420315226610,17981847972,752218.66,6.155,1739.0,390523489431,2156184706,0.55%,0,320046685000,2023932,2023932,0,5406406850,1903408527,35.207,612018001329,8110174231,1.33%,299427760,100247204,33.48%,253228303,611259202208,11509534,0.00%,29016394,55713207,192.01%,0,201,7.8,1.404,2.652,0.156,3.666
9,2023-04-05,binaryTrees_21_original,3.10.11,binarytrees.py 21,1.0,0.74,0.34,0.18,0.02,0.47,3.11,1.34,0.01,4.06,1.03,122.378918063,1466706477154,1.951,1973612914120,1.35,751770.62,6.143,1466916079999,1.951,41,1419665716792,17971142616,751774.58,6.143,1826.0,391434938073,2085149222,0.53%,0,319901026527,2027980,2027980,0,5051202325,1941993218,38.446,611583251034,7746151982,1.27%,276536169,102228008,36.97%,237312556,611260382974,12986788,0.00%,10956655,50528072,461.16%,0,212,7.804,1.40472,2.65336,0.15608,3.66788
10,2023-04-05,binaryTrees_21_original,3.10.11,binarytrees.py 21,1.0,0.74,0.34,0.18,0.02,0.47,3.11,1.35,0.01,4.32,1.03,122.510766957,1464175257588,1.944,1973782308316,1.35,753180.26,6.148,1464360617693,1.944,77,1422107141208,18004574177,753184.34,6.148,1713.0,391704799351,2073831724,0.53%,0,320101412094,2027951,2027951,0,5031282777,1930401517,38.368,611601288685,8265877053,1.35%,282777277,104844757,37.08%,260808235,611070896515,11690685,0.00%,13447299,74465308,553.76%,0,214,7.776,1.3996799999999998,2.64384,0.15552,3.6547199999999997
1,2023-04-05,binaryTrees_21_original,3.11.3,binarytrees.py 21,0.99,0.69,0.37,0.13,0.04,0.47,3.57,1.44,0.01,3.56,1.61,47.14006178,782659220912,3.036,1128619468116,1.44,257794.92,5.469,782997371493,3.037,76,484961787367,6140062533,257795.74,5.469,2128.0,187341065633,1647211034,0.88%,0,190942930805,2028204,2028204,0,3982368237,1839382949,46.188,354916766685,2589276618,0.73%,232440505,101240033,43.56%,141121911,354147618601,10678438,0.00%,33094076,14750585,44.57%,0,168,12.144,1.5787200000000001,4.49328,0.48576,5.70768
2,2023-04-05,binaryTrees_21_original,3.11.3,binarytrees.py 21,1.0,0.69,0.37,0.13,0.04,0.47,3.58,1.45,0.01,2.49,1.02,67.472726189,780439256204,1.93,1130995749639,1.45,404280.62,5.992,780499962258,1.931,46,762698961091,9656608513,404282.99,5.992,1208.0,188186194485,1648437398,0.88%,0,190866939244,2028290,2028290,0,4015654598,1864048056,46.42,354831127973,2631152662,0.74%,236600560,101869513,43.06%,162309525,354971886297,10875995,0.00%,21804071,17942221,82.29%,0,181,7.72,1.0036,2.8564,0.3088,3.6283999999999996
3,2023-04-05,binaryTrees_21_original,3.11.3,binarytrees.py 21,1.0,0.69,0.37,0.13,0.03,0.47,3.59,1.45,0.01,2.55,1.02,67.323246503,778269133630,1.933,1130159966721,1.45,402560.01,5.98,778231879325,1.933,62,759567958688,9616649440,402562.34,5.98,1685.0,187393395020,1630896649,0.87%,4,190697038116,2028301,2028301,0,3889140702,1865223376,47.96,354674375984,2667428192,0.75%,224380987,100390569,44.74%,156259404,354619125255,11758661,0.00%,31437442,14512446,46.16%,0,155,7.732,1.00516,2.86084,0.23196,3.6340399999999997
4,2023-04-05,binaryTrees_21_original,3.11.3,binarytrees.py 21,1.0,0.69,0.37,0.13,0.03,0.47,3.59,1.45,0.01,2.46,1.02,67.831300134,781015015374,1.933,1133675184751,1.45,404067.7,5.957,780929208579,1.933,52,762127121744,9649275219,404069.92,5.957,1804.0,189324389496,1639745827,0.87%,0,190689670568,2028172,2028172,0,3893385481,1848505763,47.478,354843888867,2583161644,0.73%,229738734,102923278,44.80%,140549100,354897448198,13092723,0.00%,18226552,18638194,102.26%,0,186,7.732,1.00516,2.86084,0.23196,3.6340399999999997
5,2023-04-05,binaryTrees_21_original,3.11.3,binarytrees.py 21,1.0,0.69,0.37,0.13,0.03,0.47,3.58,1.45,0.01,2.49,1.02,67.679523434,779538945911,1.932,1131352052071,1.45,403453.42,5.961,779684936617,1.933,68,761280529136,9636152555,403456.13,5.961,1709.0,188404708967,1651262723,0.88%,4,190917030859,2024330,2024330,0,3799479229,1862875345,49.03,354642778642,2649458513,0.75%,227743857,104880364,46.05%,147389558,355087690860,13251837,0.00%,24815939,19972539,80.48%,0,67,7.728,1.00464,2.8593599999999997,0.23184,3.63216
6,2023-04-05,binaryTrees_21_original,3.11.3,binarytrees.py 21,1.0,0.69,0.37,0.13,0.03,0.47,3.58,1.45,0.01,2.46,1.02,67.538221213,779920459196,1.932,1132403543146,1.45,403636.78,5.976,780302975143,1.933,57,761717459875,9644084606,403639.55,5.976,1826.0,188873456240,1657776312,0.88%,4,190640103591,2028233,2028233,0,3904315709,1861983956,47.69,354715602970,2585032099,0.73%,232445511,104311462,44.88%,143105869,354865261372,11168013,0.00%,25655163,14229367,55.46%,0,300,7.728,1.00464,2.8593599999999997,0.23184,3.63216
7,2023-04-05,binaryTrees_21_original,3.11.3,binarytrees.py 21,1.0,0.69,0.37,0.13,0.03,0.47,3.59,1.46,0.01,2.48,1.03,67.406144599,776411954440,1.936,1129988683140,1.45,401094.73,5.95,776304533977,1.935,79,756827066978,9582185987,401097.03,5.95,1707.0,187439753593,1632554134,0.87%,4,190840167216,2028245,2028245,0,3852127056,1873797350,48.643,354724687831,2623473176,0.74%,231379312,107992074,46.67%,151953159,354591790248,12239663,0.00%,25921081,10938012,42.20%,0,187,7.744,1.00672,2.86528,0.23231999999999997,3.63968
8,2023-04-05,binaryTrees_21_original,3.11.3,binarytrees.py 21,1.0,0.69,0.37,0.13,0.03,0.47,3.6,1.46,0.01,2.45,1.02,67.630803396,777709608697,1.935,1132967677726,1.46,401959.72,5.943,777952076393,1.935,71,758788958467,9604372751,401962.47,5.943,1699.0,189158386658,1649162785,0.87%,4,191033748818,2028250,2028250,0,3922178340,1843913088,47.012,354851614197,2581226715,0.73%,234738193,102162879,43.52%,139687142,354192655120,11260643,0.00%,6715112,7174450,106.84%,0,169,7.74,1.0062,2.8638,0.2322,3.6378
9,2023-04-05,binaryTrees_21_original,3.11.3,binarytrees.py 21,1.0,0.69,0.37,0.13,0.03,0.47,3.59,1.45,0.01,2.5,1.02,67.363390947,778458994596,1.932,1129245854533,1.45,402871.93,5.981,778398279127,1.932,39,760329084297,9621755850,402874.38,5.981,1815.0,187363123211,1615622708,0.86%,4,190931784027,2028226,2028226,0,3850094573,1864814129,48.436,355197124690,2608602919,0.73%,228380015,104683847,45.84%,143528304,354910588553,11543163,0.00%,34167691,11123788,32.56%,0,191,7.728,1.00464,2.8593599999999997,0.23184,3.63216
10,2023-04-05,binaryTrees_21_original,3.11.3,binarytrees.py 21,1.0,0.69,0.37,0.13,0.04,0.47,3.59,1.45,0.01,2.5,1.02,68.088871842,779831705325,1.923,1130484030963,1.45,405517.55,5.956,779829372052,1.923,39,765498717353,9691847402,405519.86,5.956,1796.0,187688777629,1619008380,0.86%,4,190513450075,2028250,2028250,0,3946443946,1872591192,47.45,354923240786,2642147117,0.74%,229373570,101436556,44.22%,134257003,354726061794,11897639,0.00%,14467905,15798488,109.20%,0,190,7.692,0.9999600000000001,2.84604,0.30768,3.61524
1,2023-05-22,binaryTrees_21_original,3.12.0b1,binarytrees.py 21,1.0,0.69,0.35,0.14,0.04,0.47,3.35,1.46,0.01,3.43,1.58,52.638047911,854972780300,2.968,1244704832658,1.46,288103.38,5.473,854863993376,2.967,63,542589276883,6869715663,288104.16,5.473,2232.0,234759448691,1968691737,0.84%,4,166624298838,2023811,2023811,0,4076244557,1863429993,45.714,419071099707,2833419229,0.68%,225001019,97837445,43.48%,147378723,418033257612,17677886,0.00%,31235021,3633978,11.63%,0,67,11.872,1.6620800000000002,4.1552,0.47488,5.57984
2,2023-05-22,binaryTrees_21_original,3.12.0b1,binarytrees.py 21,1.0,0.68,0.35,0.14,0.04,0.47,3.35,1.46,0.01,2.45,1.02,74.082154703,851439602292,1.919,1245850231127,1.46,443794.72,5.991,851443775512,1.919,69,837375996657,10602055867,443797.43,5.991,1483.0,234496434166,1969270942,0.84%,4,166261634147,2027850,2027850,0,4053122619,1918979103,47.346,418825609660,2838580359,0.68%,226686953,99946925,44.09%,168808399,418719764825,18183681,0.00%,32637476,6127649,18.77%,0,80,7.676,1.07464,2.6866,0.30704000000000004,3.60772
3,2023-05-22,binaryTrees_21_original,3.12.0b1,binarytrees.py 21,1.0,0.68,0.35,0.14,0.04,0.47,3.35,1.47,0.01,2.52,1.02,73.449952903,848076242572,1.922,1245951719204,1.47,441249.65,6.007,848011108854,1.922,41,832748499959,10538765123,441252.25,6.008,1777.0,234008612650,1943576000,0.83%,4,166241018711,2027811,2027811,0,4213443390,1919253946,45.551,418615263517,2903389439,0.69%,232946075,98591256,42.32%,180802343,418413878152,17516823,0.00%,48342097,6257752,12.94%,0,95,7.688,1.0763200000000002,2.6908,0.30752,3.6133599999999997
4,2023-05-22,binaryTrees_21_original,3.12.0b1,binarytrees.py 21,1.0,0.69,0.35,0.15,0.04,0.46,3.38,1.45,0.01,2.31,1.01,81.126649505,858045109525,1.912,1244671354849,1.45,448874.67,5.533,857993375096,1.911,721,846407861394,10716183683,448888.05,5.533,1835.0,233829898658,2098495332,0.90%,4,166316929053,2027889,2027889,0,4377896435,2138163487,48.84,418706926413,2925685707,0.70%,256422787,108850307,42.45%,254219713,419026507119,20398945,0.00%,35322285,28463080,80.58%,0,886,7.648,1.1472,2.6767999999999996,0.30591999999999997,3.51808
5,2023-05-22,binaryTrees_21_original,3.12.0b1,binarytrees.py 21,1.0,0.69,0.35,0.14,0.04,0.47,3.34,1.46,0.01,2.48,1.02,73.834577109,853704404556,1.931,1245453552855,1.46,442109.02,5.988,853793056922,1.931,64,834380741539,10559042597,442111.83,5.988,1721.0,234180179231,1976654381,0.84%,4,166440215023,2027826,2027826,0,4160400613,1867431929,44.886,418655220893,2848850613,0.68%,227252509,96441940,42.44%,157491747,418518984506,17292302,0.00%,31284366,7291368,23.31%,0,121,7.724,1.08136,2.7034,0.30896,3.63028
6,2023-05-22,binaryTrees_21_original,3.12.0b1,binarytrees.py 21,1.0,0.69,0.35,0.14,0.04,0.47,3.34,1.46,0.01,2.49,1.02,73.90120707,853346655858,1.923,1243771104035,1.46,443667.88,6.004,853745699274,1.924,48,836869182899,10595641499,443670.97,6.004,1816.0,233641971934,1958356298,0.84%,8,166557776152,2023815,2023815,0,4083230161,1865183907,45.679,418795902867,2889804842,0.69%,227108984,95282823,41.95%,184022551,418564966097,19984812,0.00%,41586249,36758179,88.39%,0,133,7.692,1.07688,2.6921999999999997,0.30768,3.61524
7,2023-05-22,binaryTrees_21_original,3.12.0b1,binarytrees.py 21,1.0,0.68,0.35,0.14,0.04,0.47,3.34,1.46,0.01,2.51,1.02,73.537545374,851006001816,1.929,1244694750055,1.46,441150.4,5.999,851080709428,1.929,48,832510562150,10537873070,441152.96,5.999,1831.0,233962130637,1954672735,0.84%,4,166395993833,2027881,2027881,0,4000378303,1910271147,47.752,418480834174,2894509787,0.69%,218602500,96582581,44.18%,167000908,418486198074,17614430,0.00%,39297580,4320865,11.00%,0,124,7.716,1.08024,2.7006,0.30864,3.6265199999999997
8,2023-05-22,binaryTrees_21_original,3.12.0b1,binarytrees.py 21,1.0,0.68,0.35,0.14,0.04,0.47,3.36,1.47,0.01,2.53,1.02,74.082244013,849568790589,1.919,1243338818109,1.46,442822.44,5.977,849835829288,1.919,74,835932392187,10583622017,442825.0,5.977,1726.0,233024293106,1941178010,0.83%,4,166428733790,2027859,2027859,0,4154074296,1892461322,45.557,418553568742,2925982014,0.70%,229657564,96728209,42.12%,169713618,418292666859,22090378,0.01%,25560979,5620337,21.99%,0,124,7.676,1.07464,2.6866,0.30704000000000004,3.60772
9,2023-05-22,binaryTrees_21_original,3.12.0b1,binarytrees.py 21,1.0,0.69,0.35,0.14,0.04,0.47,3.34,1.46,0.01,2.5,1.02,74.320879565,856049419740,1.922,1247557746244,1.46,445406.31,5.993,855973063418,1.922,74,840371225033,10637256158,445408.79,5.993,1723.0,234828137671,1941388456,0.83%,4,166361437695,2027843,2027843,0,4159889556,1919634303,46.146,418538303439,2901987281,0.69%,232809156,100153297,43.02%,196082977,418352855124,17094869,0.00%,28608310,4280701,14.96%,0,62,7.688,1.0763200000000002,2.6908,0.30752,3.6133599999999997
10,2023-05-22,binaryTrees_21_original,3.12.0b1,binarytrees.py 21,1.0,0.69,0.35,0.14,0.04,0.47,3.33,1.45,0.01,3.24,1.02,74.277679411,858106339364,1.926,1244643483116,1.45,445589.65,5.999,858278206914,1.926,37,841363509391,10651912561,445592.41,5.999,1809.0,233521955324,2001411168,0.86%,4,166403910803,2023833,2023833,0,4115286110,1880154686,45.687,418306580410,3757700585,0.90%,238719037,97736170,40.94%,164046972,418677202920,20118901,0.00%,42032656,35078537,83.46%,0,130,7.704,1.07856,2.6963999999999997,0.30816,3.6208799999999997
1,2023-06-07,binaryTrees_21_original,3.13.0a0,binarytrees.py 21,1.0,0.68,0.36,0.14,0.04,0.47,3.38,1.47,0.01,3.46,1.59,52.551337983,850080781986,2.988,1248565158716,1.47,284541.01,5.415,849932786280,2.987,70,535713893878,6777814407,284541.89,5.415,2207.0,232962245194,1965866726,0.84%,0,165846865494,2023731,2023731,0,4014423307,1897126005,47.258,419780196582,2838612849,0.68%,224183228,99375039,44.33%,131372082,419362381872,11269786,0.00%,36870630,7911287,21.46%,0,147,11.952,1.67328,4.30272,0.47808,5.617439999999999
2,2023-06-07,binaryTrees_21_original,3.13.0a0,binarytrees.py 21,1.0,0.68,0.35,0.14,0.04,0.47,3.35,1.46,0.01,2.35,1.02,74.070722707,855727380753,1.927,1252383890061,1.46,444049.68,5.995,855827863927,1.927,62,837916409323,10606459430,444052.73,5.995,1478.0,235047995573,1974366026,0.84%,0,166240053260,2023685,2023685,0,3958091857,1908871329,48.227,419484479291,2730139647,0.65%,222680890,98305903,44.15%,155721179,419218870248,11826175,0.00%,29604520,7587809,25.63%,0,165,7.708,1.07912,2.6978,0.30832000000000004,3.62276
3,2023-06-07,binaryTrees_21_original,3.13.0a0,binarytrees.py 21,1.0,0.69,0.35,0.14,0.04,0.47,3.35,1.45,0.01,2.44,1.01,74.916127904,859920830664,1.914,1251184151780,1.45,449330.67,5.998,860138427141,1.914,43,847500941516,10730167167,449333.57,5.998,1803.0,234752620931,1974664367,0.84%,0,166243148873,2018217,2018217,0,3988815161,1874251586,46.988,419831839642,2850306011,0.68%,218710125,96465627,44.11%,153976949,419528140931,12138290,0.00%,22532366,11521425,51.13%,0,198,7.656,1.0718400000000001,2.6795999999999998,0.30624,3.5983199999999997
4,2023-06-07,binaryTrees_21_original,3.13.0a0,binarytrees.py 21,1.0,0.68,0.36,0.14,0.04,0.47,3.36,1.47,0.01,2.38,1.02,73.602237729,853217556710,1.929,1250701154707,1.46,442387.27,6.011,853525988445,1.929,46,834728904785,10566124116,442390.01,6.011,1757.0,234526178862,1972428595,0.84%,0,166124168221,2027781,2027781,0,4050819481,1873098872,46.24,419269680827,2727501806,0.65%,225890286,96767088,42.84%,164844533,419634706385,11371753,0.00%,28942352,39125202,135.18%,0,145,7.716,1.08024,2.77776,0.30864,3.6265199999999997
5,2023-06-07,binaryTrees_21_original,3.13.0a0,binarytrees.py 21,1.0,0.68,0.35,0.14,0.04,0.47,3.36,1.46,0.01,2.39,1.02,74.034071345,857864273799,1.934,1253358252832,1.46,443643.67,5.992,857542829252,1.933,48,837453094283,10595589490,443646.45,5.992,1830.0,235257110502,1964149014,0.83%,0,166152073794,2027759,2027759,0,3892453447,1876483458,48.208,419321002187,2756943431,0.66%,216608160,97709068,45.11%,159846647,419411732592,11260700,0.00%,43942076,2880999,6.56%,0,135,7.736,1.08304,2.7076,0.30944,3.6359199999999996
6,2023-06-07,binaryTrees_21_original,3.13.0a0,binarytrees.py 21,1.0,0.69,0.35,0.14,0.04,0.47,3.34,1.45,0.01,2.32,1.02,75.066884127,866244057410,1.918,1252406527233,1.45,451710.64,6.017,866339518751,1.918,70,852586724701,10789569128,451713.4,6.017,1714.0,235302435685,1971748678,0.84%,0,166167885570,2018189,2018189,0,4039466481,1877735938,46.485,419353803601,2715337461,0.65%,228919608,96620523,42.21%,152065652,419500219020,14921382,0.00%,42509348,4141822,9.74%,0,57,7.672,1.0740800000000001,2.6851999999999996,0.30688,3.6058399999999997
7,2023-06-07,binaryTrees_21_original,3.13.0a0,binarytrees.py 21,1.0,0.69,0.35,0.14,0.04,0.47,3.35,1.46,0.01,2.33,1.02,74.096400694,858727818268,1.929,1253332892642,1.46,445126.21,6.007,858589327922,1.929,62,839929946263,10634308064,445129.08,6.007,1729.0,235137860188,1983910250,0.84%,0,166212540660,2018147,2018147,0,4047404386,1876948963,46.374,419466219200,2694271213,0.64%,223803981,94903538,42.40%,146064343,419239342639,10932399,0.00%,36942439,4609619,12.48%,0,150,7.716,1.08024,2.7006,0.30864,3.6265199999999997
8,2023-06-07,binaryTrees_21_original,3.13.0a0,binarytrees.py 21,1.0,0.68,0.35,0.14,0.04,0.47,3.36,1.46,0.01,2.64,1.02,74.159288272,856468831075,1.928,1252001374219,1.46,444141.62,5.989,856272680143,1.928,64,838427028063,10610308018,444144.69,5.989,1725.0,234726636354,1978070319,0.84%,0,166108367852,2018193,2018193,0,4029039437,1874981212,46.537,419157369488,3040201323,0.73%,222295864,96325125,43.33%,145476694,419318266692,11982938,0.00%,36207072,21319666,58.88%,0,129,7.712,1.07968,2.6992,0.30848,3.62464
9,2023-06-07,binaryTrees_21_original,3.13.0a0,binarytrees.py 21,1.0,0.69,0.35,0.14,0.04,0.47,3.34,1.46,0.01,2.52,1.02,74.207773738,859712248927,1.929,1252782726667,1.46,445564.68,6.004,859789797875,1.93,74,840735474981,10642041214,445567.56,6.004,1712.0,235551330499,1968045469,0.84%,0,166255429512,2018230,2018230,0,3924205123,1873810914,47.75,419664075965,2918452930,0.70%,216952442,96995500,44.71%,150310326,419404180200,12310077,0.00%,41915643,9458320,22.57%,0,137,7.716,1.08024,2.7006,0.30864,3.6265199999999997
10,2023-06-07,binaryTrees_21_original,3.13.0a0,binarytrees.py 21,1.0,0.68,0.36,0.14,0.04,0.47,3.38,1.46,0.01,2.54,1.02,73.627405489,853344566469,1.929,1250413158502,1.47,442308.52,6.007,853191391743,1.929,37,834632835601,10564833354,442311.39,6.007,1805.0,233879622644,2112934374,0.90%,0,166258923578,2023638,2023638,0,4101983126,1892032322,46.125,419390209513,2909763424,0.69%,230355962,96527136,41.90%,154248955,419229448202,17520012,0.00%,37402862,72461519,193.73%,0,141,7.716,1.08024,2.77776,0.30864,3.6265199999999997
