test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,Python 3.6.15,binarytrees.py 21,1.00,0.74,0.34,0.18,0.02,0.47,3.18,1.36,0.01,3.84,1.33,108673469560 ns,1498495786572,2.498 GHz,2033416277193,1.36,599976.65 msec,5.521,1498685238475,2.498 GHz,770,1130693292398,14315132717,599990.25 msec,5.521,2275 C,400462521667,2231280578,0.56%,0,332087001586,3539774,3539774,0,6917211750,2792574006,40.371,626644705972,6542616793,1.04%,400088247,156792271,39.19%,976384020,626772447349,18823131,0.00%,7236267,228665086,3159.99%,0,1016
2,Python 3.6.15,binarytrees.py 21,1.00,0.74,0.34,0.17,0.02,0.47,3.16,1.34,0.01,3.27,1.03,124365966159 ns,1481236651143,1.944 GHz,1992510269199,1.34,761991.05 msec,6.127,1481351954279,1.944 GHz,79,1438857882283,18216626659,761995.72 msec,6.127,1715 C,390336079894,2286891619,0.59%,4,332023362654,3539696,3539696,0,6428750504,2546737797,39.615,619840537874,6346552366,1.02%,356302482,132475996,37.18%,645669467,619489390540,16167953,0.00%,5332319,228321145,4281.84%,0,227
3,Python 3.6.15,binarytrees.py 21,1.00,0.74,0.34,0.17,0.02,0.47,3.16,1.35,0.01,3.59,1.03,123146251185 ns,1474054566210,1.943 GHz,1981496187828,1.34,758574.70 msec,6.160,1474232403599,1.943 GHz,50,1432052508211,18128061420,758578.91 msec,6.160,1857 C,387881007200,2234511086,0.58%,8,331970744027,3539747,3539747,0,6854333525,2611501365,38.100,617862466028,6923362218,1.12%,374077088,142007272,37.96%,603688751,617326991389,16415291,0.00%,4454932,226731027,5089.44%,0,362
4,Python 3.6.15,binarytrees.py 21,1.00,0.75,0.34,0.17,0.02,0.47,3.15,1.34,0.01,3.14,1.03,124324810391 ns,1494266855490,1.947 GHz,2002782453584,1.34,767295.47 msec,6.172,1494248345877,1.947 GHz,53,1448620301329,18340122742,767299.89 msec,6.172,1815 C,393044409159,2407696215,0.61%,0,331812100104,3539817,3539817,0,6549910759,2556982076,39.038,621704966524,6079080327,0.98%,371858629,141223048,37.98%,760005331,621177604017,16713645,0.00%,8094196,225999139,2792.11%,0,192
5,Python 3.6.15,binarytrees.py 21,1.00,0.75,0.34,0.17,0.02,0.47,3.16,1.34,0.01,3.43,1.03,123951227687 ns,1478257523094,1.936 GHz,1980909695031,1.34,763512.74 msec,6.160,1478102424572,1.936 GHz,69,1441506905771,18245429663,763517.08 msec,6.160,1758 C,387813464814,2234373699,0.58%,0,331904060665,3539778,3539778,0,6738509891,2538509675,37.672,617860750845,6631328997,1.07%,378403093,138962082,36.72%,744932420,617606212659,16905939,0.00%,4149005,232439054,5602.28%,0,176
6,Python 3.6.15,binarytrees.py 21,1.00,0.75,0.33,0.17,0.02,0.47,3.15,1.34,0.01,3.38,1.03,126521588821 ns,1507513665289,1.948 GHz,2021060094977,1.34,773739.23 msec,6.115,1507414538666,1.948 GHz,47,1460902521338,18493378651,773743.55 msec,6.116,1855 C,397705702974,2414967221,0.61%,0,332072917484,3539747,3539747,0,6656682571,2563141699,38.505,625486314926,6678450463,1.07%,376937391,140855656,37.37%,612957941,624548593698,19350218,0.00%,4053461,224189806,5530.82%,0,354
7,Python 3.6.15,binarytrees.py 21,1.00,0.74,0.34,0.17,0.02,0.47,3.16,1.34,0.01,3.20,1.03,123751706721 ns,1475084269762,1.940 GHz,1980652369788,1.34,760265.95 msec,6.143,1474897434052,1.940 GHz,65,1434942205146,18166970855,760269.97 msec,6.144,1768 C,387916032720,2188195828,0.56%,0,331861726423,3539760,3539760,0,6353328967,2562592252,40.335,617735604222,6194334080,1.00%,361287370,139778422,38.69%,600035622,618048902970,16708140,0.00%,2675802,223318560,8345.86%,0,209
8,Python 3.6.15,binarytrees.py 21,1.00,0.74,0.34,0.17,0.02,0.47,3.15,1.35,0.01,3.37,1.03,123508468610 ns,1480826658965,1.940 GHz,1993157249481,1.35,763402.53 msec,6.181,1481090582858,1.940 GHz,61,1441073583625,18244817057,763406.58 msec,6.181,1774 C,390556517076,2127505920,0.54%,4,332107570981,3539771,3539771,0,6749454849,2558542509,37.907,619641231917,6517838023,1.05%,379650555,140082809,36.90%,693155695,619255184464,16356961,0.00%,2071832,227804789,10995.33%,0,210
9,Python 3.6.15,binarytrees.py 21,1.00,0.74,0.34,0.17,0.02,0.47,3.16,1.35,0.01,3.29,1.03,124024382943 ns,1479565047026,1.944 GHz,1992319424046,1.35,761019.37 msec,6.136,1479409482945,1.944 GHz,66,1436886375546,18191606384,761023.65 msec,6.136,1755 C,390347836619,2181268337,0.56%,0,331998425241,3539777,3539777,0,6484954507,2578147550,39.756,620089295793,6395291223,1.03%,360617902,136263244,37.79%,627791890,619349659498,18057601,0.00%,3671025,226198225,6161.72%,0,79
10,Python 3.6.15,binarytrees.py 21,1.00,0.74,0.34,0.17,0.02,0.47,3.15,1.35,0.01,3.46,1.03,124713435466 ns,1487987809982,1.941 GHz,2001550680072,1.34,766795.78 msec,6.148,1487899159596,1.940 GHz,72,1447549402297,18326710150,766800.04 msec,6.148,1784 C,392809805888,2167636990,0.55%,0,331812212008,3539761,3539761,0,6546374351,2544706303,38.872,621967896848,6748555624,1.09%,365483092,138547203,37.91%,618493036,621305469395,17563948,0.00%,2672507,225630581,8442.66%,0,187
