test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,Python 2.5.6,binarytrees_compatible_all.py 21,0.99,0.37,0.65,0.22,0.07,0.06,6.84,2.70,0.00,1.21,2.01,172775511437 ns,654816345856,3.790 GHz,1769502033816,2.70,172758.80 msec,1.000,654792363584,3.790 GHz,116,325396982289,4119191430,172759.01 msec,1.000,1986 C,359721298668,2095357649,0.58%,0,276647659229,138006,138006,0,4802883690,1844377828,38.401,587156029798,3259433554,0.56%,266374249,98440624,36.96%,48784609,586542315607,15175928,0.00%,4221723,1722064,40.79%,0,0
2,Python 2.5.6,binarytrees_compatible_all.py 21,1.00,0.36,0.66,0.21,0.07,0.06,6.89,2.75,0.00,1.08,1.74,195833949310 ns,643395716269,3.286 GHz,1768920996604,2.75,195819.50 msec,1.000,643369076000,3.286 GHz,33,370665515706,4692260885,195819.79 msec,1.000,1395 C,359947210614,1802978247,0.50%,0,277012654148,137924,137924,0,4775598767,1867529943,39.106,586132111339,3307796243,0.56%,275048855,106048056,38.56%,46536075,585776530283,15110040,0.00%,236811,1392710,588.11%,0,0
3,Python 2.5.6,binarytrees_compatible_all.py 21,1.00,0.37,0.65,0.22,0.07,0.05,6.85,2.71,0.00,1.05,1.76,195865485339 ns,652163799797,3.330 GHz,1774071370437,2.72,195845.14 msec,1.000,652105908611,3.330 GHz,19,370725200197,4693015418,195845.53 msec,1.000,1582 C,360065223243,2109337456,0.59%,0,275894620456,137932,137932,0,4971209113,1967453709,39.577,584086573544,3364012863,0.58%,277988510,104052631,37.43%,47163916,587268556585,20108195,0.00%,208712,1627325,779.70%,0,0
4,Python 2.5.6,binarytrees_compatible_all.py 21,1.00,0.36,0.66,0.21,0.07,0.06,6.90,2.76,0.00,1.10,1.77,192134137392 ns,642105362167,3.342 GHz,1768583294899,2.75,192118.25 msec,1.000,642127943953,3.342 GHz,46,363434400256,4600785672,192118.56 msec,1.000,1478 C,359822215885,1800033429,0.50%,0,276808187763,137974,137974,0,4771944731,1850400476,38.777,586905007446,3272439195,0.56%,269957237,102518335,37.98%,47659016,585821447553,15086943,0.00%,647398,1740125,268.79%,0,0
5,Python 2.5.6,binarytrees_compatible_all.py 21,1.00,0.36,0.66,0.21,0.07,0.06,6.89,2.76,0.00,1.09,1.75,193992669172 ns,641565403725,3.308 GHz,1769468668440,2.76,193971.67 msec,1.000,641563188515,3.308 GHz,21,367186854385,4648207477,193972.00 msec,1.000,1541 C,359870902170,1807684771,0.50%,0,276577269720,137976,137976,0,4816808964,1878482528,38.998,586399643685,3311795535,0.56%,275395915,100009127,36.31%,50935172,586470810084,14968141,0.00%,141470,2069533,1462.88%,0,0
6,Python 2.5.6,binarytrees_compatible_all.py 21,1.00,0.37,0.65,0.22,0.07,0.06,6.86,2.70,0.00,1.10,1.77,195498171662 ns,655029866753,3.351 GHz,1768625420428,2.70,195477.01 msec,1.000,655018519019,3.351 GHz,56,369719777479,4680179511,195477.36 msec,1.000,1495 C,360154463445,2132461656,0.59%,0,276855545257,137954,137954,0,4899476610,1887281826,38.520,585682424108,3364242987,0.57%,289153149,104118070,36.01%,51574685,586431760990,14834779,0.00%,2184244,1582043,72.43%,0,0
7,Python 2.5.6,binarytrees_compatible_all.py 21,1.00,0.36,0.66,0.21,0.07,0.06,6.88,2.75,0.00,1.08,1.74,195165901006 ns,643421002836,3.297 GHz,1770487239756,2.75,195151.93 msec,1.000,643407053645,3.297 GHz,41,369408984993,4676362745,195152.20 msec,1.000,1468 C,359891005503,1796967816,0.50%,0,276525516921,137980,137980,0,4862386796,1887821334,38.825,586627214891,3266707789,0.56%,276754069,100722620,36.39%,44880789,586116438996,14869478,0.00%,232457,1448663,623.20%,0,0
8,Python 2.5.6,binarytrees_compatible_all.py 21,1.00,0.36,0.66,0.21,0.07,0.06,6.89,2.75,0.00,1.08,1.74,194567372539 ns,642607552778,3.303 GHz,1770396101807,2.75,194553.59 msec,1.000,642590769436,3.303 GHz,40,368272617712,4661967026,194553.85 msec,1.000,1510 C,359857516432,1809944111,0.50%,0,276598354739,137953,137953,0,4985551711,1895624521,38.022,586226057260,3287882352,0.56%,277104398,102281698,36.91%,43905798,586583531175,14693332,0.00%,105344,3191583,3029.68%,0,0
9,Python 2.5.6,binarytrees_compatible_all.py 21,1.00,0.36,0.66,0.21,0.07,0.06,6.89,2.75,0.00,1.10,1.75,193644373811 ns,642726768221,3.319 GHz,1769564720742,2.75,193627.15 msec,1.000,642710784942,3.319 GHz,65,366516955321,4639735656,193627.50 msec,1.000,1489 C,359918219967,1811350004,0.50%,0,276773188289,137982,137982,0,4838758842,1873038085,38.709,586782407147,3321411955,0.57%,271577656,102878870,37.88%,48965197,586207776009,15070524,0.00%,192794,1297749,673.13%,0,0
10,Python 2.5.6,binarytrees_compatible_all.py 21,1.00,0.37,0.65,0.22,0.07,0.06,6.85,2.70,0.00,1.08,1.76,196305494498 ns,652824982589,3.326 GHz,1769385852383,2.71,196291.17 msec,1.000,652843950181,3.326 GHz,32,371551224926,4703367532,196291.43 msec,1.000,1583 C,360500008220,2126307668,0.59%,0,276784181461,137965,137965,0,4897912258,1927722160,39.358,584870085005,3329355566,0.57%,280787743,108302630,38.57%,42854553,586599262250,15029855,0.00%,241024,6876517,2853.04%,0,0
