test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.9.16,nbody.py 50000000,534.844562,1265,1693120304.847030,-,-,442,12.57,3514,1896,2.63,210282,0,1054,6206,4973,1938,5131,47,26027,194,62372,0.00,0.03,0.02,0.01,0.07,0.00,1.76,0.01,85.50,12.82,0.01,0.11,74.49,83,83,99.74,300,300,100.53,99.78,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6550.53,5433.85,0.25,149.76,0.00,0.00
2,Python 3.9.16,nbody.py 50000000,542.004277,1219,1693120846.977540,-,-,439,12.61,3477,1896,2.61,213995,0,898,10957,6218,1655,4711,67,27513,364,67801,0.00,0.08,0.02,0.01,0.06,0.00,1.80,0.02,85.37,12.97,0.01,0.10,74.31,82,82,99.78,300,300,100.89,99.79,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6476.55,5342.77,0.24,151.76,0.00,0.00
3,Python 3.9.16,nbody.py 50000000,549.359861,1239,1693121396.456634,-,-,447,13.10,3413,1896,2.56,244679,0,4978,43499,20465,5961,12633,153,35599,422,71457,0.00,0.14,0.07,0.03,0.13,0.00,2.21,0.03,84.27,13.38,0.02,0.12,73.38,82,83,99.78,300,300,104.24,99.79,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6564.42,5410.59,0.24,158.49,0.00,0.00
4,Python 3.9.16,nbody.py 50000000,538.241441,1328,1693121934.812755,-,-,438,12.61,3475,1896,2.63,210541,0,1102,6397,5213,2180,5917,97,28579,354,72004,0.00,0.04,0.02,0.01,0.08,0.00,1.81,0.05,85.35,12.93,0.01,0.10,74.35,83,84,99.84,300,300,100.95,99.79,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6431.67,5307.50,0.25,150.72,0.00,0.00
5,Python 3.9.16,nbody.py 50000000,556.886155,1189,1693122491.809040,-,-,439,12.61,3479,1896,2.54,222742,0,1528,6333,5398,2322,5719,102,28558,287,76369,0.00,0.05,0.02,0.01,0.07,0.00,1.81,0.02,85.38,12.78,0.01,0.09,74.51,84,84,99.73,300,300,100.49,99.79,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6654.43,5488.85,0.26,155.92,0.00,0.00
6,Python 3.9.16,nbody.py 50000000,542.367502,1253,1693123034.293406,-,-,438,12.61,3473,1896,2.61,208270,0,968,9507,5342,1451,4959,72,27882,314,64521,0.00,0.05,0.02,0.01,0.07,0.00,1.77,0.04,85.41,12.95,0.01,0.11,74.32,84,84,99.81,300,300,100.94,99.79,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6480.91,5347.73,0.25,151.85,0.00,0.00
7,Python 3.9.16,nbody.py 50000000,544.261263,1175,1693123578.671003,-,-,434,12.61,3445,1896,2.62,212883,0,1213,6210,6349,2438,6166,89,29626,419,64609,0.00,0.05,0.03,0.01,0.08,0.00,1.88,0.02,85.29,12.95,0.01,0.12,74.31,82,82,99.77,300,300,100.95,99.78,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6503.49,5364.48,0.25,152.42,0.00,0.00
8,Python 3.9.16,nbody.py 50000000,537.219496,1210,1693124116.004178,-,-,438,12.61,3475,1896,2.64,207239,0,1214,6126,6158,2468,6155,78,29996,275,63494,0.00,0.04,0.03,0.01,0.08,0.00,1.89,0.03,85.28,12.96,0.01,0.12,74.30,80,83,99.77,300,300,100.96,99.79,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6419.46,5296.99,0.25,150.44,0.00,0.00
9,Python 3.9.16,nbody.py 50000000,542.794946,1243,1693124658.913346,-,-,446,13.06,3417,1896,2.60,234557,0,2456,27957,15233,6867,15116,171,35320,445,71006,0.00,0.08,0.06,0.03,0.16,0.00,2.15,0.04,84.40,13.29,0.03,0.15,73.48,84,84,99.82,300,300,103.99,99.79,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6486.18,5347.47,0.25,156.05,0.00,0.00
10,Python 3.9.16,nbody.py 50000000,538.768338,1183,1693125197.803790,-,-,439,12.65,3470,1896,2.63,220926,432,2315,11598,7227,2617,7191,98,32998,284,69424,0.00,0.07,0.03,0.01,0.09,0.00,2.07,0.03,85.03,13.02,0.01,0.14,74.18,82,82,99.69,300,300,101.18,99.79,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6437.88,5310.05,0.53,151.41,0.00,0.00
