test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,Python 3.8.16,binarytrees.py 21,1.00,0.73,0.34,0.17,0.02,0.47,3.16,1.37,0.01,4.39,1.31,97712129405 ns,1412090667262,2.463 GHz,1940711854504,1.37,573360.79 msec,5.868,1412117135657,2.463 GHz,50,1081598369581,13691130234,573363.78 msec,5.868,2371 C,378543631790,1918032017,0.51%,4,312289422593,2857427,2857427,0,5486704944,2196784370,40.038,633110481367,6692445630,1.06%,319108890,126212581,39.55%,377298928,633451771868,15181116,0.00%,9841730,249588189,2536.02%,0,194
2,Python 3.8.16,binarytrees.py 21,1.00,0.73,0.34,0.17,0.02,0.47,3.16,1.36,0.01,3.44,1.00,121335782407 ns,1424155801358,1.894 GHz,1941545970401,1.36,751771.20 msec,6.196,1423893564443,1.894 GHz,59,1419459777858,17968761895,751776.04 msec,6.196,1753 C,378813409742,2337156629,0.62%,8,312636282912,2857326,2857326,0,5625232580,2128369929,37.836,633612192908,6507362014,1.03%,321293586,118676764,36.94%,441240386,633347087973,12677232,0.00%,30613892,263196353,859.73%,0,245
3,Python 3.8.16,binarytrees.py 21,1.00,0.73,0.34,0.17,0.02,0.47,3.18,1.38,0.01,3.32,1.00,125624651046 ns,1410935640480,1.879 GHz,1941116490016,1.38,750976.04 msec,5.978,1410998640306,1.879 GHz,568,1417507991802,17946516554,750990.90 msec,5.978,1830 C,379035851776,2008112992,0.53%,4,312819200723,2857423,2857423,0,5683824764,2231769105,39.265,633790391299,6496580651,1.03%,342174539,126428408,36.95%,517845017,633660900167,14309779,0.00%,19617286,255425322,1302.04%,0,1553
4,Python 3.8.16,binarytrees.py 21,1.00,0.73,0.34,0.17,0.02,0.47,3.15,1.37,0.01,3.47,1.00,120003972327 ns,1417576984326,1.889 GHz,1940138060314,1.37,750441.34 msec,6.253,1417623696188,1.889 GHz,56,1417200696695,17942099435,750445.81 msec,6.254,1728 C,378769439214,1915635267,0.51%,13,312724886251,2857350,2857350,0,5696528920,2079838094,36.511,633831052561,6469401556,1.02%,345913664,113174238,32.72%,391566799,633695328643,13496076,0.00%,8432861,251499694,2982.38%,0,213
5,Python 3.8.16,binarytrees.py 21,1.00,0.73,0.34,0.17,0.02,0.47,3.17,1.37,0.01,3.66,1.00,120763510902 ns,1413703679981,1.884 GHz,1943475753430,1.37,750217.80 msec,6.212,1413516250722,1.884 GHz,60,1416534265237,17933704966,750222.73 msec,6.212,1734 C,378543876019,1894704342,0.50%,4,312399184448,2857377,2857377,0,5516037383,2128163764,38.581,632900877980,6925907580,1.09%,322388268,126746369,39.31%,458823190,632507011584,14540980,0.00%,12982462,254490102,1960.26%,0,220
6,Python 3.8.16,binarytrees.py 21,1.00,0.73,0.34,0.17,0.02,0.47,3.16,1.37,0.01,3.66,1.00,120713413854 ns,1413385748395,1.886 GHz,1940975917791,1.37,749562.19 msec,6.209,1413241382438,1.885 GHz,67,1415166384528,17916763408,749566.84 msec,6.209,1729 C,378823460768,1914790709,0.51%,8,312324877567,2857346,2857346,0,5621270253,2107415545,37.490,633374669198,6892507586,1.09%,324570039,118513164,36.51%,451409607,633575538055,12619607,0.00%,3860599,252964887,6552.48%,0,272
7,Python 3.8.16,binarytrees.py 21,1.00,0.73,0.34,0.17,0.02,0.47,3.17,1.38,0.01,3.71,1.00,120610289082 ns,1411739982845,1.888 GHz,1943123240516,1.38,747656.45 msec,6.199,1411606071409,1.888 GHz,75,1411726672086,17870948720,747661.25 msec,6.199,1717 C,378585036230,1929321676,0.51%,13,312466124111,2857382,2857382,0,5636808111,2133967801,37.858,633224835641,7004684716,1.11%,333226308,125787857,37.75%,395607358,632254817741,13463760,0.00%,5368177,252841902,4710.01%,0,218
8,Python 3.8.16,binarytrees.py 21,1.00,0.73,0.34,0.17,0.02,0.47,3.16,1.37,0.01,3.45,1.00,120135501490 ns,1413918892776,1.891 GHz,1942555038454,1.37,747891.26 msec,6.225,1413888495967,1.890 GHz,46,1412287029356,17877730170,747895.98 msec,6.225,1824 C,378448540969,1963787619,0.52%,8,312716684581,2856948,2856948,0,5258975212,2075537501,39.467,633277212914,6514913963,1.03%,321919098,135764987,42.17%,398082921,632836483958,15200782,0.00%,20285354,249983338,1232.33%,0,293
9,Python 3.8.16,binarytrees.py 21,1.00,0.73,0.34,0.17,0.02,0.47,3.16,1.37,0.01,3.45,1.00,120569133338 ns,1413956860680,1.888 GHz,1941779126929,1.37,748719.40 msec,6.210,1414131576415,1.889 GHz,48,1413824224216,17899529617,748724.35 msec,6.210,1790 C,378728853287,1959716441,0.52%,30,312678003985,2857401,2857401,0,5531330160,2149116804,38.854,633320424172,6520681349,1.03%,328255162,129026287,39.31%,385357736,632782055185,13347779,0.00%,9710113,254609015,2622.10%,0,204
10,Python 3.8.16,binarytrees.py 21,1.00,0.73,0.34,0.17,0.02,0.47,3.16,1.37,0.01,3.50,1.00,121252019022 ns,1417189313016,1.889 GHz,1942056986705,1.37,750254.23 msec,6.188,1417138438221,1.889 GHz,48,1416549874875,17934032188,750259.20 msec,6.188,1796 C,378950665914,1949324930,0.51%,0,312498563901,2857445,2857445,0,5521305547,2135508785,38.678,632978970395,6627351969,1.05%,318667599,117903426,37.00%,486925027,633021996319,14294176,0.00%,7674491,270803296,3528.62%,0,280
