test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,18.0.2-ea,nbody.java 50000000,1.00,0.44,0.59,0.03,0.01,0.37,5.35,2.27,0.00,0.01,2.16,3899473485 ns,15771532190,4.054 GHz,35902830118,2.29,3890.77 msec,0.998,15780919177,4.056 GHz,20,7141639244,90517510,3890.89 msec,0.998,766 C,1968391032,32455,0.00%,0,3947849868,3307,3297,8,361614,60183,16.643,9475148059,181254,0.00%,25329,4761,18.80%,531682,9531835072,394,0.00%,5052,7318,144.85%,0,0
2,18.0.2-ea,nbody.java 50000000,1.00,0.44,0.59,0.04,0.01,0.37,5.36,2.29,0.00,0.00,2.16,3895090724 ns,15361437720,3.952 GHz,35021114976,2.24,3886.92 msec,0.998,15390810514,3.960 GHz,17,7143912034,90546975,3887.03 msec,0.998,683 C,1973655820,37048,0.00%,0,3957343394,3309,3299,8,576160,47874,8.309,9494251671,181744,0.00%,31690,4380,13.82%,494680,9543696211,116,0.00%,2214,8147,367.98%,0,0
3,18.0.2-ea,nbody.java 50000000,1.00,0.44,0.58,0.04,0.01,0.38,5.35,2.28,0.00,0.00,2.16,3889943117 ns,15371099632,3.963 GHz,35133171851,2.26,3878.60 msec,0.997,15411873863,3.974 GHz,14,7150463856,90582501,3878.68 msec,0.997,652 C,1980557311,28764,0.00%,0,3978365117,3329,3319,8,349258,31002,8.877,9516699001,156620,0.00%,21268,1212,5.70%,450443,9579157116,30,0.00%,4040,6994,173.12%,0,0
4,18.0.2-ea,nbody.java 50000000,1.00,0.44,0.59,0.03,0.01,0.37,5.36,2.27,0.01,0.01,2.16,3898755000 ns,15790830656,4.058 GHz,34989996525,2.24,3891.06 msec,0.998,15378268163,3.952 GHz,12,7139579335,90489169,3891.20 msec,0.998,678 C,1968964018,24897,0.00%,0,3952025782,3332,3320,11,244693,24927,10.187,9473234664,143711,0.00%,17247,1648,9.56%,405900,9486622220,15,0.00%,8185,3678,44.94%,0,0
5,18.0.2-ea,nbody.java 50000000,1.00,0.44,0.58,0.03,0.01,0.38,5.33,2.25,0.00,0.00,2.16,3916501792 ns,15844850107,4.053 GHz,35928873555,2.28,3909.14 msec,0.998,15840861582,4.052 GHz,18,7344759751,93011305,3909.28 msec,0.998,615 C,2009360981,87926,0.00%,0,4026441677,3333,3323,8,319875,27859,8.709,9406738490,139459,0.00%,23114,1510,6.53%,461192,9465238874,796,0.00%,3551,4128,116.25%,0,0
6,18.0.2-ea,nbody.java 50000000,1.00,0.44,0.58,0.03,0.01,0.38,5.36,2.27,0.00,0.00,2.16,3917491167 ns,15835525910,4.049 GHz,36028151216,2.29,3910.77 msec,0.998,15842496245,4.051 GHz,19,7347007279,93009645,3910.90 msec,0.998,535 C,2000379897,83339,0.00%,0,4046910831,3321,3312,8,186245,30691,16.479,9454164849,134943,0.00%,12638,1371,10.85%,387629,9445998279,77,0.00%,3234,4980,153.99%,0,0
7,18.0.2-ea,nbody.java 50000000,1.00,0.44,0.58,0.03,0.01,0.38,5.37,2.28,0.00,0.01,2.16,3906741457 ns,15813178410,4.055 GHz,35911604941,2.28,3899.61 msec,0.998,15812450449,4.055 GHz,18,7331894038,90431889,3899.69 msec,0.998,558 C,1963111687,32936,0.00%,0,3939420114,3321,3311,8,479562,29042,6.056,9468992199,146982,0.00%,24550,554,2.26%,428077,9478218137,7,0.00%,7295,3678,50.42%,0,0
8,18.0.2-ea,nbody.java 50000000,1.00,0.44,0.59,0.03,0.01,0.38,5.33,2.25,0.01,0.00,2.16,3934457058 ns,15843276855,4.035 GHz,35637439920,2.26,3926.61 msec,0.998,15876152932,4.043 GHz,10,7374170732,93430585,3926.74 msec,0.998,569 C,1996490291,85654,0.00%,0,3999682790,3322,3310,11,295097,32335,10.957,9397454876,152365,0.00%,26715,1402,5.25%,388024,9418679126,0,0.00%,2197,4306,195.99%,0,0
9,18.0.2-ea,nbody.java 50000000,1.00,0.44,0.59,0.03,0.01,0.38,5.32,2.27,0.00,0.01,2.16,3900058366 ns,15785958153,4.054 GHz,35814890779,2.28,3893.55 msec,0.998,15791503385,4.056 GHz,15,7139467335,90471667,3893.66 msec,0.998,527 C,1970965353,24528,0.00%,0,3957556217,3313,3304,8,253552,25918,10.222,9470746689,126750,0.00%,14778,1702,11.52%,412106,9503253559,100,0.00%,2793,3361,120.34%,0,0
10,18.0.2-ea,nbody.java 50000000,1.00,0.44,0.59,0.03,0.01,0.39,5.27,2.24,0.00,0.01,2.16,3896374925 ns,15784755354,4.057 GHz,34929151369,2.23,3890.88 msec,0.999,15373735703,3.951 GHz,22,7137753500,90441224,3891.00 msec,0.999,516 C,1966056509,23247,0.00%,0,3949701555,3328,3318,8,263739,34664,13.143,9483805642,142951,0.00%,16940,1124,6.64%,353147,9519723720,92,0.00%,5044,3461,68.62%,0,0
