test,version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
1,13.0.2,binarytrees.java 21,0,1693998808,1039637,java,0:00.67,7267920,339448,24712,418.8,2.1,24,1,0:00,0,4,897348,8,82k,0,339448,296,1,280,15,0,47.1,7.4,0.0,45.6,0.0,0.0,0.0,0.0,15794.9 MiB,4287.0 MiB,2001.4 MiB,9506.5 MiB,4096.0 MiB,3680.2 MiB,415.8 MiB,13073.4 MiB
1,13.0.2,binarytrees.java 21,1,1693998810,1039637,java,0:02.19,7267920,1.6g,25720,106.7,10.6,24,1,0:02,0,4,2263004,8,419k,0,1.6g,296,1,280,15,0,12.2,1.5,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,2925.3 MiB,3362.7 MiB,9506.8 MiB,4096.0 MiB,3680.2 MiB,415.8 MiB,11711.9 MiB
1,13.0.2,binarytrees.java 21,2,1693998811,1039637,java,0:03.37,7267920,1.6g,25720,100.0,10.6,24,1,0:03,0,4,2263004,8,419k,0,1.6g,296,1,280,15,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15794.9 MiB,2925.6 MiB,3370.4 MiB,9498.9 MiB,4096.0 MiB,3680.2 MiB,415.8 MiB,11712.1 MiB
1,13.0.2,binarytrees.java 21,3,1693998812,1039637,,,,,,,,,,,,,,,,,,295,1,279,15,0,0.8,2.3,0.0,96.9,0.0,0.0,0.0,0.0,15794.9 MiB,4584.6 MiB,1703.4 MiB,9506.8 MiB,4096.0 MiB,3680.2 MiB,415.8 MiB,13371.2 MiB
2,13.0.2,binarytrees.java 21,0,1693998813,1039689,java,0:00.64,7267920,340272,24744,400.0,2.1,24,3,0:00,0,4,897280,8,82k,0,340272,296,1,280,15,0,44.4,8.9,0.0,46.7,0.0,0.0,0.0,0.0,15794.9 MiB,4274.0 MiB,2014.0 MiB,9506.9 MiB,4096.0 MiB,3680.2 MiB,415.8 MiB,13060.6 MiB
2,13.0.2,binarytrees.java 21,1,1693998814,1039689,java,0:02.16,7267920,1.6g,25752,106.7,10.6,24,3,0:02,0,4,2262936,8,419k,0,1.6g,296,1,280,15,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,2924.7 MiB,3363.3 MiB,9506.9 MiB,4096.0 MiB,3680.2 MiB,415.8 MiB,11711.3 MiB
2,13.0.2,binarytrees.java 21,2,1693998815,1039689,java,0:03.34,7267920,1.6g,25752,93.8,10.6,24,3,0:03,0,4,2262936,8,419k,0,1.6g,296,1,280,15,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,2931.6 MiB,3364.3 MiB,9499.0 MiB,4096.0 MiB,3680.2 MiB,415.8 MiB,11718.2 MiB
3,13.0.2,binarytrees.java 21,0,1693998817,1039731,java,0:00.68,7267920,337120,24584,425.0,2.1,24,1,0:00,0,4,897348,8,82k,0,337120,296,1,280,15,0,45.7,8.7,0.0,45.7,0.0,0.0,0.0,0.0,15794.9 MiB,4308.6 MiB,1979.4 MiB,9506.9 MiB,4096.0 MiB,3680.2 MiB,415.8 MiB,13095.2 MiB
3,13.0.2,binarytrees.java 21,1,1693998818,1039731,java,0:02.21,7267920,1.6g,25656,100.0,10.6,24,1,0:02,0,4,2263004,8,419k,0,1.6g,296,1,280,15,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15794.9 MiB,2931.2 MiB,3356.8 MiB,9506.9 MiB,4096.0 MiB,3680.2 MiB,415.8 MiB,11717.8 MiB
3,13.0.2,binarytrees.java 21,2,1693998819,1039731,java,0:03.40,7267920,1.6g,25656,100.0,10.6,24,1,0:03,0,4,2263004,8,420k,0,1.6g,296,1,280,15,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,2928.3 MiB,3359.7 MiB,9506.9 MiB,4096.0 MiB,3680.2 MiB,415.8 MiB,11714.9 MiB
3,13.0.2,binarytrees.java 21,3,1693998820,1039731,,,,,,,,,,,,,,,,,,295,1,279,15,0,1.5,2.3,0.0,95.5,0.8,0.0,0.0,0.0,15794.9 MiB,4590.2 MiB,1697.9 MiB,9506.7 MiB,4096.0 MiB,3680.2 MiB,415.8 MiB,13376.8 MiB
