test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.12.0b1,binarytrees.py 21,67.229790,1218,1693206887.209796,-,-,1597,73.77,2165,1896,1.45,117258,0,95,4358,1397,266,613,6,2772,22,3671,0.00,0.04,0.03,0.01,0.08,0.00,1.48,0.01,24.35,5.37,0.01,0.08,20.77,72,72,99.15,300,300,315.24,99.69,0.77,0.77,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1029.89,880.53,0.34,40.03,0.00,0.00
2,Python 3.12.0b1,binarytrees.py 21,73.739068,1216,1693206960.980296,-,-,1459,74.98,1946,1896,1.45,125247,0,33,1045,1977,1285,1420,0,3214,28,4244,0.00,0.02,0.05,0.04,0.09,0.00,1.54,0.04,23.07,5.04,0.03,0.08,19.87,71,73,99.28,300,300,318.80,99.78,0.63,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,880.96,718.30,0.30,41.92,0.00,0.00
3,Python 3.12.0b1,binarytrees.py 21,73.805700,1437,1693207034.814971,-,-,1455,74.82,1944,1896,1.46,124323,0,221,2093,2162,1208,1511,6,3115,13,4001,0.00,0.06,0.05,0.04,0.10,0.00,1.46,0.00,23.30,5.09,0.03,0.08,19.98,71,73,99.37,300,300,318.16,99.78,0.55,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,881.75,718.51,0.27,41.69,0.00,0.00
4,Python 3.12.0b1,binarytrees.py 21,73.871123,1255,1693207108.715502,-,-,1453,75.03,1937,1896,1.45,124675,0,63,1197,1932,1058,1193,3,3072,22,3767,0.00,0.05,0.04,0.03,0.08,0.00,1.46,0.01,23.12,4.97,0.03,0.07,19.90,79,79,99.37,300,300,318.65,99.78,0.55,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,882.62,719.22,0.27,42.13,0.00,0.00
5,Python 3.12.0b1,binarytrees.py 21,73.484609,1272,1693207182.228968,-,-,1460,75.14,1943,1896,1.45,123986,0,58,2057,1677,1118,1367,6,3078,18,3642,0.00,0.05,0.04,0.04,0.10,0.00,1.49,0.01,22.97,5.11,0.03,0.08,19.64,75,75,99.39,300,300,319.56,99.78,0.55,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,877.93,715.46,0.27,41.57,0.00,0.00
6,Python 3.12.0b1,binarytrees.py 21,73.477337,1193,1693207255.768490,-,-,1456,74.71,1949,1896,1.46,123563,0,40,1204,1669,1087,1477,0,3108,9,3760,0.00,0.04,0.04,0.04,0.10,0.00,1.51,0.00,23.39,5.29,0.03,0.07,19.89,75,75,99.39,300,300,318.82,99.78,0.54,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,877.87,715.06,0.27,41.75,0.00,0.00
7,Python 3.12.0b1,binarytrees.py 21,77.055431,1262,1693207332.856824,-,-,1486,75.99,1955,1896,1.45,146450,0,1216,23057,10974,4479,9272,72,7556,42,5828,0.00,0.34,0.27,0.15,0.61,0.01,2.88,0.01,19.57,7.41,0.10,0.35,16.16,76,76,99.37,300,300,330.55,99.77,0.58,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,919.95,744.60,0.30,48.98,0.00,0.00
8,Python 3.12.0b1,binarytrees.py 21,73.405921,1197,1693207406.296575,-,-,1464,75.01,1952,1896,1.45,122957,0,47,3183,1847,351,536,1,2655,8,3504,0.00,0.06,0.02,0.01,0.06,0.00,1.35,0.00,23.31,4.97,0.01,0.08,19.94,77,77,99.44,300,300,318.62,99.78,0.52,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,877.28,714.70,0.26,41.73,0.00,0.00
9,Python 3.12.0b1,binarytrees.py 21,73.631105,1211,1693207479.957340,-,-,1465,75.12,1951,1896,1.45,124260,0,33,1228,1941,1179,1495,3,3227,25,3772,0.00,0.04,0.04,0.03,0.10,0.00,1.54,0.01,22.93,4.98,0.03,0.08,19.78,74,76,99.38,300,300,319.14,99.78,0.56,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,879.62,716.78,0.27,41.73,0.00,0.00
10,Python 3.12.0b1,binarytrees.py 21,73.762265,1180,1693207553.748468,-,-,1463,75.32,1942,1896,1.45,127030,0,193,1127,1754,1040,1267,13,3336,11,3884,0.00,0.05,0.05,0.03,0.09,0.00,1.52,0.01,22.75,5.09,0.03,0.09,19.47,76,76,99.39,300,300,320.23,99.78,0.54,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,881.28,717.49,0.26,42.12,0.00,0.00
