test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-4.6 4.6.4,nbody_2.c 50000000,1.00,0.30,0.82,0.11,0.00,0.08,7.45,3.37,0.00,0.00,2.16,9187908148 ns,37368113324,4.068 GHz,125997601211,3.37,9186.94 msec,1.000,37371515765,4.068 GHz,0,17329492164,219401029,9186.95 msec,1.000,11 C,17652584001,524089,0.00%,0,17878249248,138,138,0,547978,45642,8.329,34299644466,372380,0.00%,26538,1691,6.37%,1004438,34206193645,54,0.00%,20012,5439,27.18%,0,0
2,g++-4.6 4.6.4,nbody_2.c 50000000,1.00,0.30,0.82,0.11,0.00,0.08,7.45,3.37,0.00,0.00,2.16,9178150378 ns,37400112962,4.075 GHz,126135808455,3.37,9177.11 msec,1.000,37402706789,4.076 GHz,1,17338828963,219476979,9177.12 msec,1.000,6 C,17631813753,485889,0.00%,0,17881217730,137,137,0,432096,46438,10.747,34258339439,333548,0.00%,22463,1759,7.83%,955017,34240652377,201,0.00%,14595,5371,36.80%,0,0
3,g++-4.6 4.6.4,nbody_2.c 50000000,0.99,0.30,0.82,0.11,0.00,0.08,7.44,3.37,0.00,0.00,2.06,9721139023 ns,37457282252,3.854 GHz,125784896035,3.36,9719.50 msec,1.000,37421323234,3.850 GHz,7,18160786656,230027621,9719.54 msec,1.000,2 C,17621180390,198294,0.00%,0,17861683853,137,137,0,1344880,102837,7.647,34234662303,573142,0.00%,84751,3902,4.60%,1513874,34241288596,381,0.00%,102559,15235,14.85%,0,0
4,g++-4.6 4.6.4,nbody_2.c 50000000,0.99,0.30,0.81,0.11,0.00,0.08,7.43,3.36,0.00,0.00,2.04,9820698738 ns,37491212162,3.818 GHz,125963138237,3.36,9819.01 msec,1.000,37471702168,3.816 GHz,6,18371005236,232629322,9819.05 msec,1.000,3 C,17650117573,320506,0.00%,0,17868994504,137,137,0,1419046,86059,6.065,34202944854,588576,0.00%,99063,6145,6.20%,1526890,34189111819,528,0.00%,125407,15165,12.09%,0,0
5,g++-4.6 4.6.4,nbody_2.c 50000000,0.99,0.30,0.82,0.11,0.00,0.08,7.44,3.37,0.00,0.00,2.16,9219843346 ns,37428153184,4.060 GHz,125976706406,3.37,9218.64 msec,1.000,37405065238,4.058 GHz,7,17348587018,219602312,9218.63 msec,1.000,2 C,17646174301,213827,0.00%,0,17873852206,138,138,0,547133,45363,8.291,34222472046,397472,0.00%,43123,4570,10.60%,1129391,34166630799,194,0.00%,59356,9608,16.19%,0,0
6,g++-4.6 4.6.4,nbody_2.c 50000000,0.99,0.30,0.81,0.11,0.00,0.08,7.44,3.36,0.01,0.00,2.16,9250985031 ns,37572112322,4.062 GHz,125733028946,3.34,9249.92 msec,1.000,37573925289,4.062 GHz,6,17428332556,220657250,9249.93 msec,1.000,2 C,17645262586,149830,0.00%,0,17912576662,139,139,0,1080289,190525,17.636,34351281503,497924,0.00%,69615,3805,5.47%,1329696,34240342581,218,0.00%,46612,15899,34.11%,0,0
7,g++-4.6 4.6.4,nbody_2.c 50000000,0.99,0.30,0.81,0.11,0.00,0.08,7.43,3.36,0.00,0.00,1.99,9986812234 ns,37454825750,3.751 GHz,126018873762,3.36,9985.24 msec,1.000,37438294469,3.749 GHz,10,18774875523,237712716,9985.25 msec,1.000,2 C,17655950704,175654,0.00%,0,17851589500,137,137,0,1322312,76128,5.757,34214220776,586092,0.00%,88425,4954,5.60%,1599917,34236277846,1669,0.00%,95323,18404,19.31%,0,0
8,g++-4.6 4.6.4,nbody_2.c 50000000,0.99,0.30,0.81,0.11,0.00,0.08,7.43,3.35,0.00,0.00,2.14,9399973314 ns,37678861656,4.009 GHz,126144719500,3.35,9398.69 msec,1.000,37624988753,4.003 GHz,8,17548780894,222061196,9398.70 msec,1.000,2 C,17616037779,185446,0.00%,0,17827266777,138,138,0,776842,72100,9.281,34163736963,479016,0.00%,43255,14792,34.20%,1281774,34256396548,2764,0.00%,120525,11225,9.31%,0,0
9,g++-4.6 4.6.4,nbody_2.c 50000000,0.99,0.30,0.81,0.11,0.00,0.08,7.45,3.37,0.00,0.00,2.14,9312881104 ns,37573549887,4.035 GHz,125822243045,3.35,9311.88 msec,1.000,37555844427,4.033 GHz,5,17535739176,222016529,9311.90 msec,1.000,3 C,17618684749,92981,0.00%,0,17869036316,136,136,0,941553,77489,8.230,34145019586,500556,0.00%,76717,3500,4.56%,1287992,34256251646,279,0.00%,60453,11004,18.20%,0,0
10,g++-4.6 4.6.4,nbody_2.c 50000000,0.98,0.30,0.82,0.11,0.00,0.08,7.44,3.36,0.00,0.00,2.12,9463691502 ns,37471273471,3.960 GHz,126102041900,3.37,9462.70 msec,1.000,37470559180,3.960 GHz,3,17654493483,223522310,9462.71 msec,1.000,2 C,17659749212,286257,0.00%,0,17883163480,137,137,0,788923,48173,6.106,34250732717,470126,0.00%,56695,4529,7.99%,1277402,34185266255,381,0.00%,124819,11914,9.55%,0,0
