test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-4.7 4.7.4,nbody_2_original.c 50000000,0.002326,1427,1692864707.678599,-,-,705,26.40,2600,1947,0.76,29,0,1,20,29,19,21,0,0,0,0,0.13,24.51,10.66,16.72,24.16,0.00,0.00,0.00,0.00,48.37,23.68,1.56,0.00,44,44,42.99,300,300,181.09,101.49,73.74,73.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00
2,g++-4.7 4.7.4,nbody_2_original.c 50000000,0.002118,1292,1692864707.724435,-,-,640,20.64,3001,1958,0.84,28,0,1,13,22,12,7,0,1,0,0,0.09,22.52,21.67,16.10,20.35,0.00,1.51,0.00,0.00,53.03,21.82,4.50,0.00,44,44,47.21,300,300,172.39,101.74,89.81,89.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00
3,g++-4.7 4.7.4,nbody_2_original.c 50000000,0.001923,1271,1692864707.756768,-,-,734,23.08,3200,1883,0.81,31,0,3,9,11,5,23,0,4,0,0,0.42,15.65,16.02,10.35,26.47,0.00,8.22,0.00,0.00,52.64,3.38,20.90,0.00,47,48,0.00,300,300,183.52,99.05,78.99,78.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00
4,g++-4.7 4.7.4,nbody_2_original.c 50000000,0.001746,1068,1692864707.787467,-,-,745,20.87,3500,1933,0.85,21,0,2,7,11,18,13,0,1,0,0,0.34,11.45,19.59,40.66,8.30,0.00,0.86,0.00,0.00,58.04,21.09,0.00,0.00,48,48,0.00,300,300,164.48,99.90,48.16,48.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.00,0.00,0.00,0.00
5,g++-4.7 4.7.4,nbody_2_original.c 50000000,0.001692,1108,1692864707.817040,-,-,752,20.86,3500,1952,0.87,32,0,0,11,4,17,22,0,0,0,0,0.00,19.56,7.92,29.85,24.47,0.00,0.00,0.00,0.00,64.67,8.30,6.17,0.00,50,50,0.00,300,300,168.95,99.42,97.39,96.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.00,0.00,0.00,0.00
6,g++-4.7 4.7.4,nbody_2_original.c 50000000,0.001722,1206,1692864707.847733,-,-,698,20.50,3500,1845,0.91,17,0,2,5,21,15,9,0,1,0,0,0.17,11.21,26.36,18.99,17.94,0.00,3.02,0.00,0.00,69.68,3.22,6.61,0.00,50,51,0.00,300,300,169.03,97.34,97.34,97.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00
7,g++-4.7 4.7.4,nbody_2_original.c 50000000,0.001648,1110,1692864707.877836,-,-,760,21.21,3498,1943,0.87,46,0,2,17,11,11,8,0,0,0,0,0.24,35.62,8.43,16.44,20.02,0.00,0.00,0.00,0.00,68.66,10.13,0.00,0.00,51,51,60.68,300,300,171.79,98.27,100.14,98.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00
8,g++-4.7 4.7.4,nbody_2_original.c 50000000,0.001865,1229,1692864707.908413,-,-,773,21.78,3490,1927,0.78,25,0,1,12,26,3,12,0,2,0,0,0.00,13.89,19.62,13.73,25.20,0.00,7.13,0.00,0.00,57.25,0.69,20.28,0.00,50,50,0.00,300,300,172.73,97.03,95.49,93.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.00,0.00,0.00,0.00
9,g++-4.7 4.7.4,nbody_2_original.c 50000000,0.001841,1185,1692864707.938546,-,-,486,13.50,3499,1950,0.98,14,0,0,4,0,4,13,0,1,0,0,0.00,10.32,0.00,16.46,61.22,0.00,1.03,0.00,0.00,37.51,14.59,34.41,0.00,49,49,0.00,300,300,130.08,97.35,100.70,97.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00
10,g++-4.7 4.7.4,nbody_2_original.c 50000000,0.002297,1219,1692864707.969698,-,-,482,13.68,3500,1910,0.89,20,0,0,6,2,0,13,0,3,0,0,0.00,19.11,1.87,0.00,44.41,0.00,21.59,0.00,0.00,51.64,0.00,34.68,0.00,48,49,43.54,300,300,127.80,96.98,61.09,60.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.00,0.00,0.00,0.00
