version,appplication,no_measurement,timestamp,pid,command,virt,res,shr,percent_cpu,percent_mem,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
Python 3.10.11,fibonacci_oldVersions.py 507000,0,1690397395,541738,python,202948,195484,5952,64.7,1.2,356,2,305,49,0,18.7,11.2,0.0,70.1,0.0,0.0,0.0,0.0,15795.0 MiB,11388.5 MiB,3065.0 MiB,1341.5 MiB,4096.0 MiB,2172.5 MiB,1923.5 MiB,12126.8 MiB
Python 3.10.11,fibonacci_oldVersions.py 507000,1,1690397397,541738,python,3259392,3.1g,5952,93.8,20.1,356,2,305,49,0,6.8,6.8,0.0,86.4,0.0,0.0,0.0,0.0,15795.0 MiB,8399.4 MiB,6053.8 MiB,1341.7 MiB,4096.0 MiB,2172.5 MiB,1923.5 MiB,9137.8 MiB
Python 3.10.11,fibonacci_oldVersions.py 507000,2,1690397398,541738,python,6437776,6.1g,5952,100.0,39.8,356,2,305,49,0,6.2,7.0,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5298.2 MiB,9162.1 MiB,1334.7 MiB,4096.0 MiB,2172.5 MiB,1923.5 MiB,6036.6 MiB
Python 3.10.11,fibonacci_oldVersions.py 507000,3,1690397399,541738,python,9671352,9.2g,5952,100.0,59.7,356,2,305,49,0,5.5,7.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,2133.2 MiB,12327.1 MiB,1334.7 MiB,4096.0 MiB,2172.5 MiB,1923.5 MiB,2871.6 MiB
Python 3.10.11,fibonacci_oldVersions.py 507000,4,1690397400,541738,python,11.1g,3.8g,5952,100.0,24.8,356,3,304,49,0,0.0,24.8,0.0,75.2,0.0,0.0,0.0,0.0,15795.0 MiB,7512.7 MiB,6940.6 MiB,1341.6 MiB,4096.0 MiB,2172.5 MiB,1923.5 MiB,8251.1 MiB
