test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-13 13.1.0,nbody_2_original.c 50000000,21.693243,1118,1692608092.315991,-,-,518,12.63,4099,1896,2.31,11378,0,55,267,146,82,260,2,1956,32,4211,0.00,0.09,0.03,0.01,0.10,0.00,3.17,0.10,83.83,12.87,0.01,0.13,74.36,90,90,99.10,300,300,100.54,99.68,0.73,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,357.78,304.31,0.10,11.58,0.00,0.00
2,g++-13 13.1.0,nbody_2_original.c 50000000,21.618443,1100,1692608113.970531,-,-,519,12.67,4097,1896,2.32,13450,0,36,1025,400,165,372,0,2242,94,5319,0.00,0.15,0.06,0.01,0.16,0.00,3.76,0.37,82.75,13.32,0.02,0.22,73.78,95,95,98.85,300,300,101.31,99.57,0.72,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,371.64,317.23,0.11,11.57,0.00,0.00
3,g++-13 13.1.0,nbody_2_original.c 50000000,21.850464,1177,1692608135.858638,-,-,515,12.58,4093,1896,2.31,59033,0,22,372,566,1327,880,2,5605,4425,36489,0.00,0.11,0.03,0.06,0.40,0.00,6.43,8.95,71.28,14.26,0.04,0.67,72.44,95,95,99.33,350,300,100.96,98.73,0.26,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,377.91,323.19,0.06,11.30,0.00,0.00
4,g++-13 13.1.0,nbody_2_original.c 50000000,21.878333,1121,1692608157.774926,-,-,512,12.55,4079,1896,2.32,39730,0,28,216,470,175,849,3,4883,3172,21921,0.00,0.05,0.03,0.01,0.40,0.00,6.04,10.59,70.17,13.76,0.01,0.64,73.04,96,96,98.91,350,300,100.70,98.87,0.73,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,377.84,322.69,0.12,11.69,0.00,0.00
5,g++-13 13.1.0,nbody_2_original.c 50000000,21.696981,1142,1692608179.506488,-,-,518,12.65,4095,1896,2.32,28407,0,75,602,416,130,632,3,4091,1667,15159,0.00,0.18,0.04,0.02,0.26,0.00,5.61,4.90,76.25,13.79,0.02,0.42,73.12,94,97,98.78,350,300,101.33,99.26,0.76,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,381.03,326.16,0.12,11.64,0.00,0.00
6,g++-13 13.1.0,nbody_2_original.c 50000000,22.462834,1124,1692608202.002010,-,-,520,12.92,4025,1896,2.25,84328,0,171,24660,2504,653,3176,11,9659,5076,31252,0.00,1.60,0.14,0.07,1.01,0.00,9.14,11.81,63.10,17.83,0.08,1.34,67.83,96,96,98.32,350,300,103.57,98.38,1.44,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,386.54,329.33,0.36,12.57,0.00,0.00
7,g++-13 13.1.0,nbody_2_original.c 50000000,22.414507,1163,1692608224.448692,-,-,504,12.55,4019,1896,2.30,46796,0,8,81,198,192,1332,0,6169,4865,24842,0.00,0.01,0.02,0.01,0.52,0.00,7.17,13.20,66.35,13.87,0.01,0.82,72.75,94,97,99.07,350,300,100.67,98.64,0.75,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,376.55,320.03,0.12,12.00,0.00,0.00
8,g++-13 13.1.0,nbody_2_original.c 50000000,21.860967,1150,1692608246.344739,-,-,516,12.60,4093,1896,2.31,62804,0,72,193,242,268,2213,4,7709,4066,37936,0.00,0.07,0.05,0.02,0.88,0.00,8.30,7.18,70.74,14.36,0.02,1.36,71.65,97,97,98.87,350,300,101.17,98.64,0.74,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.44,330.18,0.12,11.70,0.00,0.00
9,g++-13 13.1.0,nbody_2_original.c 50000000,22.584420,1180,1692608268.962947,-,-,496,12.59,3941,1896,2.32,22199,0,105,320,331,207,673,7,2875,646,12015,0.00,0.04,0.04,0.02,0.23,0.00,3.73,2.43,80.84,13.20,0.03,0.31,73.87,95,95,99.35,350,300,100.61,99.43,0.25,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,361.05,304.23,0.05,11.70,0.00,0.00
10,g++-13 13.1.0,nbody_2_original.c 50000000,23.277323,1156,1692608292.276791,-,-,481,12.60,3819,1896,2.32,27233,0,26,101,183,221,785,4,4113,1435,14052,0.00,0.03,0.03,0.01,0.28,0.00,4.99,4.49,77.47,13.39,0.02,0.42,73.58,88,88,99.02,300,300,100.96,99.27,0.73,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,345.74,287.11,0.12,12.48,0.00,0.00
