test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-4.4 4.4.7,binaryTrees_6.c 21,28.556675,1007,1699540212.003074,-,-,518,12.65,4098,1896,1.64,14182,0,9,137,259,210,410,5,2472,19,4833,0.00,0.08,0.02,0.01,0.12,0.00,3.08,0.02,83.96,12.91,0.02,0.16,74.26,82,83,99.20,400,300,100.86,99.63,0.79,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,432.09,373.42,0.15,10.22,0.00,0.00
2,g++-4.4 4.4.7,binaryTrees_6.c 21,28.275607,1037,1699540240.312280,-,-,518,12.64,4097,1896,1.66,12913,0,24,66,213,241,413,8,2242,30,4634,0.00,0.01,0.02,0.01,0.12,0.00,2.76,0.10,84.26,13.05,0.07,0.21,74.03,89,91,99.17,400,300,101.26,99.57,0.67,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448.21,389.05,0.14,10.08,0.00,0.00
3,g++-4.4 4.4.7,binaryTrees_6.c 21,28.306018,1013,1699540268.647183,-,-,518,12.64,4098,1896,1.65,12849,0,29,79,221,210,422,2,2322,29,4376,0.00,0.01,0.01,0.02,0.12,0.00,2.83,0.12,84.19,13.04,0.03,0.21,74.09,91,91,98.98,400,300,101.25,99.58,0.84,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,450.80,390.95,0.19,10.18,0.00,0.00
4,g++-4.4 4.4.7,binaryTrees_6.c 21,28.436857,1006,1699540297.114442,-,-,516,12.59,4098,1896,1.65,13035,0,12,61,178,146,428,2,2202,12,4176,0.00,0.01,0.01,0.01,0.12,0.00,2.75,0.01,84.44,12.94,0.02,0.19,74.26,87,87,99.22,400,300,100.80,99.61,0.66,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,451.62,391.69,0.15,10.12,0.00,0.00
5,g++-4.4 4.4.7,binaryTrees_6.c 21,28.391066,996,1699540325.533941,-,-,519,12.67,4098,1896,1.65,13709,0,40,362,276,168,549,6,2768,25,4738,0.00,0.04,0.02,0.01,0.15,0.00,3.41,0.05,83.57,13.08,0.01,0.18,74.05,90,91,98.97,400,300,101.48,99.59,0.83,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,454.80,394.52,0.18,10.26,0.00,0.00
6,g++-4.4 4.4.7,binaryTrees_6.c 21,28.370040,997,1699540353.931873,-,-,518,12.65,4098,1896,1.65,12838,0,9,74,228,207,400,1,2347,32,4274,0.00,0.01,0.04,0.02,0.11,0.00,2.95,0.04,84.14,12.95,0.02,0.13,74.26,89,89,99.28,400,300,100.93,99.63,0.62,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,453.19,393.62,0.14,10.08,0.00,0.00
7,g++-4.4 4.4.7,binaryTrees_6.c 21,28.387014,1016,1699540382.348666,-,-,519,12.66,4098,1896,1.65,13481,0,24,96,262,210,417,0,2591,30,4349,0.00,0.01,0.03,0.02,0.11,0.00,3.21,0.04,83.87,12.94,0.02,0.14,74.23,89,89,99.02,400,300,100.99,99.63,0.83,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,454.56,394.61,0.18,10.19,0.00,0.00
8,g++-4.4 4.4.7,binaryTrees_6.c 21,28.408823,1035,1699540410.785038,-,-,518,12.66,4093,1896,1.65,41336,0,17,137,398,236,1018,0,5195,2843,22640,0.00,0.02,0.02,0.01,0.31,0.00,5.27,6.05,75.55,13.63,0.02,0.49,73.19,92,92,99.17,400,300,101.41,99.17,0.62,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,460.06,400.30,0.14,10.12,0.00,0.00
9,g++-4.4 4.4.7,binaryTrees_6.c 21,28.344888,1014,1699540439.157246,-,-,519,12.67,4098,1896,1.65,13620,0,10,272,365,223,422,2,2596,32,4255,0.00,0.11,0.02,0.02,0.11,0.00,3.26,0.03,83.72,13.18,0.02,0.17,73.96,89,89,99.04,400,300,101.37,99.61,0.82,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,456.12,396.19,0.18,10.22,0.00,0.00
10,g++-4.4 4.4.7,binaryTrees_6.c 21,28.334512,972,1699540467.519452,-,-,518,12.65,4098,1896,1.65,13323,0,12,294,340,204,333,2,2184,17,4210,0.00,0.13,0.02,0.02,0.09,0.00,2.84,0.01,84.19,13.19,0.03,0.13,74.00,90,90,99.17,400,300,101.19,99.63,0.70,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,455.35,395.60,0.16,10.12,0.00,0.00
