version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
Python 3.0.1,binarytrees.py 21,0,1692274912,217394,,,,,,,,,,,,,,,,,,295,1,277,16,1,16.1,9.1,0.0,74.8,0.0,0.0,0.0,0.0,15795.0 MiB,6286.1 MiB,1854.6 MiB,7654.2 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,13233.7 MiB
