test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,Python 3.11.3,binarytrees_compatible_all.py 21,0.99,0.40,0.64,0.17,0.12,0.07,6.99,2.51,0.01,1.15,2.12,111612773904 ns,446675865705,4.002 GHz,1119708828832,2.51,111602.11 msec,1.000,446655322439,4.002 GHz,100,210376685602,2663265172,111602.37 msec,1.000,1972 C,184819522814,1747805597,0.95%,0,187666916930,1653581,1653581,0,3255449978,1229456718,37.766,351486033971,2014273844,0.57%,182201480,73377610,40.27%,100361888,352081791681,9742214,0.00%,2128479,4948702,232.50%,0,0
2,Python 3.11.3,binarytrees_compatible_all.py 21,1.00,0.39,0.65,0.17,0.11,0.07,7.01,2.55,0.01,1.04,1.90,122833956641 ns,441481650110,3.594 GHz,1121490101326,2.54,122821.96 msec,1.000,441485132369,3.595 GHz,72,231963385035,2936470523,122822.24 msec,1.000,907 C,186065416031,1670163466,0.90%,0,185927093286,1638610,1638610,0,3227405069,1256198500,38.923,352277724464,2004359204,0.57%,174335881,69955919,40.13%,98377542,353135587925,9763501,0.00%,1371953,14147296,1031.18%,0,0
3,Python 3.11.3,binarytrees_compatible_all.py 21,1.00,0.39,0.65,0.17,0.11,0.07,7.04,2.56,0.01,0.98,1.79,129353458665 ns,439092009561,3.395 GHz,1119802143584,2.55,129340.02 msec,1.000,439082486862,3.395 GHz,37,244795799104,3098869637,129340.30 msec,1.000,1426 C,184645050035,1634406012,0.89%,0,186364027993,1653556,1653556,0,3291173090,1294578276,39.335,349796169703,2047866078,0.59%,193774828,80577630,41.58%,98343971,353462991269,9772768,0.00%,98668,4071678,4126.64%,0,0
4,Python 3.11.3,binarytrees_compatible_all.py 21,1.00,0.40,0.64,0.17,0.11,0.07,7.04,2.55,0.01,1.00,1.83,127708020693 ns,441932080860,3.461 GHz,1126317046289,2.55,127695.10 msec,1.000,441864673622,3.460 GHz,57,241406027994,3055930169,127695.35 msec,1.000,1473 C,186224589366,1665437942,0.89%,0,188081465110,1638590,1638590,0,3145177720,1208774557,38.433,351132300621,2004439182,0.57%,186965588,80256056,42.93%,113075128,350027239714,10315036,0.00%,7024515,1856207,26.42%,0,0
5,Python 3.11.3,binarytrees_compatible_all.py 21,1.00,0.39,0.65,0.17,0.11,0.07,7.00,2.53,0.02,1.01,1.83,127356867566 ns,441801697887,3.469 GHz,1116752790020,2.53,127344.62 msec,1.000,441782150028,3.469 GHz,42,240931777133,3050002048,127344.87 msec,1.000,1436 C,184717002557,1662648070,0.90%,0,187018926911,1640224,1640224,0,3233952560,1250655550,38.673,353260271090,2005166022,0.57%,170208447,66398474,39.01%,105802475,353393040127,9321983,0.00%,717608,3843667,535.62%,0,0
6,Python 3.11.3,binarytrees_compatible_all.py 21,1.00,0.40,0.64,0.17,0.11,0.08,6.97,2.52,0.01,1.02,1.84,128074593367 ns,444689749377,3.472 GHz,1127779593945,2.54,128061.88 msec,1.000,444652461678,3.472 GHz,40,242317603603,3067494941,128062.11 msec,1.000,1451 C,186166567824,1700427129,0.91%,0,188619913609,1653645,1653645,0,3142032136,1169230706,37.213,353012845738,1992906127,0.56%,166158645,66915275,40.27%,108882273,351300886046,9291670,0.00%,2408099,4467346,185.51%,0,0
7,Python 3.11.3,binarytrees_compatible_all.py 21,1.00,0.41,0.62,0.18,0.13,0.07,6.96,2.44,0.02,0.94,1.83,133253550029 ns,461757037211,3.466 GHz,1122257250991,2.43,133243.67 msec,1.000,461765238123,3.466 GHz,41,252158790756,3192080835,133243.92 msec,1.000,1428 C,186032714625,2216497134,1.19%,0,186920274204,1638608,1638608,0,3216349952,1263431615,39.282,349378147298,2054419175,0.59%,207764996,99172497,47.73%,111977140,349453951604,10969250,0.00%,1631272,3187739,195.41%,0,0
8,Python 3.11.3,binarytrees_compatible_all.py 21,1.00,0.39,0.65,0.17,0.11,0.07,7.03,2.54,0.01,1.01,1.85,126111815623 ns,441794310431,3.504 GHz,1121967352941,2.54,126096.71 msec,1.000,441766236744,3.503 GHz,64,238282956018,3016475132,126097.02 msec,1.000,1448 C,184764956842,1662559931,0.90%,0,187509208685,1638595,1638595,0,3109145044,1215336024,39.089,350869346887,2014665499,0.57%,190203604,86052007,45.24%,96428548,349708003052,10547485,0.00%,5860184,6628917,113.12%,0,0
9,Python 3.11.3,binarytrees_compatible_all.py 21,1.00,0.39,0.65,0.17,0.11,0.07,7.04,2.54,0.01,0.99,1.81,128606347846 ns,441362696462,3.432 GHz,1119793797711,2.54,128595.04 msec,1.000,441361740987,3.432 GHz,47,243374280399,3080883188,128595.30 msec,1.000,1432 C,184868603506,1668668695,0.90%,0,186371618700,1640266,1640266,0,3258094722,1269134686,38.953,350373770893,2019639691,0.58%,187994461,77345973,41.14%,101634363,353721087157,9682160,0.00%,443699,1853619,417.76%,0,0
10,Python 3.11.3,binarytrees_compatible_all.py 21,1.00,0.41,0.62,0.17,0.13,0.07,6.94,2.45,0.01,0.99,1.90,128712350656 ns,461248716098,3.584 GHz,1127027466945,2.44,128699.41 msec,1.000,461198758645,3.584 GHz,29,243025802435,3076503027,128699.65 msec,1.000,1521 C,185813029739,2225600762,1.20%,0,188229117507,1638598,1638598,0,3115010349,1192968701,38.297,350029863719,2013544253,0.58%,186001473,88920033,47.81%,103948882,349522621403,10529962,0.00%,1496704,12917771,863.08%,0,0
