test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,v18.17.1,nbody_6_original.js 50000000,1.00,0.39,0.58,0.05,0.00,0.37,5.55,2.55,0.00,0.07,2.16,5119792168 ns,20847299419,4.070 GHz,53503185046,2.56,5122.26 msec,1.000,20858702979,4.072 GHz,6,9674600770,122453179,5122.29 msec,1.000,257 C,4986673995,28449,0.00%,0,4836227115,4009,4009,0,216791,34032,15.698,20772977083,171026,0.00%,11746,1505,12.81%,486597,20785639745,7,0.00%,1848,4851,262.50%,0,0
2,v18.17.1,nbody_6_original.js 50000000,1.00,0.39,0.58,0.06,0.00,0.37,5.55,2.54,0.00,0.06,2.16,5135941405 ns,20948056163,4.076 GHz,53645277506,2.56,5138.76 msec,1.001,20940943842,4.075 GHz,5,9703316329,122826302,5138.78 msec,1.001,234 C,4979864569,157349,0.00%,8,4831411360,4006,4006,0,369606,36980,10.005,20788733432,215693,0.00%,19601,1408,7.18%,578732,20757699485,179,0.00%,3122,4506,144.33%,0,0
3,v18.17.1,nbody_6_original.js 50000000,1.00,0.39,0.58,0.05,0.00,0.37,5.54,2.54,0.00,0.07,2.16,5116917717 ns,20861160416,4.075 GHz,53609054135,2.57,5119.46 msec,1.000,20853462402,4.073 GHz,3,9670565968,122436510,5119.48 msec,1.001,241 C,4986785123,31077,0.00%,0,4836255944,4011,4010,1,365970,39753,10.862,20765795506,194563,0.00%,17236,982,5.70%,530978,20767023003,23,0.00%,4506,4209,93.41%,0,0
4,v18.17.1,nbody_6_original.js 50000000,1.00,0.39,0.58,0.05,0.00,0.37,5.56,2.54,0.00,0.07,2.16,5124047081 ns,20892763425,4.075 GHz,53544607849,2.56,5126.65 msec,1.001,20898182142,4.076 GHz,4,9688612877,122656878,5126.68 msec,1.001,198 C,4991644706,27485,0.00%,0,4842211780,4008,4008,0,311893,56545,18.130,20742671635,210294,0.00%,16769,2170,12.94%,492287,20738357778,101,0.00%,4957,5511,111.18%,0,0
5,v18.17.1,nbody_6_original.js 50000000,1.00,0.39,0.58,0.05,0.00,0.36,5.57,2.55,0.00,0.07,2.16,5118165690 ns,20833440407,4.068 GHz,53567586807,2.57,5120.78 msec,1.001,20839408709,4.070 GHz,5,9666072639,122351278,5120.81 msec,1.001,188 C,4988383434,25497,0.00%,0,4839665416,4003,4003,0,208326,41056,19.708,20753884145,201334,0.00%,11673,1341,11.49%,483916,20732150444,171,0.00%,5193,4873,93.84%,0,0
6,v18.17.1,nbody_6_original.js 50000000,1.00,0.41,0.56,0.01,0.00,0.42,5.36,2.45,0.00,0.05,2.16,5319351732 ns,21421852737,4.024 GHz,53004788277,2.47,5323.33 msec,1.001,21460019529,4.031 GHz,6,9955809272,126095244,5323.36 msec,1.001,180 C,4955785618,31952,0.00%,0,4787943423,4003,4003,0,421109,66077,15.691,20632157825,219376,0.00%,25121,3102,12.35%,547724,20728073834,30897,0.00%,46722,44468,95.18%,0,0
7,v18.17.1,nbody_6_original.js 50000000,1.00,0.39,0.58,0.05,0.00,0.37,5.57,2.55,0.00,0.06,2.16,5141587679 ns,20898571882,4.062 GHz,53506059577,2.56,5145.18 msec,1.001,20917464518,4.065 GHz,7,9705313499,122885159,5145.20 msec,1.001,168 C,5001842380,790698,0.02%,8,4849363741,4010,4008,2,341740,40251,11.778,20786913431,215851,0.00%,29526,5201,17.61%,589943,20671611244,1841,0.00%,3313,4528,136.67%,0,0
8,v18.17.1,nbody_6_original.js 50000000,0.99,0.39,0.58,0.05,0.00,0.37,5.57,2.55,0.00,0.06,2.13,5217482646 ns,20886650152,4.002 GHz,53635431185,2.57,5219.28 msec,1.000,20898002238,4.004 GHz,6,9779010854,123803651,5219.32 msec,1.000,194 C,4984315874,61654,0.00%,0,4840092990,4013,4013,0,771059,64914,8.419,20775577598,318012,0.00%,45781,4314,9.42%,809883,20750513963,892,0.00%,18537,8605,46.42%,0,0
9,v18.17.1,nbody_6_original.js 50000000,1.00,0.39,0.58,0.04,0.00,0.37,5.51,2.52,0.00,0.05,2.16,5168488097 ns,20914643754,4.043 GHz,53223352085,2.56,5172.60 msec,1.001,20948954973,4.050 GHz,5,9716324573,123101679,5172.61 msec,1.001,190 C,4973906563,27178,0.00%,0,4841704611,4005,4003,2,2711093,1125646,41.520,20745196712,905122,0.00%,13631,2940,21.57%,492424,20349707609,77,0.00%,4033,5238,129.88%,0,0
10,v18.17.1,nbody_6_original.js 50000000,1.00,0.39,0.58,0.05,0.00,0.36,5.53,2.53,0.00,0.06,2.16,5133006827 ns,20921920760,4.074 GHz,53429791259,2.55,5135.71 msec,1.001,20933405171,4.076 GHz,6,9704569335,122859676,5135.73 msec,1.001,166 C,4987072382,216679,0.00%,0,4828494995,4004,4004,0,465827,33362,7.162,20749967618,211949,0.00%,25854,891,3.45%,589573,20776217561,218,0.00%,2064,6287,304.60%,0,0
