test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,v20.5.1,nbody_6_original.js 50000000,1.00,0.39,0.59,0.05,0.00,0.36,5.50,2.59,0.00,0.00,2.16,5048612712 ns,20543473356,4.064 GHz,53200409300,2.59,5054.53 msec,1.001,20546430031,4.065 GHz,8,9526399613,120605761,5054.56 msec,1.001,392 C,4777591213,46728,0.00%,0,4631887511,2792,2792,0,761419,1171269,153.827,20068861706,930985,0.00%,252690,2601,1.03%,706874,20097660863,197,0.00%,6291,9555,151.88%,0,0
2,v20.5.1,nbody_6_original.js 50000000,1.00,0.39,0.58,0.05,0.00,0.36,5.49,2.59,0.00,0.00,2.16,5053304818 ns,20602523574,4.071 GHz,53102506272,2.58,5060.43 msec,1.001,20591672210,4.069 GHz,7,9544236262,120839444,5060.46 msec,1.001,330 C,4767667971,32655,0.00%,0,4632413370,2798,2797,1,359577,44579,12.398,20094937091,1350492,0.01%,410628,198457,48.33%,610300,20171614743,197,0.00%,2684,4499,167.62%,0,0
3,v20.5.1,nbody_6_original.js 50000000,1.00,0.40,0.57,0.05,0.00,0.38,5.40,2.53,0.00,0.00,2.16,5153578485 ns,21016999841,4.073 GHz,53168252413,2.53,5159.77 msec,1.001,21001848754,4.070 GHz,7,9737362234,123278802,5159.80 msec,1.001,273 C,4774896414,211917,0.00%,30,4624499028,2791,2791,0,710501,89884,12.651,20126420081,251473,0.00%,38171,973,2.55%,593337,20077223768,306,0.00%,4341,5644,130.02%,0,0
4,v20.5.1,nbody_6_original.js 50000000,1.00,0.40,0.58,0.05,0.00,0.37,5.37,2.55,0.00,0.02,2.16,5124192448 ns,20903129769,4.074 GHz,53077587782,2.54,5130.76 msec,1.001,20902755147,4.074 GHz,7,9689672830,122643064,5130.79 msec,1.001,290 C,4774531210,27633,0.00%,0,4633156628,2792,2792,0,225436,28364,12.582,20110386852,186703,0.00%,17071,1507,8.83%,485232,20116513733,296,0.00%,5302,4357,82.18%,0,0
5,v20.5.1,nbody_6_original.js 50000000,1.00,0.40,0.57,0.05,0.00,0.38,5.34,2.51,0.00,0.00,2.16,5204817903 ns,21201666325,4.069 GHz,53167842746,2.51,5210.64 msec,1.001,21202667076,4.069 GHz,9,9834341525,124492618,5210.67 msec,1.001,227 C,4777242000,37786,0.00%,0,4624754019,2792,2792,0,628287,117249,18.662,20116275904,262124,0.00%,27678,1563,5.65%,597788,20113885506,69,0.00%,78112,50547,64.71%,0,0
6,v20.5.1,nbody_6_original.js 50000000,0.99,0.39,0.58,0.05,0.00,0.36,5.49,2.58,0.00,0.00,2.15,5081522365 ns,20603516026,4.050 GHz,53264992212,2.59,5087.84 msec,1.001,20596447337,4.048 GHz,13,9550899599,120938506,5087.87 msec,1.001,208 C,4783316870,48191,0.00%,0,4628941332,2800,2797,3,660828,76352,11.554,20108975462,253708,0.00%,37860,2198,5.81%,650566,20104166935,85,0.00%,84512,47631,56.36%,0,0
7,v20.5.1,nbody_6_original.js 50000000,1.00,0.39,0.59,0.05,0.00,0.36,5.53,2.59,0.00,0.00,2.16,5042091815 ns,20535131742,4.067 GHz,53006966277,2.58,5049.19 msec,1.001,20510818738,4.062 GHz,4,9512093029,120418697,5049.22 msec,1.001,261 C,4763306630,31014,0.00%,0,4625137263,2791,2791,0,3414812,1153967,33.793,20072849670,471411,0.00%,10354,795,7.68%,458018,20125537069,70,0.00%,3031,4976,164.17%,0,0
8,v20.5.1,nbody_6_original.js 50000000,1.00,0.39,0.58,0.05,0.00,0.36,5.46,2.58,0.01,0.00,2.16,5088820071 ns,20752252778,4.073 GHz,53089872229,2.56,5095.59 msec,1.001,20751324486,4.072 GHz,8,9619433635,121754180,5095.63 msec,1.001,236 C,4783827623,28886,0.00%,0,4620079382,2793,2793,0,278098,42048,15.120,20008011305,230844,0.00%,27252,2279,8.36%,485506,20177177681,193,0.00%,4241,5279,124.48%,0,0
9,v20.5.1,nbody_6_original.js 50000000,1.00,0.39,0.58,0.05,0.00,0.37,5.43,2.58,0.00,0.00,2.16,5062189633 ns,20644304474,4.073 GHz,53224020460,2.58,5068.92 msec,1.001,20635811642,4.071 GHz,9,9563241920,121079782,5068.97 msec,1.001,234 C,4776330601,25323,0.00%,0,4630247086,2795,2795,0,211798,33367,15.754,20120732188,197816,0.00%,98938,199768,201.91%,2302492,20054767261,23318,0.00%,4136,5274,127.51%,0,0
10,v20.5.1,nbody_6_original.js 50000000,0.99,0.39,0.59,0.05,0.00,0.36,5.52,2.58,0.00,0.00,2.12,5182445587 ns,20647437883,3.980 GHz,53172217119,2.58,5188.39 msec,1.001,20613049331,3.973 GHz,5,9712203700,122966844,5188.43 msec,1.001,263 C,4774561350,66043,0.00%,0,4623222644,2798,2798,0,880086,92020,10.456,20140725113,508851,0.00%,450288,202956,45.07%,2618689,20071608553,181,0.00%,28812,12440,43.18%,0,0
