version,appplication,no_measurement,timestamp,pid,command,virt,res,shr,percent_cpu,percent_mem,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
20.0.2,binarytrees.java 21,0,1690648445,1206549,java,7330708,303720,20560,362.5,1.9,357,1,307,49,0,39.7,11.0,0.0,49.3,0.0,0.0,0.0,0.0,15795.0 MiB,6798.0 MiB,2238.2 MiB,6758.7 MiB,4096.0 MiB,1426.4 MiB,2669.6 MiB,12752.8 MiB
20.0.2,binarytrees.java 21,1,1690648446,1206549,java,7863188,1.7g,20876,481.2,10.9,357,1,307,49,0,61.0,1.5,0.0,37.5,0.0,0.0,0.0,0.0,15795.0 MiB,5375.4 MiB,3660.9 MiB,6758.7 MiB,4096.0 MiB,1426.4 MiB,2669.6 MiB,11330.2 MiB
