version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
v8.17.0,binaryTrees_7_original.js 21,20.2478,1931.7,1692881738.642348,0.00,0.00,520.90,13.88,3753.50,1896.00,1.91,223093.50,0.00,131.20,93078.80,403.10,165.30,595.10,1.20,3453.00,457.40,7450.60,0.00,1.17,0.10,0.04,0.26,0.00,5.60,1.31,77.61,15.39,0.05,0.36,70.32,71.70,71.70,98.64,300.00,300.00,108.85,99.45,1.05,1.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,305.86,252.03,0.20,17.36,0.00,0.00
v9.11.2,binaryTrees_7_original.js 21,20.4911,1414.4,1692882064.277885,0.00,0.00,512.00,13.79,3711.20,1896.00,1.91,210002.30,0.00,81.20,93264.80,459.20,168.10,485.10,1.30,3162.70,298.20,6670.70,0.00,1.19,0.10,0.03,0.23,0.00,5.27,0.88,78.47,15.47,0.04,0.32,70.37,75.20,75.70,98.62,300.00,300.00,108.47,99.50,1.05,1.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,301.56,247.08,0.21,17.50,0.00,0.00
v10.24.1,binaryTrees_7_original.js 21,25.6712,1663.8,1692882441.693569,0.00,0.00,1019.80,35.60,2864.20,1896.00,1.71,322426.30,0.00,75.50,90666.20,1943.70,276.60,719.30,1.50,5662.40,145.60,9322.20,0.00,2.61,0.42,0.05,0.25,0.00,7.40,0.41,53.19,27.72,0.06,0.26,36.36,71.40,72.50,99.05,300.00,300.00,239.44,99.70,0.97,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,374.83,305.25,0.21,26.63,0.00,0.00
v11.15.0,binaryTrees_7_original.js 21,26.1182,1553.5,1692882823.602958,0.00,0.00,989.40,34.41,2874.40,1896.00,1.78,322309.60,0.00,86.00,90165.20,2004.60,284.10,834.60,2.50,5721.20,134.90,9235.90,0.00,2.55,0.44,0.05,0.28,0.00,7.48,0.37,54.38,28.23,0.05,0.29,37.03,72.90,73.20,99.02,300.00,300.00,235.54,99.70,0.96,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,375.85,305.24,0.21,26.73,0.00,0.00
v12.22.12,binaryTrees_7_original.js 21,20.2456,1303.5,1692883146.785055,0.00,0.00,640.40,20.68,3095.60,1896.00,1.78,541411.60,0.00,2845.20,151309.30,837.50,190.60,490.80,1.20,3300.40,36.10,5148.80,0.01,1.74,0.11,0.04,0.24,0.00,6.14,0.12,70.95,20.50,0.05,0.31,58.46,70.80,71.10,98.74,300.00,300.00,155.06,99.72,1.05,1.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,259.76,205.42,0.18,19.07,0.00,0.00
v13.14.0,binaryTrees_7_original.js 21,19.002,1338.8,1692883457.452801,0.00,0.00,752.10,23.10,3253.90,1896.00,1.66,555034.70,0.00,7783.80,145606.40,1440.20,220.70,619.50,2.00,3759.40,277.90,6733.30,0.02,1.83,0.13,0.05,0.30,0.00,6.84,0.99,66.74,20.12,0.06,0.33,56.39,73.90,74.20,98.73,300.00,300.00,162.63,99.55,1.07,1.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,283.74,232.44,0.19,18.43,0.00,0.00
v14.21.3,binaryTrees_7_original.js 21,26.5552,1307.3,1692883843.689824,0.00,0.00,526.30,15.41,3415.20,1896.00,1.90,643700.90,0.00,3661.70,172502.90,498.70,157.90,480.70,1.40,3589.30,57.40,6707.30,0.01,1.72,0.09,0.03,0.19,0.00,4.77,0.16,77.64,16.27,0.04,0.26,68.02,71.90,72.20,98.70,300.00,300.00,117.49,99.66,0.97,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,348.93,278.57,0.22,22.94,0.00,0.00
v15.14.0,binaryTrees_7_original.js 21,27.8099,1342,1692884242.487590,0.00,0.00,527.10,15.32,3441.20,1896.00,1.77,637934.00,0.00,6344.50,172094.20,525.40,199.10,521.10,0.90,3493.20,90.00,7095.30,0.02,1.61,0.10,0.04,0.17,0.00,4.43,0.24,78.09,15.99,0.05,0.24,68.40,72.80,73.10,98.69,300.00,300.00,116.15,99.67,0.95,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,365.57,292.12,0.23,23.65,0.00,0.00
v16.20.2,binaryTrees_7_original.js 21,28.6086,1400.9,1692884649.376384,0.00,0.00,518.10,15.24,3399.80,1896.00,1.82,465317.30,0.00,208.90,217116.20,31852.00,374.30,830.70,2.10,4286.30,47.00,7445.00,0.00,3.00,1.14,0.10,0.27,0.00,5.10,0.15,75.04,19.39,0.14,0.39,64.84,71.50,71.70,98.76,300.00,300.00,117.03,99.69,0.92,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,367.18,291.73,0.22,24.05,0.00,0.00
v17.9.1,binaryTrees_7_original.js 21,30.1032,1494,1692885071.206355,0.00,0.00,536.50,16.26,3322.00,1896.00,1.74,484630.90,0.00,317.50,225090.80,40002.20,1067.20,2291.00,4.70,6734.90,164.20,11181.20,0.00,3.56,1.26,0.13,0.48,0.00,6.40,0.27,71.69,20.83,0.15,0.54,62.22,71.10,71.50,97.98,305.00,300.00,123.23,99.68,1.66,1.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,390.03,309.75,0.46,26.18,0.00,0.00
v18.17.1,binaryTrees_7_original.js 21,26.69,1279.8,1692885458.843395,0.00,0.00,553.80,17.19,3220.40,1896.00,1.76,421525.10,0.00,224.80,179257.10,53653.80,666.50,1395.00,1.50,5266.20,60.90,7586.30,0.00,2.72,1.62,0.10,0.31,0.00,6.00,0.18,71.92,21.23,0.15,0.42,61.01,72.10,72.70,98.76,300.00,300.00,131.63,99.71,0.96,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,335.42,262.97,0.21,27.55,0.00,0.00
v19.9.0,binaryTrees_7_original.js 21,27.3825,1286.2,1692885853.588722,0.00,0.00,512.40,15.03,3406.30,1896.00,1.78,605807.20,0.00,1476.60,115030.20,28838.40,321.00,819.00,0.40,4066.80,47.20,7313.90,0.00,2.45,0.66,0.06,0.23,0.00,5.03,0.14,76.39,17.87,0.09,0.32,66.68,71.90,72.40,98.71,300.00,300.00,114.67,99.72,0.94,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,342.00,269.69,0.22,23.51,0.00,0.00
v20.5.1,binaryTrees_7_original.js 21,25.2593,1317.6,1692886226.908616,0.00,0.00,581.50,17.84,3258.70,1896.00,1.71,470893.90,0.00,249.40,192582.00,60055.60,387.10,911.60,0.60,4625.90,67.70,7257.20,0.00,3.66,1.21,0.11,0.28,0.00,6.23,0.19,70.53,22.28,0.15,0.37,59.36,72.70,73.00,98.74,300.00,300.00,134.66,99.71,0.97,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,325.37,258.22,0.21,22.41,0.00,0.00
