version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
Python 2.5.6,binarytrees_compatible_all.py 21,0.99,0.36,0.67,0.20,0.08,0.06,7.01,2.77,0.00,1.20,1.94,175299272234 ns,638550167448,3.643 GHz,1769375689797,2.77,175289.38 msec,1.000,638529542552,3.643 GHz,75,329663392065,4173160776,175289.53 msec,1.000,1923 C,359939982609,2114043500,0.59%,0,276603179425,137986,137986,0,4843934809,1880748920,38.827,586492358924,3274736376,0.56%,269614120,103268033,38.30%,53986345,586460962197,14902950,0.00%,7182302,1751968,24.39%,0,0
Python 2.7.18,binarytrees_compatible_all.py 21,1.00,0.37,0.66,0.17,0.08,0.08,7.14,2.72,0.02,1.48,1.90,168248008960 ns,603637901641,3.588 GHz,1641795396777,2.72,168234.69 msec,1.000,603641698941,3.588 GHz,100,317619428174,4020601626,168234.86 msec,1.000,1883 C,306121469911,1634130830,0.53%,0,273909895008,2546708,2546708,0,5524664297,2111843713,38.226,558309787769,3884522173,0.70%,314759483,117189632,37.23%,259393982,558847401175,21324191,0.00%,2293622,16022378,698.56%,0,0
Python 3.0.1,binarytrees_compatible_all.py 21,1.00,0.36,0.66,0.24,0.05,0.05,6.61,2.76,0.00,1.02,1.78,215622693661 ns,726740852412,3.371 GHz,1999477906567,2.75,215608.72 msec,1.000,726671928450,3.370 GHz,114,408029802233,5165238086,215608.92 msec,1.000,1892 C,419220208973,2099420452,0.50%,0,313972788942,121801,121801,0,4961533218,1907435927,38.444,634733361402,3479214688,0.55%,275123545,97944575,35.60%,89362340,634679961133,16187210,0.00%,1298647,1826286,140.63%,0,0
Python 3.4.10,binarytrees_compatible_all.py 21,1.00,0.36,0.68,0.19,0.06,0.06,7.03,2.80,0.02,1.09,1.80,201956854813 ns,688253449819,3.408 GHz,1926621878176,2.80,201946.00 msec,1.000,688254378248,3.408 GHz,39,381973951907,4835376063,201946.19 msec,1.000,1882 C,370154005268,1897899520,0.51%,0,312085700281,1942964,1942964,0,4682621051,1687847065,36.045,633212827402,3455235684,0.55%,311426670,121863849,39.13%,297401418,633331677271,14632375,0.00%,30092551,13505382,44.88%,0,0
Python 3.5.10,binarytrees_compatible_all.py 21,1.00,0.36,0.67,0.22,0.05,0.06,6.82,2.75,0.01,1.18,1.77,214921438186 ns,719712031299,3.349 GHz,1976619201330,2.75,214905.47 msec,1.000,719678610289,3.349 GHz,51,406501332947,5145910667,214905.71 msec,1.000,1911 C,386703700893,1585133008,0.41%,0,322053300177,2516999,2516999,0,5445227082,2074099160,38.090,645456162346,3950415564,0.61%,352508382,134822677,38.25%,471360670,645080083484,19744084,0.00%,2567772,14462359,563.23%,0,0
Python 3.6.15,binarytrees_compatible_all.py 21,1.00,0.38,0.66,0.23,0.06,0.05,6.66,2.64,0.02,0.93,1.79,218817649193 ns,740719355785,3.385 GHz,1947882752979,2.63,218804.04 msec,1.000,740717840722,3.385 GHz,54,414066796128,5241584188,218804.20 msec,1.000,1868 C,382238686876,2297273753,0.60%,0,324503513864,3065069,3065069,0,4644552221,1669030800,35.935,606363813000,3161984485,0.52%,262634155,100982896,38.45%,409459353,605932130914,16152797,0.00%,1601077,229662703,14344.26%,0,0
Python 3.7.16,binarytrees_compatible_all.py 21,1.00,0.37,0.68,0.22,0.05,0.05,6.73,2.72,0.02,0.99,1.75,216528171170 ns,717358225448,3.313 GHz,1946766713654,2.71,216515.02 msec,1.000,717341859442,3.313 GHz,54,409713157991,5186466391,216515.24 msec,1.000,1883 C,371852064327,1999115415,0.54%,0,323381379894,3059020,3059020,0,4742588636,1695329033,35.747,627938006183,3341116887,0.53%,272470534,95966952,35.22%,421036557,629002228579,15297867,0.00%,8333882,245137954,2941.46%,0,0
Python 3.8.16,binarytrees_compatible_all.py 21,1.00,0.36,0.69,0.21,0.06,0.04,6.73,2.75,0.01,0.81,1.78,204978220428 ns,689495800383,3.364 GHz,1900971716005,2.76,204966.82 msec,1.000,689461327517,3.364 GHz,37,387737679565,4908190271,204967.01 msec,1.000,1898 C,370389479322,2025635383,0.55%,0,305414831734,2465600,2465600,0,3654605876,1265254240,34.621,620103239524,2576699635,0.42%,211541830,82682074,39.09%,301546599,619481164181,11709526,0.00%,3475466,243154273,6996.31%,0,0
Python 3.9.16,binarytrees_compatible_all.py 21,1.00,0.36,0.69,0.20,0.07,0.04,6.76,2.75,0.02,0.86,1.81,195659821977 ns,669777008991,3.423 GHz,1843893144080,2.75,195650.08 msec,1.000,669805117384,3.423 GHz,58,370079760733,4684699326,195650.35 msec,1.000,2011 C,362755885643,1926382404,0.53%,0,287511454196,2455191,2455191,0,3706896993,1272599916,34.331,592003608949,2630081800,0.44%,230377750,82347639,35.74%,339176434,592041281947,11862439,0.00%,1462351,59100198,4041.45%,0,14
Python 3.10.11,binarytrees_compatible_all.py 21,1.00,0.37,0.68,0.23,0.05,0.04,6.56,2.70,0.01,0.78,1.79,213109070536 ns,721766571841,3.387 GHz,1950223676480,2.70,213094.14 msec,1.000,721950117672,3.388 GHz,50,403052910801,5102311922,213094.34 msec,1.000,1892 C,384603043447,1967001056,0.51%,0,313860080485,1641961,1641961,0,3469765243,1278262068,36.840,602415114932,2589981124,0.43%,200712975,75642024,37.69%,225994757,601869301822,16765267,0.00%,1319548,43512971,3297.57%,0,0
Python 3.11.3,binarytrees_compatible_all.py 21,0.99,0.39,0.65,0.14,0.12,0.08,7.16,2.58,0.02,1.15,2.01,114888693679 ns,434950532494,3.786 GHz,1124722444326,2.58,114882.01 msec,1.000,434871793471,3.785 GHz,59,216581988057,2741307393,114882.10 msec,1.000,1922 C,185630685266,1664188534,0.90%,0,188167953390,1640199,1640199,0,3117925716,1210607239,38.827,351986142777,2047764466,0.58%,181549245,72652178,40.02%,148955312,349933083635,11469688,0.00%,5501333,42339089,769.62%,0,0
Python 3.12.0b1,binarytrees_compatible_all.py 21,0.99,0.39,0.62,0.18,0.12,0.07,6.60,2.58,0.01,1.01,1.93,131194222948 ns,477324738909,3.639 GHz,1229754270148,2.58,131186.15 msec,1.000,477297291230,3.638 GHz,69,246988077815,3126442691,131186.29 msec,1.000,1897 C,229891222538,1948615306,0.85%,0,163785423289,1652608,1652608,0,3338578440,1246399547,37.333,414223173719,2085696252,0.50%,177839273,70158057,39.45%,179304634,414069384520,60236821,0.01%,4423923,5312301,120.08%,0,0
Python 3.13.0a0,binarytrees_compatible_all.py 21,0.99,0.39,0.63,0.19,0.12,0.06,6.62,2.58,0.01,1.00,1.95,130848262727 ns,480090080144,3.669 GHz,1236422495157,2.58,130840.72 msec,1.000,480031338387,3.669 GHz,65,246106138229,3115607645,130840.86 msec,1.000,1920 C,230673124540,1945743760,0.84%,0,163483955437,1628479,1628479,0,3257701942,1248600382,38.328,414961082383,2053880133,0.49%,173519506,69187610,39.87%,106338185,414650471571,11923411,0.00%,3842492,1044503,27.18%,0,0
