test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-4.7 4.7.4,binaryTrees_6.c 21,1.00,0.52,0.48,0.13,0.03,0.36,5.63,1.94,0.17,6.61,2.09,3623918736 ns,14289990304,3.945 GHz,27991921159,1.94,3622.59 msec,1.000,14336822601,3.958 GHz,4,6837940942,86565398,3622.61 msec,1.000,40 C,5456597828,8592232,0.16%,0,6074074822,621744,621744,0,567930710,163520465,28.792,5058651572,383612946,7.58%,23676854,6853588,28.95%,9343018,5168213756,1129033,0.02%,5996,177168,2954.77%,0,0
2,g++-4.7 4.7.4,binaryTrees_6.c 21,1.00,0.52,0.48,0.13,0.03,0.36,5.63,1.95,0.16,6.64,2.10,3612039038 ns,14329092293,3.968 GHz,28018436644,1.94,3611.01 msec,1.000,14403772340,3.989 GHz,6,6825465911,86409136,3611.02 msec,1.000,36 C,5468881030,8218895,0.15%,0,5914537520,621743,621743,0,536485866,162037824,30.204,5132264640,391589711,7.63%,23668910,6777351,28.63%,9762875,5118980725,1213570,0.02%,8328,449750,5400.46%,0,0
3,g++-4.7 4.7.4,binaryTrees_6.c 21,1.00,0.51,0.48,0.13,0.03,0.36,5.62,1.94,0.16,6.74,2.13,3599953959 ns,14487229584,4.025 GHz,27989497236,1.94,3599.61 msec,1.000,14542066659,4.040 GHz,0,6785809694,85866668,3599.61 msec,1.000,38 C,5436938109,8859785,0.16%,0,6085566908,621743,621743,0,526312890,153959490,29.252,5102051169,373139259,7.31%,19129684,6685137,34.95%,9042099,5150823518,1490298,0.03%,4157,33496,805.77%,0,0
4,g++-4.7 4.7.4,binaryTrees_6.c 21,1.00,0.51,0.48,0.13,0.03,0.36,5.58,1.90,0.16,6.82,2.14,3585928070 ns,14499964147,4.045 GHz,28061424199,1.94,3584.41 msec,1.000,14542858289,4.057 GHz,0,6773338211,85736565,3584.42 msec,1.000,34 C,5476507394,8070386,0.15%,0,6098421349,621743,621743,0,514969477,155996493,30.292,5051528742,379777557,7.52%,24937820,9467491,37.96%,7466523,5170060227,1363179,0.03%,4231,830156,19620.80%,0,0
5,g++-4.7 4.7.4,binaryTrees_6.c 21,1.00,0.51,0.48,0.13,0.03,0.36,5.60,1.91,0.15,6.78,2.13,3610499883 ns,14552110240,4.031 GHz,27909055735,1.93,3609.93 msec,1.000,14594669658,4.043 GHz,1,6810612491,86220757,3609.93 msec,1.000,32 C,5456087974,7983068,0.15%,0,6138422958,621744,621744,0,540002571,151125072,27.986,5125618420,386862018,7.55%,27314557,7465313,27.33%,9020086,5163821708,1406243,0.03%,5438,32722,601.73%,0,0
6,g++-4.7 4.7.4,binaryTrees_6.c 21,1.00,0.51,0.48,0.13,0.02,0.36,5.61,1.95,0.15,6.69,2.11,3601686942 ns,14374232276,3.992 GHz,27983276422,1.94,3601.18 msec,1.000,14439064059,4.010 GHz,4,6807433936,86148616,3601.16 msec,1.000,30 C,5476428223,8331691,0.15%,0,6054429461,621746,621746,0,537337038,157635090,29.336,5161159710,379274291,7.35%,22004383,6412368,29.14%,10047746,5073135862,1358112,0.03%,6115,76382,1249.09%,0,0
7,g++-4.7 4.7.4,binaryTrees_6.c 21,1.00,0.51,0.48,0.13,0.03,0.36,5.59,1.93,0.15,6.79,2.15,3601611958 ns,14612298917,4.058 GHz,27815479376,1.92,3601.04 msec,1.000,14629397363,4.063 GHz,1,6797781629,86019315,3601.04 msec,1.000,29 C,5471581426,8103158,0.15%,0,6087676764,621743,621743,0,529240145,150708934,28.476,5146978256,383757767,7.46%,24438077,7845739,32.10%,8907344,5137905571,1393833,0.03%,6596,35737,541.80%,0,0
8,g++-4.7 4.7.4,binaryTrees_6.c 21,1.00,0.51,0.48,0.13,0.03,0.36,5.61,1.93,0.16,6.72,2.15,3576553632 ns,14497059771,4.054 GHz,27893070085,1.93,3576.22 msec,1.000,14521657534,4.061 GHz,2,6743345080,85390607,3576.22 msec,1.000,29 C,5494631987,8082057,0.15%,0,5993908755,621743,621743,0,515486853,162707344,31.564,5075372417,381969166,7.53%,28635092,10157072,35.47%,6980903,5125073947,1164586,0.02%,4217,39560,938.11%,0,0
9,g++-4.7 4.7.4,binaryTrees_6.c 21,1.00,0.52,0.48,0.13,0.02,0.37,5.60,1.95,0.15,6.77,2.11,3617323449 ns,14432915318,3.991 GHz,27923686820,1.94,3616.69 msec,1.000,14504640358,4.010 GHz,3,6830729400,86477871,3616.70 msec,1.000,26 C,5465730926,8396980,0.15%,0,6076340155,621743,621743,0,541590648,160273305,29.593,5155066813,381254557,7.40%,23720777,6816820,28.74%,9123382,5119098726,1241884,0.02%,3913,825321,21091.77%,0,0
10,g++-4.7 4.7.4,binaryTrees_6.c 21,1.00,0.51,0.48,0.13,0.02,0.37,5.59,1.97,0.14,6.75,2.11,3605554121 ns,14375413025,3.988 GHz,27841102397,1.94,3605.04 msec,1.000,14444997899,4.007 GHz,2,6810387720,86221452,3605.04 msec,1.000,30 C,5459537026,8171045,0.15%,0,6017331412,621742,621742,0,551750421,159679264,28.940,5164262998,378781976,7.33%,21604533,6987322,32.34%,9601892,5081917726,1163762,0.02%,3775,115717,3065.35%,0,0
