test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-4.9 4.9.3,binaryTrees_6.c 21,1.00,0.52,0.47,0.13,0.03,0.37,5.65,1.96,0.18,6.50,2.09,3632317785 ns,14365089579,3.956 GHz,28333765020,1.96,3631.06 msec,1.000,14428355219,3.974 GHz,0,6865282508,86909092,3631.06 msec,1.000,40 C,5421532944,8343678,0.15%,0,6056608229,621742,621742,0,563091778,164058594,29.135,4975801729,384398323,7.73%,24159538,6363633,26.34%,9872552,5123074064,1109936,0.02%,9273,193978,2091.86%,0,0
2,g++-4.9 4.9.3,binaryTrees_6.c 21,1.00,0.51,0.47,0.14,0.03,0.36,5.68,1.97,0.16,6.74,2.12,3597978501 ns,14437209892,4.013 GHz,28300653980,1.96,3597.61 msec,1.000,14504710314,4.032 GHz,1,6792398342,85963342,3597.61 msec,1.000,35 C,5402382060,7936897,0.15%,0,6131353527,621741,621741,0,512215846,150417836,29.366,5062453220,372314995,7.35%,21242929,7372674,34.71%,9048460,5086863701,1477052,0.03%,3372,14239,422.27%,0,0
3,g++-4.9 4.9.3,binaryTrees_6.c 21,1.00,0.51,0.47,0.14,0.03,0.36,5.68,1.96,0.15,6.77,2.13,3607294664 ns,14534436586,4.030 GHz,28372495690,1.96,3606.70 msec,1.000,14584361304,4.044 GHz,1,6807266203,86116102,3606.70 msec,1.000,35 C,5420396413,8930133,0.16%,0,6128403111,621745,621745,0,509738313,147895427,29.014,5072006648,375473122,7.40%,21579677,6755064,31.30%,9610896,5021689768,1427606,0.03%,5503,14559,264.56%,0,0
4,g++-4.9 4.9.3,binaryTrees_6.c 21,1.00,0.51,0.47,0.14,0.03,0.37,5.68,1.95,0.15,6.85,2.14,3615850944 ns,14599682556,4.039 GHz,28548739741,1.97,3615.01 msec,1.000,14650446820,4.053 GHz,3,6828259489,86440999,3615.03 msec,1.000,34 C,5351333760,8141972,0.15%,0,6163051045,621742,621742,0,514277759,147772118,28.734,5092628277,385589665,7.57%,24325841,8363159,34.38%,8550278,5096315540,1358834,0.03%,4775,81625,1709.42%,0,0
5,g++-4.9 4.9.3,binaryTrees_6.c 21,1.00,0.51,0.47,0.14,0.03,0.36,5.68,1.95,0.15,6.80,2.14,3597643025 ns,14533342866,4.040 GHz,28187090777,1.95,3597.20 msec,1.000,14542863087,4.043 GHz,1,6779574396,85811548,3597.20 msec,1.000,34 C,5397445803,8110937,0.15%,0,6123615796,621743,621743,0,535125679,150734183,28.168,5046906688,374913432,7.43%,24256249,8692426,35.84%,8369418,5094045739,1423721,0.03%,4547,16185,355.95%,0,0
6,g++-4.9 4.9.3,binaryTrees_6.c 21,1.00,0.51,0.47,0.14,0.03,0.37,5.68,1.96,0.15,6.80,2.14,3615358156 ns,14593423833,4.037 GHz,28478124487,1.96,3614.53 msec,1.000,14626977615,4.047 GHz,3,6832394495,86479117,3614.54 msec,1.000,32 C,5455197684,8284213,0.15%,0,6153407766,621746,621746,0,545885729,149028020,27.300,5091494466,385634021,7.57%,26310756,8010419,30.45%,9242488,4949889643,1366243,0.03%,6364,13787,216.64%,0,0
7,g++-4.9 4.9.3,binaryTrees_6.c 21,1.00,0.51,0.47,0.13,0.03,0.36,5.70,1.98,0.15,6.72,2.10,3616659569 ns,14373204993,3.975 GHz,28316515676,1.97,3615.61 msec,1.000,14447755939,3.996 GHz,3,6829226814,86466745,3615.62 msec,1.000,32 C,5424019461,8411568,0.16%,0,6054577444,621745,621745,0,573603490,159952315,27.886,5041637616,380447608,7.55%,27101530,7178647,26.49%,9634377,5090652531,1135350,0.02%,3514,100870,2870.52%,0,0
8,g++-4.9 4.9.3,binaryTrees_6.c 21,1.00,0.51,0.47,0.13,0.03,0.36,5.68,1.95,0.15,6.71,2.12,3613228859 ns,14441117385,3.997 GHz,28213026571,1.96,3612.68 msec,1.000,14509826080,4.016 GHz,4,6809421735,86205961,3612.68 msec,1.000,27 C,5408625755,7902357,0.15%,0,6140564534,621742,621742,0,534260546,151393183,28.337,5136577503,384884394,7.49%,22448988,6856056,30.54%,9933652,5027600805,1282768,0.03%,3962,31103,785.03%,0,0
9,g++-4.9 4.9.3,binaryTrees_6.c 21,1.00,0.51,0.47,0.13,0.03,0.38,5.65,1.93,0.17,6.64,2.12,3630215338 ns,14561149094,4.011 GHz,28422598826,1.95,3629.91 msec,1.000,14644573323,4.034 GHz,1,6862723514,86864684,3629.91 msec,1.000,30 C,5428729510,7989895,0.15%,0,6178564547,621745,621745,0,562418944,152440782,27.104,5086363762,387147800,7.61%,23571943,6982377,29.62%,9311215,5116505123,1351355,0.03%,6688,14489,216.64%,0,0
10,g++-4.9 4.9.3,binaryTrees_6.c 21,1.00,0.51,0.47,0.13,0.02,0.36,5.69,1.98,0.15,6.73,2.10,3613911608 ns,14361148234,3.974 GHz,28361189529,1.97,3613.43 msec,1.000,14428199523,3.993 GHz,0,6829675145,86462707,3613.43 msec,1.000,27 C,5431509384,8101325,0.15%,0,6068279340,621744,621744,0,543017064,158570229,29.202,5074780618,383732221,7.56%,22759674,7325425,32.19%,9507513,5036643719,1180327,0.02%,4042,90389,2236.24%,0,0
