test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
7,2023-05-29,binaryTrees_v6_21_original_O3flag,g++-11,binaryTrees_6.c 21,1.0,0.51,0.47,0.07,0.02,0.45,5.97,1.94,0.19,8.02,2.14,3.133121828,12673417884,4.046,24577988517,1.95,3132.54,1.0,12710881441,4.058,0,5912548237,74844529,3132.54,1.0,30.0,4195384549,4298355,0.10%,0,5210766588,621745,621745,0,501196097,157323860,31.39,5057329495,368669102,7.29%,23101093,8320038,36.02%,8011012,5100957800,1389273,0.03%,3469,1045056,30125.57%,0,0
8,2023-05-29,binaryTrees_v6_21_original_O3flag,g++-11,binaryTrees_6.c 21,1.0,0.51,0.47,0.07,0.02,0.45,5.95,1.94,0.16,7.75,2.09,3.178553258,12555523488,3.951,24319080415,1.93,3178.04,1.0,12610305458,3.968,2,6002049855,75959670,3178.04,1.0,30.0,4137744034,4248393,0.10%,0,5057364708,621746,621746,0,546311830,161661478,29.591,5067698730,382823954,7.55%,23076481,8463653,36.68%,9725854,5073924801,1254257,0.02%,4608,399909,8678.58%,0,0
9,2023-05-29,binaryTrees_v6_21_original_O3flag,g++-11,binaryTrees_6.c 21,1.0,0.51,0.47,0.06,0.03,0.43,5.91,1.93,0.21,7.88,2.1,3.160909383,12565546555,3.977,24412682471,1.94,3159.94,1.0,12612524279,3.991,0,5966419024,75523239,3159.95,1.0,29.0,4153793218,4707988,0.11%,0,5253307909,621743,621743,0,503567318,156917415,31.161,5053703946,367104442,7.26%,23612673,6867506,29.08%,8957661,5119149017,1258282,0.02%,8974,1000169,11145.19%,0,0
10,2023-05-29,binaryTrees_v6_21_original_O3flag,g++-11,binaryTrees_6.c 21,1.0,0.52,0.46,0.07,0.03,0.46,5.94,1.92,0.15,7.98,2.14,3.165676337,12812013374,4.048,24529393821,1.93,3165.37,1.0,12815882377,4.049,0,5973027364,75611755,3165.37,1.0,29.0,4233761225,4461573,0.11%,0,5228885318,621743,621743,0,523451033,154393517,29.495,5065012629,363911393,7.18%,29300352,11944970,40.77%,7506215,5076330469,1275552,0.03%,8693,30193,347.33%,0,0
1,2023-05-08,binaryTrees_v6_21_original_O3flag,g++-12,binaryTrees_6.c 21,1.0,0.5,0.47,0.1,0.02,0.44,5.85,1.98,0.21,8.19,2.12,3.114299159,12475507363,4.008,24881231782,2.01,3113.0,1.0,12510339859,4.019,0,5878777238,74404726,3113.01,1.0,39.0,4074193543,5099256,0.13%,0,5204043825,621745,621745,0,485813744,159639891,32.86,4752250098,374058913,7.87%,23522306,9143328,38.87%,8503461,4844720776,1389628,0.03%,4646,10832,233.15%,0,0
2,2023-05-08,binaryTrees_v6_21_original_O3flag,g++-12,binaryTrees_6.c 21,1.0,0.51,0.47,0.07,0.03,0.44,5.77,1.95,0.17,8.15,2.1,3.130563871,12467300799,3.983,24745315435,1.99,3130.01,1.0,12539602492,4.006,2,5906435940,74753990,3129.98,1.0,36.0,4105905010,6607655,0.16%,0,5251963675,621743,621743,0,504113628,164583983,32.648,4809420152,365054271,7.59%,21357359,7487125,35.06%,9792706,4786385618,1242971,0.03%,4843,12605,260.27%,0,0
3,2023-05-08,binaryTrees_v6_21_original_O3flag,g++-12,binaryTrees_6.c 21,1.0,0.51,0.47,0.07,0.02,0.44,5.85,1.97,0.19,8.1,2.1,3.115246438,12340563879,3.963,24697034535,2.0,3114.25,1.0,12425074686,3.99,0,5881620263,74462640,3114.27,1.0,34.0,4085910060,5104229,0.12%,0,5239898119,621743,621743,0,514008642,160948437,31.312,4764095015,371916685,7.81%,24252151,8582073,35.39%,8934116,4767601126,1234974,0.03%,7810,1066588,13656.70%,0,0
4,2023-05-08,binaryTrees_v6_21_original_O3flag,g++-12,binaryTrees_6.c 21,1.0,0.5,0.47,0.07,0.03,0.43,5.85,1.98,0.18,8.25,2.13,3.108311697,12528687904,4.032,24711483117,1.99,3107.32,1.0,12564065993,4.043,3,5857755197,74146064,3107.35,1.0,32.0,4085641830,4994288,0.12%,0,5178509302,621743,621743,0,491680193,158820660,32.302,4801039906,369109608,7.69%,25796529,9488929,36.78%,7994093,4845776013,1330813,0.03%,3853,14017,363.79%,0,0
5,2023-05-08,binaryTrees_v6_21_original_O3flag,g++-12,binaryTrees_6.c 21,1.0,0.5,0.47,0.08,0.02,0.42,5.84,1.99,0.18,8.09,2.12,3.113933569,12469871669,4.005,24617034365,1.98,3113.47,1.0,12542929035,4.029,1,5865810575,74255287,3113.47,1.0,33.0,4090487424,4882872,0.12%,0,5146317100,621745,621745,0,518383879,156695330,30.228,4784672163,372505039,7.79%,25231622,9136048,36.21%,8269054,4866059434,1332823,0.03%,7059,11379,161.20%,0,0
6,2023-05-08,binaryTrees_v6_21_original_O3flag,g++-12,binaryTrees_6.c 21,1.0,0.51,0.47,0.07,0.02,0.44,5.79,1.95,0.18,8.0,2.09,3.133933768,12392310097,3.955,24744149559,2.0,3133.4,1.0,12487258128,3.985,1,5916367866,74881650,3133.41,1.0,33.0,4113390931,5370246,0.13%,0,5259481709,621744,621744,0,503124381,165084253,32.812,4820222003,366783996,7.61%,22595178,7326017,32.42%,9458624,4780985403,1245791,0.03%,6861,86144,1255.56%,0,0
7,2023-05-08,binaryTrees_v6_21_original_O3flag,g++-12,binaryTrees_6.c 21,1.0,0.5,0.47,0.07,0.03,0.44,5.81,1.97,0.2,8.05,2.11,3.123695612,12437752165,3.982,24693981758,2.0,3123.22,1.0,12504208011,4.004,1,5889942519,74540640,3123.22,1.0,32.0,4090601534,5250578,0.13%,0,5227412691,621743,621743,0,518847631,157987284,30.45,4809646410,369300738,7.68%,22584751,8284507,36.68%,8679162,4828888683,1287147,0.03%,4731,16705,353.10%,0,0
8,2023-05-08,binaryTrees_v6_21_original_O3flag,g++-12,binaryTrees_6.c 21,0.99,0.51,0.47,0.07,0.03,0.42,5.83,1.98,0.17,8.23,2.14,3.116258644,12573740169,4.036,24717232158,1.98,3115.46,1.0,12597555509,4.044,2,5877211310,74409975,3115.47,1.0,29.0,4115489561,4881891,0.12%,0,5188967361,621746,621746,0,527931447,156769348,29.695,4760983639,374296659,7.86%,26467361,10966843,41.44%,7499946,4831124796,1228883,0.03%,12016,1081295,8998.79%,0,0
9,2023-05-08,binaryTrees_v6_21_original_O3flag,g++-12,binaryTrees_6.c 21,1.0,0.5,0.47,0.07,0.03,0.44,5.85,1.99,0.19,8.18,2.11,3.125701504,12493288572,3.998,24820052379,2.0,3125.19,1.0,12574413871,4.024,2,5899652556,74676739,3125.19,1.0,29.0,4112185038,5108248,0.12%,0,5148869976,621745,621745,0,492557856,157113686,31.898,4775625970,369048116,7.73%,21667145,8710469,40.20%,8262005,4852572935,1363003,0.03%,6749,16165,239.52%,0,0
10,2023-05-08,binaryTrees_v6_21_original_O3flag,g++-12,binaryTrees_6.c 21,1.0,0.51,0.47,0.09,0.03,0.43,5.79,1.95,0.19,7.4,2.09,3.154599548,12478052899,3.956,24501111929,1.96,3154.06,1.0,12539700513,3.976,0,5959272154,75430239,3154.07,1.0,29.0,4103619672,4901540,0.12%,0,5358991521,621744,621744,0,539294132,144697729,26.831,4904827136,380712472,7.76%,21392175,7676211,35.88%,8581993,4818057248,1328301,0.03%,6362,1113604,17503.99%,0,0
1,2023-04-26,binaryTrees_v6_21_original_O3flag,g++-13,binaryTrees_6.c 21,1.0,0.5,0.47,0.08,0.03,0.44,5.8,1.97,0.21,8.04,2.12,3.122197076,12498812831,4.004,24817337940,2.0,3121.24,1.0,12525139723,4.013,2,5894416020,74610914,3121.25,1.0,39.0,4094121257,5475215,0.13%,0,5201346946,621744,621744,0,487263679,154520524,31.712,4803062206,366551918,7.63%,21733200,8789474,40.44%,8609855,4897696612,1335639,0.03%,5626,13044,231.85%,0,0
2,2023-04-26,binaryTrees_v6_21_original_O3flag,g++-13,binaryTrees_6.c 21,1.0,0.5,0.47,0.08,0.03,0.43,5.86,1.98,0.19,8.14,2.15,3.098246661,12590761236,4.065,24837346486,1.99,3097.11,1.0,12606179538,4.07,0,5846147603,73988757,3097.11,1.0,35.0,4110545176,4942393,0.12%,0,5175018137,621742,621742,0,531529524,159496682,30.007,4763287915,371752528,7.80%,27132048,11255809,41.49%,7269250,4849416234,1263895,0.03%,6987,16419,234.99%,0,0
3,2023-04-26,binaryTrees_v6_21_original_O3flag,g++-13,binaryTrees_6.c 21,1.0,0.5,0.47,0.08,0.03,0.42,5.85,1.99,0.18,8.25,2.14,3.106611725,12569412676,4.047,24724182681,1.98,3106.0,1.0,12602753863,4.058,2,5859288605,74133714,3106.01,1.0,36.0,4093886452,5005802,0.12%,0,5194379004,621742,621742,0,551292978,158031948,28.666,4792142482,371581965,7.75%,25916227,10425017,40.23%,7866305,4886018019,1240659,0.03%,5800,400753,6909.53%,0,0
4,2023-04-26,binaryTrees_v6_21_original_O3flag,g++-13,binaryTrees_6.c 21,1.0,0.5,0.47,0.07,0.02,0.44,5.82,1.95,0.2,7.99,2.1,3.132872831,12426491632,3.967,24698096275,1.99,3132.34,1.0,12505707181,3.992,1,5916596271,74885950,3132.35,1.0,34.0,4059872576,5251505,0.13%,0,5233971910,621742,621742,0,500472825,169743628,33.917,4868984306,366472590,7.53%,21762482,7511318,34.51%,9671456,4827701522,1243551,0.03%,5411,74095,1369.34%,0,0
5,2023-04-26,binaryTrees_v6_21_original_O3flag,g++-13,binaryTrees_6.c 21,0.99,0.51,0.47,0.07,0.03,0.43,5.85,1.98,0.2,8.19,2.15,3.108907623,12628372664,4.063,25071792445,2.01,3108.38,1.0,12639542807,4.066,2,5866638661,74275940,3108.38,1.0,32.0,4155542510,4942055,0.12%,0,5164531024,621742,621742,0,514395773,159795857,31.065,4820924372,375134299,7.78%,27898201,10829585,38.82%,7939599,4808320698,1187537,0.02%,6947,79111,1138.78%,0,0
6,2023-04-26,binaryTrees_v6_21_original_O3flag,g++-13,binaryTrees_6.c 21,1.0,0.5,0.47,0.07,0.02,0.42,5.82,1.97,0.19,8.04,2.1,3.129756131,12440597019,3.976,24309121368,1.96,3129.27,1.0,12521049848,4.001,0,5894608338,74623719,3129.27,1.0,32.0,4113809558,5259069,0.13%,0,5276057501,621746,621746,0,504372824,161083672,31.937,4794477441,366301832,7.64%,21724682,7477212,34.42%,9210421,4839649033,1245630,0.03%,7360,1126771,15309.39%,0,0
7,2023-04-26,binaryTrees_v6_21_original_O3flag,g++-13,binaryTrees_6.c 21,1.0,0.5,0.47,0.08,0.02,0.41,5.81,1.99,0.17,7.98,2.13,3.116184902,12535970137,4.024,24817539892,1.99,3115.5,1.0,12599201385,4.044,1,5876839344,74415590,3115.5,1.0,30.0,4139810268,5168283,0.12%,0,5189941117,621745,621745,0,512475575,158057365,30.842,4773157537,374361559,7.84%,27917136,10370649,37.15%,7846379,4882749751,1244887,0.03%,6917,21873,316.22%,0,0
8,2023-04-26,binaryTrees_v6_21_original_O3flag,g++-13,binaryTrees_6.c 21,1.0,0.5,0.47,0.07,0.02,0.44,5.84,1.98,0.19,8.1,2.1,3.122369408,12402515126,3.973,24875998183,2.01,3121.55,1.0,12453481724,3.99,1,5892180856,74565963,3121.56,1.0,29.0,4056075643,5422468,0.13%,0,5234405564,621744,621744,0,494364999,160078174,32.381,4781990686,366720841,7.67%,23166258,8464920,36.54%,8942458,4796166184,1211239,0.03%,5057,52014,1028.55%,0,0
9,2023-04-26,binaryTrees_v6_21_original_O3flag,g++-13,binaryTrees_6.c 21,1.0,0.51,0.47,0.07,0.02,0.43,5.8,1.96,0.18,8.02,2.08,3.138888739,12362711655,3.94,24688291882,1.99,3137.91,1.0,12459043350,3.97,1,5921447509,74962781,3137.93,1.0,28.0,4107203967,5520011,0.13%,0,5262219126,621746,621746,0,515830986,161619074,31.332,4867031436,371312064,7.63%,23044250,7911301,34.33%,9053228,4821227399,1185070,0.02%,7555,93606,1238.99%,0,0
10,2023-04-26,binaryTrees_v6_21_original_O3flag,g++-13,binaryTrees_6.c 21,1.0,0.5,0.47,0.08,0.02,0.43,5.82,1.96,0.21,7.85,2.09,3.137592156,12350038506,3.937,24528851586,1.97,3137.13,1.0,12434350064,3.964,0,5910490932,74823661,3137.14,1.0,28.0,4082363883,5226175,0.13%,0,5219830208,621744,621744,0,502880963,163184876,32.45,4829291162,367866103,7.62%,22566797,7595410,33.66%,9159048,4836882460,1286903,0.03%,3011,645458,21436.67%,0,0
