test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-4.9 4.9.3,binaryTrees_2.c 21,12.844610,1181,1690818185.978482,-,-,524,12.79,4098,1896,2.67,6978,0,0,95,51,58,210,0,1451,10,2434,0.00,0.08,0.02,0.02,0.11,0.00,3.84,0.04,83.06,13.17,0.02,0.15,73.87,79,79,98.17,400,300,102.19,99.65,1.68,1.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230.53,197.14,0.26,10.93,0.00,0.00
2,g++-4.9 4.9.3,binaryTrees_2.c 21,12.936893,1121,1690818198.950119,-,-,526,12.84,4096,1896,2.65,13166,0,23,368,123,127,405,4,1973,401,6341,0.00,0.10,0.02,0.03,0.27,0.00,4.84,1.67,80.14,13.05,0.02,0.34,73.74,86,86,97.93,400,300,101.37,99.42,1.67,1.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,237.81,203.69,0.26,11.06,0.00,0.00
3,g++-4.9 4.9.3,binaryTrees_2.c 21,13.167137,1107,1690818212.148921,-,-,515,12.72,4045,1896,2.66,14151,0,1,157,78,114,416,0,2372,456,7139,0.00,0.05,0.02,0.03,0.25,0.00,5.57,3.22,78.03,13.38,0.04,0.39,73.47,86,88,97.99,400,300,101.64,99.26,1.66,1.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,236.04,201.16,0.27,11.15,0.00,0.00
4,g++-4.9 4.9.3,binaryTrees_2.c 21,13.179831,1051,1690818225.356667,-,-,517,12.78,4044,1896,2.65,14286,0,33,301,524,427,513,0,2322,512,7066,0.00,0.07,0.06,0.06,0.32,0.00,5.32,3.64,77.65,13.54,0.05,0.46,73.18,86,86,97.95,400,300,102.12,99.27,1.61,1.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,236.11,201.11,0.26,11.18,0.00,0.00
5,g++-4.9 4.9.3,binaryTrees_2.c 21,13.160344,1091,1690818238.548588,-,-,512,12.74,4018,1896,2.68,14676,0,1,118,239,91,442,0,2518,560,7259,0.00,0.04,0.04,0.01,0.32,0.00,5.72,3.93,77.08,13.54,0.01,0.52,73.18,86,86,97.88,400,300,102.00,99.19,1.64,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,234.92,199.97,0.27,11.16,0.00,0.00
6,g++-4.9 4.9.3,binaryTrees_2.c 21,13.361727,1089,1690818251.941575,-,-,507,12.74,3983,1896,2.66,15361,0,54,89,136,82,503,3,2776,592,7677,0.00,0.06,0.05,0.01,0.32,0.00,6.29,3.77,76.64,13.53,0.01,0.50,73.22,88,88,97.89,400,300,101.76,99.19,1.72,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,233.80,198.33,0.28,11.36,0.00,0.00
7,g++-4.9 4.9.3,binaryTrees_2.c 21,13.385030,1202,1690818265.354467,-,-,507,12.80,3965,1896,2.65,14784,0,29,351,404,243,563,0,2660,583,7411,0.00,0.02,0.07,0.04,0.35,0.00,6.10,3.41,77.12,13.41,0.04,0.51,73.25,88,90,97.99,400,300,101.73,99.27,1.62,1.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,231.74,196.16,0.26,11.35,0.00,0.00
8,g++-4.9 4.9.3,binaryTrees_2.c 21,13.492371,1456,1690818278.878874,-,-,503,12.76,3938,1896,2.66,28293,0,44,127,179,170,1066,3,4341,2019,15516,0.00,0.10,0.08,0.02,0.72,0.00,8.11,6.64,71.43,14.24,0.02,1.01,71.96,88,90,98.17,400,300,102.17,98.89,1.56,1.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,231.58,195.99,0.26,11.36,0.00,0.00
9,g++-4.9 4.9.3,binaryTrees_2.c 21,13.390195,1087,1690818292.306418,-,-,503,12.75,3945,1896,2.67,15783,0,84,91,113,112,451,1,2574,593,8440,0.00,0.02,0.02,0.03,0.27,0.00,5.95,3.87,76.98,13.46,0.03,0.40,73.36,92,92,97.96,400,300,101.84,99.26,1.63,1.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230.01,194.54,0.27,11.30,0.00,0.00
10,g++-4.9 4.9.3,binaryTrees_2.c 21,13.377750,1141,1690818305.716439,-,-,507,12.80,3966,1896,2.66,14069,0,52,656,137,95,472,3,2371,373,6991,0.00,0.12,0.06,0.02,0.26,0.00,5.25,2.58,78.81,13.54,0.02,0.39,73.25,89,89,97.89,400,300,102.25,99.34,1.62,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,234.11,198.62,0.26,11.36,0.00,0.00
