test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.5.10,nbody.py 50000,0.494011,1145,1686323648.493135,-,-,621,15.69,3956,1896,0.73,2812,0,1,104,415,346,1969,1,1221,0,0,0.00,0.35,1.67,1.81,29.16,0.03,50.47,0.00,0.00,21.79,1.67,26.26,34.60,94,94,91.09,300,300,120.62,95.75,8.40,7.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.32,8.81,0.05,0.42,0.00,0.00
2,Python 3.5.10,nbody.py 50000,0.498015,1274,1686323649.076803,-,-,595,15.21,3915,1896,0.74,2683,0,4,1570,607,242,1359,0,1024,0,0,0.00,3.05,2.25,1.12,20.75,0.00,57.13,0.00,0.00,22.52,0.87,16.44,44.96,93,95,93.17,300,300,115.95,96.88,6.39,6.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.66,8.24,0.04,0.39,0.00,0.00
3,Python 3.5.10,nbody.py 50000,0.597780,1077,1686323649.835826,-,-,653,30.10,2170,1896,0.68,3726,0,29,1977,1167,454,1590,0,1160,0,0,0.01,2.78,2.39,1.77,18.72,0.00,43.82,0.00,0.00,20.47,1.13,16.78,31.53,84,84,95.52,300,300,178.30,97.13,4.13,3.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.10,9.41,0.02,0.51,0.00,0.00
4,Python 3.5.10,nbody.py 50000,0.492307,1080,1686323650.448854,-,-,640,16.40,3905,1896,0.71,3075,0,18,1593,760,382,1657,1,1099,0,0,0.01,3.20,2.80,2.14,25.34,0.03,49.46,0.00,0.00,25.53,1.60,23.16,33.32,95,97,78.81,300,300,125.69,96.47,19.76,18.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.01,8.57,0.08,0.40,0.00,0.00
5,Python 3.5.10,nbody.py 50000,0.515323,1050,1686323651.049900,-,-,697,18.05,3860,1896,0.67,3431,0,21,2120,1244,283,1419,0,1228,0,0,0.01,3.14,2.28,0.84,21.87,0.00,53.42,0.00,0.00,21.20,0.54,19.30,40.92,94,94,89.07,300,300,127.18,97.20,10.38,10.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.31,8.89,0.06,0.44,0.00,0.00
6,Python 3.5.10,nbody.py 50000,0.554803,1272,1686323651.696044,-,-,582,23.27,2502,1896,0.73,3670,0,57,1020,1268,727,2132,0,1085,0,0,0.04,2.24,3.45,3.24,25.20,0.00,42.11,0.00,0.00,23.21,2.17,19.78,31.57,91,94,96.43,300,300,148.25,96.72,3.49,3.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.13,8.57,0.02,0.43,0.00,0.00
7,Python 3.5.10,nbody.py 50000,0.766667,1048,1686323652.554129,-,-,643,48.57,1323,1896,0.55,9177,0,32,1830,856,261,1112,0,1038,0,0,0.01,2.16,1.53,0.53,11.90,0.00,34.87,0.00,0.00,14.29,0.21,10.05,26.89,95,95,98.09,300,300,234.02,98.21,1.81,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.61,9.57,0.02,0.68,0.00,0.00
8,Python 3.5.10,nbody.py 50000,0.498601,1125,1686323653.157690,-,-,585,16.32,3584,1896,0.75,2682,0,13,1441,901,375,1438,0,1075,0,0,0.01,2.55,2.45,1.73,20.96,0.00,55.49,0.00,0.00,21.80,1.54,16.31,44.03,93,96,97.07,300,300,120.66,96.72,2.62,2.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.46,8.11,0.02,0.37,0.00,0.00
9,Python 3.5.10,nbody.py 50000,0.511978,1049,1686323653.750849,-,-,657,17.01,3864,1896,0.69,2893,0,29,1797,804,323,1358,0,1064,0,0,0.01,3.38,2.11,0.95,20.41,0.00,55.80,0.00,0.00,21.48,0.48,17.41,43.63,94,96,96.29,300,300,123.77,97.66,3.39,3.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.21,8.70,0.02,0.41,0.00,0.00
10,Python 3.5.10,nbody.py 50000,0.503063,1202,1686323654.373831,-,-,620,15.92,3896,1896,0.72,3347,0,12,2056,787,335,1864,0,1342,0,0,0.01,2.72,2.15,1.74,27.04,0.00,49.77,0.00,0.00,22.71,1.31,24.60,35.46,93,95,95.42,300,300,120.95,96.08,4.19,3.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.83,8.50,0.02,0.39,0.00,0.00
